time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.948,0.021,0.082084
1000,0.028,0.936,0.037,0.097744
1500,0.031,0.933,0.037,0.102567
2000,0.031,0.920,0.049,0.116980
2500,0.028,0.948,0.024,0.079527
3000,0.028,0.930,0.043,0.103772
3500,0.034,0.936,0.031,0.105125
4000,0.034,0.920,0.046,0.126104
4500,0.034,0.933,0.034,0.115498
5000,0.031,0.924,0.046,0.123673
5500,0.028,0.960,0.012,0.056133
6000,0.028,0.951,0.021,0.088518
6500,0.028,0.966,0.006,0.054247
7000,0.028,0.936,0.037,0.097333
7500,0.028,0.948,0.024,0.082691
8000,0.028,0.948,0.024,0.083465
8500,0.031,0.939,0.031,0.110749
9000,0.037,0.905,0.058,0.136730
9500,0.028,0.924,0.049,0.110296
10000,0.031,0.930,0.040,0.109414
10500,0.034,0.930,0.037,0.099723
11000,0.028,0.930,0.043,0.101283
11500,0.028,0.933,0.040,0.103424
12000,0.028,0.936,0.037,0.089393
12500,0.028,0.951,0.021,0.066542
13000,0.028,0.966,0.006,0.049708
13500,0.028,0.945,0.028,0.080405
14000,0.028,0.911,0.061,0.122902
14500,0.028,0.945,0.028,0.087792
15000,0.028,0.920,0.052,0.117844
15500,0.034,0.948,0.018,0.075902
16000,0.028,0.948,0.024,0.078447
16500,0.028,0.963,0.009,0.055645
17000,0.028,0.942,0.031,0.090473
17500,0.028,0.954,0.018,0.074955
18000,0.031,0.933,0.037,0.124715
18500,0.028,0.933,0.040,0.095888
19000,0.028,0.939,0.034,0.086772
19500,0.037,0.933,0.031,0.104616
20000,0.040,0.908,0.052,0.123695
20500,0.043,0.887,0.070,0.154058
21000,0.058,0.899,0.043,0.138099
21500,0.064,0.875,0.061,0.164179
22000,0.058,0.865,0.076,0.173630
22500,0.049,0.905,0.046,0.134658
23000,0.034,0.939,0.028,0.090046
23500,0.028,0.957,0.015,0.059989
24000,0.031,0.930,0.040,0.105816
24500,0.028,0.963,0.009,0.055851
25000,0.031,0.957,0.012,0.068150
25500,0.031,0.939,0.031,0.092547
26000,0.037,0.911,0.052,0.139757
26500,0.043,0.927,0.031,0.117660
27000,0.034,0.945,0.021,0.086169
27500,0.034,0.927,0.040,0.116175
28000,0.031,0.936,0.034,0.096174
28500,0.034,0.914,0.052,0.117535
29000,0.034,0.939,0.028,0.082763
29500,0.028,0.954,0.018,0.072882
30000,0.028,0.951,0.021,0.071370
30500,0.028,0.945,0.028,0.089454
31000,0.034,0.957,0.009,0.067747
31500,0.028,0.951,0.021,0.087777
32000,0.034,0.924,0.043,0.126866
32500,0.031,0.936,0.034,0.106580
33000,0.037,0.936,0.028,0.101982
33500,0.043,0.924,0.034,0.115228
34000,0.034,0.893,0.073,0.170648
34500,0.034,0.917,0.049,0.112409
35000,0.028,0.927,0.046,0.107050
35500,0.037,0.927,0.037,0.116809
36000,0.031,0.939,0.031,0.085907
36500,0.037,0.924,0.040,0.120500
37000,0.031,0.930,0.040,0.105970
37500,0.028,0.927,0.046,0.101584
38000,0.031,0.945,0.024,0.079360
38500,0.028,0.954,0.018,0.060361
39000,0.028,0.951,0.021,0.065780
39500,0.037,0.902,0.061,0.140705
40000,0.034,0.899,0.067,0.140367
40500,0.034,0.933,0.034,0.097474
41000,0.028,0.960,0.012,0.060542
41500,0.028,0.936,0.037,0.093671
42000,0.028,0.917,0.055,0.118438
42500,0.034,0.933,0.034,0.115323
43000,0.028,0.951,0.021,0.074318
43500,0.034,0.942,0.024,0.092104
44000,0.031,0.933,0.037,0.106194
44500,0.034,0.917,0.049,0.114717
45000,0.043,0.902,0.055,0.139608
45500,0.043,0.902,0.055,0.126232
46000,0.037,0.917,0.046,0.114459
46500,0.043,0.930,0.028,0.092074
47000,0.028,0.942,0.031,0.087674
47500,0.037,0.933,0.031,0.095004
48000,0.028,0.957,0.015,0.066539
48500,0.031,0.948,0.021,0.080030
49000,0.031,0.927,0.043,0.114513
49500,0.028,0.927,0.046,0.108073
50000,0.031,0.933,0.037,0.101348
50500,0.040,0.881,0.080,0.155635
51000,0.034,0.920,0.046,0.107976
51500,0.043,0.884,0.073,0.164780
52000,0.034,0.927,0.040,0.092688
52500,0.031,0.957,0.012,0.057382
53000,0.031,0.933,0.037,0.096209
53500,0.037,0.902,0.061,0.140205
54000,0.043,0.902,0.055,0.138783
54500,0.043,0.908,0.049,0.128226
55000,0.037,0.930,0.034,0.100606
55500,0.031,0.917,0.052,0.134975
56000,0.034,0.924,0.043,0.123161
56500,0.043,0.917,0.040,0.113015
57000,0.031,0.936,0.034,0.096656
57500,0.031,0.939,0.031,0.085724
58000,0.037,0.939,0.024,0.083610
58500,0.031,0.930,0.040,0.101880
59000,0.028,0.945,0.028,0.076236
59500,0.028,0.936,0.037,0.101981
60000,0.037,0.899,0.064,0.148006
60500,0.046,0.914,0.040,0.118941
61000,0.034,0.945,0.021,0.074378
61500,0.028,0.948,0.024,0.076158
62000,0.028,0.927,0.046,0.113437
62500,0.028,0.954,0.018,0.085381
63000,0.034,0.942,0.024,0.094224
63500,0.034,0.939,0.028,0.095797
64000,0.043,0.920,0.037,0.116105
64500,0.034,0.924,0.043,0.125625
65000,0.034,0.948,0.018,0.080721
65500,0.031,0.920,0.049,0.124131
66000,0.031,0.942,0.028,0.082950
66500,0.028,0.930,0.043,0.108557
67000,0.028,0.939,0.034,0.089705
67500,0.034,0.927,0.040,0.105557
68000,0.040,0.890,0.070,0.146622
68500,0.031,0.930,0.040,0.107103
69000,0.043,0.872,0.086,0.185007
69500,0.034,0.914,0.052,0.113251
70000,0.034,0.933,0.034,0.103338
70500,0.034,0.927,0.040,0.107946
71000,0.028,0.911,0.061,0.136573
71500,0.028,0.927,0.046,0.103136
72000,0.031,0.948,0.021,0.069080
72500,0.028,0.945,0.028,0.088528
73000,0.034,0.939,0.028,0.096497
73500,0.031,0.942,0.028,0.093387
74000,0.031,0.951,0.018,0.065301
74500,0.028,0.920,0.052,0.112365
