time,n_A+p,n_B,n_AB
0,0.028,0.972,0.000
500,0.028,0.968,0.005
1000,0.037,0.935,0.028
1500,0.028,0.940,0.032
2000,0.032,0.940,0.028
2500,0.028,0.931,0.041
3000,0.032,0.931,0.037
3500,0.037,0.926,0.037
4000,0.032,0.940,0.028
4500,0.046,0.917,0.037
5000,0.032,0.908,0.060
5500,0.032,0.935,0.032
6000,0.032,0.931,0.037
6500,0.037,0.926,0.037
7000,0.046,0.903,0.051
7500,0.032,0.908,0.060
8000,0.046,0.926,0.028
8500,0.046,0.899,0.055
9000,0.046,0.903,0.051
9500,0.037,0.940,0.023
10000,0.028,0.968,0.005
10500,0.028,0.945,0.028
11000,0.041,0.922,0.037
11500,0.032,0.940,0.028
12000,0.028,0.959,0.014
12500,0.032,0.949,0.018
13000,0.028,0.940,0.032
13500,0.028,0.945,0.028
14000,0.028,0.935,0.037
14500,0.028,0.899,0.074
15000,0.028,0.899,0.074
15500,0.028,0.954,0.018
16000,0.028,0.931,0.041
16500,0.037,0.889,0.074
17000,0.037,0.912,0.051
17500,0.028,0.940,0.032
18000,0.028,0.931,0.041
18500,0.037,0.935,0.028
19000,0.032,0.931,0.037
19500,0.028,0.959,0.014
20000,0.028,0.968,0.005
20500,0.046,0.931,0.023
21000,0.028,0.926,0.046
21500,0.028,0.972,0.000
22000,0.041,0.922,0.037
22500,0.037,0.959,0.005
23000,0.041,0.926,0.032
23500,0.032,0.899,0.069
24000,0.051,0.899,0.051
24500,0.041,0.935,0.023
25000,0.028,0.945,0.028
25500,0.037,0.922,0.041
26000,0.032,0.908,0.060
26500,0.041,0.894,0.065
27000,0.046,0.885,0.069
27500,0.046,0.908,0.046
28000,0.028,0.940,0.032
28500,0.028,0.959,0.014
29000,0.041,0.931,0.028
29500,0.041,0.908,0.051
30000,0.051,0.912,0.037
30500,0.032,0.949,0.018
31000,0.032,0.949,0.018
31500,0.032,0.935,0.032
32000,0.032,0.885,0.083
32500,0.046,0.903,0.051
33000,0.046,0.922,0.032
33500,0.037,0.931,0.032
34000,0.028,0.926,0.046
34500,0.028,0.949,0.023
35000,0.028,0.959,0.014
35500,0.032,0.945,0.023
36000,0.041,0.899,0.060
36500,0.032,0.949,0.018
37000,0.028,0.949,0.023
37500,0.032,0.945,0.023
38000,0.046,0.917,0.037
38500,0.069,0.871,0.060
39000,0.055,0.908,0.037
39500,0.041,0.922,0.037
40000,0.028,0.954,0.018
40500,0.032,0.959,0.009
41000,0.028,0.931,0.041
41500,0.028,0.922,0.051
42000,0.032,0.954,0.014
42500,0.028,0.922,0.051
43000,0.037,0.935,0.028
43500,0.037,0.912,0.051
44000,0.028,0.912,0.060
44500,0.037,0.894,0.069
45000,0.032,0.935,0.032
45500,0.032,0.949,0.018
46000,0.032,0.954,0.014
46500,0.037,0.908,0.055
47000,0.032,0.935,0.032
47500,0.028,0.931,0.041
48000,0.028,0.954,0.018
48500,0.046,0.922,0.032
49000,0.037,0.931,0.032
49500,0.028,0.926,0.046
50000,0.028,0.922,0.051
50500,0.032,0.931,0.037
51000,0.032,0.954,0.014
51500,0.028,0.940,0.032
52000,0.032,0.954,0.014
52500,0.028,0.954,0.018
53000,0.028,0.954,0.018
53500,0.028,0.912,0.060
54000,0.028,0.931,0.041
54500,0.037,0.903,0.060
55000,0.051,0.894,0.055
55500,0.046,0.926,0.028
56000,0.037,0.912,0.051
56500,0.032,0.903,0.065
57000,0.032,0.926,0.041
57500,0.032,0.940,0.028
58000,0.046,0.931,0.023
58500,0.060,0.894,0.046
59000,0.032,0.940,0.028
59500,0.037,0.940,0.023
60000,0.032,0.922,0.046
60500,0.032,0.963,0.005
61000,0.032,0.922,0.046
61500,0.028,0.931,0.041
62000,0.028,0.959,0.014
62500,0.037,0.926,0.037
63000,0.028,0.959,0.014
63500,0.032,0.949,0.018
64000,0.032,0.885,0.083
64500,0.032,0.926,0.041
65000,0.046,0.908,0.046
65500,0.041,0.894,0.065
66000,0.028,0.935,0.037
66500,0.032,0.917,0.051
67000,0.028,0.954,0.018
67500,0.032,0.935,0.032
68000,0.028,0.949,0.023
68500,0.032,0.954,0.014
69000,0.032,0.917,0.051
69500,0.032,0.926,0.041
70000,0.051,0.899,0.051
70500,0.037,0.945,0.018
71000,0.032,0.922,0.046
71500,0.028,0.968,0.005
72000,0.037,0.940,0.023
72500,0.032,0.959,0.009
73000,0.046,0.908,0.046
73500,0.032,0.926,0.041
74000,0.051,0.922,0.028
74500,0.028,0.940,0.032
75000,0.028,0.931,0.041
75500,0.028,0.931,0.041
76000,0.028,0.968,0.005
76500,0.028,0.954,0.018
77000,0.037,0.922,0.041
77500,0.032,0.940,0.028
78000,0.051,0.926,0.023
78500,0.055,0.894,0.051
79000,0.041,0.848,0.111
79500,0.046,0.885,0.069
80000,0.028,0.935,0.037
80500,0.028,0.899,0.074
81000,0.028,0.917,0.055
81500,0.032,0.922,0.046
82000,0.032,0.959,0.009
82500,0.037,0.908,0.055
83000,0.028,0.959,0.014
83500,0.028,0.931,0.041
84000,0.028,0.926,0.046
84500,0.028,0.926,0.046
85000,0.041,0.945,0.014
85500,0.041,0.940,0.018
86000,0.028,0.949,0.023
86500,0.046,0.885,0.069
87000,0.032,0.945,0.023
87500,0.037,0.949,0.014
88000,0.032,0.940,0.028
88500,0.037,0.931,0.032
89000,0.055,0.894,0.051
89500,0.041,0.931,0.028
90000,0.055,0.894,0.051
90500,0.037,0.889,0.074
91000,0.051,0.903,0.046
91500,0.051,0.917,0.032
92000,0.037,0.940,0.023
92500,0.032,0.940,0.028
93000,0.032,0.935,0.032
93500,0.032,0.931,0.037
94000,0.041,0.917,0.041
94500,0.032,0.935,0.032
95000,0.032,0.922,0.046
95500,0.032,0.949,0.018
96000,0.032,0.935,0.032
96500,0.032,0.899,0.069
97000,0.046,0.908,0.046
97500,0.032,0.935,0.032
98000,0.032,0.963,0.005
98500,0.046,0.912,0.041
99000,0.032,0.949,0.018
99500,0.028,0.959,0.014
100000,0.028,0.940,0.032
100500,0.032,0.935,0.032
101000,0.032,0.949,0.018
101500,0.037,0.940,0.023
102000,0.055,0.876,0.069
102500,0.032,0.954,0.014
103000,0.032,0.945,0.023
103500,0.032,0.945,0.023
104000,0.041,0.908,0.051
104500,0.032,0.940,0.028
105000,0.028,0.922,0.051
105500,0.032,0.940,0.028
106000,0.046,0.908,0.046
106500,0.028,0.963,0.009
107000,0.028,0.954,0.018
107500,0.028,0.917,0.055
108000,0.041,0.945,0.014
108500,0.041,0.945,0.014
109000,0.046,0.917,0.037
109500,0.028,0.949,0.023
110000,0.028,0.945,0.028
110500,0.037,0.926,0.037
111000,0.028,0.954,0.018
111500,0.028,0.963,0.009
112000,0.028,0.917,0.055
112500,0.028,0.922,0.051
113000,0.028,0.945,0.028
113500,0.032,0.945,0.023
114000,0.046,0.912,0.041
114500,0.074,0.880,0.046
115000,0.051,0.917,0.032
115500,0.032,0.926,0.041
116000,0.028,0.940,0.032
116500,0.051,0.917,0.032
117000,0.032,0.935,0.032
