time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.943,0.027,0.071868
1000,0.032,0.933,0.035,0.084272
1500,0.040,0.913,0.047,0.110090
2000,0.045,0.891,0.065,0.140360
2500,0.045,0.906,0.050,0.124257
3000,0.035,0.871,0.094,0.185357
3500,0.037,0.891,0.072,0.141154
4000,0.035,0.896,0.069,0.146754
4500,0.042,0.906,0.052,0.133108
5000,0.037,0.908,0.055,0.111965
5500,0.040,0.878,0.082,0.182860
6000,0.042,0.901,0.057,0.127410
6500,0.037,0.903,0.060,0.123405
7000,0.035,0.906,0.060,0.122665
7500,0.032,0.916,0.052,0.102822
8000,0.032,0.913,0.055,0.117747
8500,0.030,0.903,0.067,0.120487
9000,0.030,0.893,0.077,0.131278
9500,0.035,0.898,0.067,0.127081
10000,0.037,0.903,0.060,0.133043
10500,0.040,0.893,0.067,0.147386
11000,0.042,0.871,0.087,0.184534
11500,0.037,0.844,0.119,0.217225
12000,0.032,0.876,0.092,0.149066
12500,0.030,0.906,0.065,0.107380
13000,0.032,0.906,0.062,0.107996
13500,0.030,0.916,0.055,0.104901
14000,0.037,0.898,0.065,0.132397
14500,0.035,0.871,0.094,0.161016
15000,0.032,0.906,0.062,0.113550
15500,0.032,0.906,0.062,0.122263
16000,0.032,0.913,0.055,0.118914
16500,0.037,0.916,0.047,0.111016
17000,0.032,0.911,0.057,0.122467
17500,0.030,0.926,0.045,0.088920
18000,0.032,0.908,0.060,0.123017
18500,0.030,0.896,0.074,0.146395
19000,0.032,0.913,0.055,0.113738
19500,0.032,0.911,0.057,0.114354
20000,0.032,0.891,0.077,0.153255
20500,0.042,0.864,0.094,0.187896
21000,0.045,0.864,0.092,0.171129
21500,0.047,0.859,0.094,0.176029
22000,0.055,0.881,0.065,0.139769
22500,0.045,0.871,0.084,0.175261
23000,0.047,0.888,0.065,0.141596
23500,0.045,0.868,0.087,0.171888
24000,0.035,0.876,0.089,0.136173
24500,0.040,0.896,0.065,0.118346
25000,0.037,0.906,0.057,0.114600
25500,0.032,0.898,0.069,0.127909
26000,0.035,0.906,0.060,0.128479
26500,0.030,0.933,0.037,0.072385
27000,0.030,0.923,0.047,0.092968
27500,0.030,0.903,0.067,0.134782
28000,0.035,0.903,0.062,0.123248
28500,0.035,0.864,0.102,0.197533
29000,0.035,0.888,0.077,0.150610
29500,0.035,0.911,0.055,0.118470
30000,0.035,0.911,0.055,0.107021
30500,0.035,0.913,0.052,0.120073
31000,0.047,0.886,0.067,0.169312
31500,0.035,0.891,0.074,0.145056
32000,0.030,0.883,0.087,0.156616
32500,0.030,0.893,0.077,0.145291
33000,0.030,0.886,0.084,0.167122
33500,0.030,0.901,0.069,0.135843
34000,0.040,0.906,0.055,0.128903
34500,0.037,0.911,0.052,0.125008
35000,0.037,0.908,0.055,0.127729
35500,0.032,0.943,0.025,0.080724
36000,0.030,0.948,0.022,0.061894
36500,0.030,0.928,0.042,0.096060
37000,0.032,0.911,0.057,0.119481
37500,0.032,0.911,0.057,0.119378
38000,0.032,0.928,0.040,0.117633
38500,0.040,0.903,0.057,0.151749
39000,0.035,0.903,0.062,0.148252
39500,0.030,0.898,0.072,0.134405
40000,0.032,0.918,0.050,0.093430
40500,0.030,0.921,0.050,0.094749
41000,0.032,0.908,0.060,0.122075
41500,0.032,0.943,0.025,0.057731
42000,0.035,0.928,0.037,0.080846
42500,0.035,0.916,0.050,0.106512
43000,0.030,0.908,0.062,0.119232
43500,0.035,0.923,0.042,0.089744
44000,0.035,0.913,0.052,0.106000
44500,0.042,0.868,0.089,0.174568
45000,0.037,0.878,0.084,0.155983
45500,0.037,0.864,0.099,0.174106
46000,0.035,0.906,0.060,0.128620
46500,0.035,0.911,0.055,0.120459
47000,0.042,0.901,0.057,0.134287
47500,0.035,0.913,0.052,0.103799
48000,0.035,0.935,0.030,0.078169
48500,0.035,0.931,0.035,0.089042
49000,0.040,0.931,0.030,0.080170
49500,0.035,0.931,0.035,0.090283
50000,0.030,0.916,0.055,0.096955
50500,0.035,0.918,0.047,0.114092
51000,0.040,0.908,0.052,0.121013
51500,0.035,0.906,0.060,0.127792
52000,0.032,0.896,0.072,0.130460
52500,0.040,0.883,0.077,0.168396
53000,0.042,0.888,0.069,0.139710
53500,0.042,0.859,0.099,0.192366
54000,0.045,0.876,0.079,0.164965
54500,0.032,0.898,0.069,0.143654
55000,0.035,0.918,0.047,0.087368
55500,0.037,0.918,0.045,0.094962
56000,0.040,0.896,0.065,0.132808
56500,0.037,0.896,0.067,0.135134
57000,0.040,0.888,0.072,0.134817
57500,0.042,0.906,0.052,0.109734
58000,0.037,0.888,0.074,0.128802
58500,0.035,0.873,0.092,0.141058
59000,0.032,0.891,0.077,0.126300
59500,0.035,0.916,0.050,0.089081
60000,0.037,0.898,0.065,0.123230
60500,0.037,0.903,0.060,0.118484
61000,0.040,0.883,0.077,0.138963
61500,0.037,0.896,0.067,0.139599
62000,0.035,0.921,0.045,0.104489
62500,0.040,0.881,0.079,0.165110
63000,0.035,0.883,0.082,0.149434
63500,0.035,0.896,0.069,0.138223
64000,0.035,0.893,0.072,0.136146
64500,0.030,0.906,0.065,0.123471
65000,0.035,0.883,0.082,0.154903
65500,0.035,0.888,0.077,0.142219
66000,0.035,0.846,0.119,0.186259
66500,0.052,0.844,0.104,0.207608
67000,0.035,0.883,0.082,0.155489
67500,0.037,0.868,0.094,0.144698
68000,0.042,0.886,0.072,0.146827
68500,0.032,0.871,0.097,0.184082
69000,0.032,0.911,0.057,0.090496
69500,0.032,0.901,0.067,0.122964
70000,0.030,0.923,0.047,0.111601
70500,0.035,0.898,0.067,0.133927
71000,0.032,0.891,0.077,0.152283
71500,0.040,0.898,0.062,0.134413
72000,0.035,0.908,0.057,0.112287
72500,0.035,0.916,0.050,0.107702
73000,0.037,0.908,0.055,0.115772
73500,0.032,0.898,0.069,0.149446
74000,0.032,0.883,0.084,0.166795
74500,0.037,0.893,0.069,0.118784
75000,0.037,0.878,0.084,0.151899
75500,0.037,0.856,0.107,0.199731
76000,0.037,0.859,0.104,0.172067
76500,0.040,0.841,0.119,0.216201
77000,0.032,0.878,0.089,0.155072
77500,0.030,0.918,0.052,0.131842
78000,0.030,0.901,0.069,0.124702
78500,0.032,0.898,0.069,0.142998
79000,0.037,0.928,0.035,0.099304
79500,0.037,0.918,0.045,0.118435
80000,0.045,0.901,0.055,0.121815
80500,0.042,0.856,0.102,0.187106
81000,0.040,0.873,0.087,0.166233
81500,0.042,0.871,0.087,0.168966
82000,0.040,0.871,0.089,0.178511
82500,0.045,0.866,0.089,0.170275
83000,0.037,0.866,0.097,0.186617
83500,0.032,0.911,0.057,0.155816
84000,0.035,0.898,0.067,0.132341
84500,0.035,0.903,0.062,0.142312
85000,0.037,0.903,0.060,0.130060
85500,0.035,0.906,0.060,0.116481
86000,0.035,0.878,0.087,0.163947
86500,0.035,0.898,0.067,0.107735
87000,0.040,0.876,0.084,0.153774
87500,0.042,0.849,0.109,0.201579
88000,0.042,0.873,0.084,0.149170
88500,0.037,0.873,0.089,0.159216
89000,0.042,0.883,0.074,0.131861
89500,0.040,0.891,0.069,0.143975
90000,0.040,0.873,0.087,0.153887
90500,0.035,0.883,0.082,0.169961
91000,0.032,0.921,0.047,0.111519
91500,0.032,0.928,0.040,0.104478
92000,0.032,0.948,0.020,0.066296
92500,0.032,0.938,0.030,0.085669
93000,0.032,0.945,0.022,0.077173
93500,0.032,0.908,0.060,0.132373
94000,0.030,0.921,0.050,0.102757
94500,0.035,0.873,0.092,0.168014
95000,0.030,0.898,0.072,0.129158
95500,0.037,0.896,0.067,0.150011
96000,0.042,0.849,0.109,0.214889
96500,0.035,0.868,0.097,0.173713
97000,0.042,0.859,0.099,0.181453
97500,0.045,0.849,0.107,0.197761
98000,0.037,0.901,0.062,0.139717
98500,0.032,0.903,0.065,0.112888
99000,0.037,0.911,0.052,0.107352
99500,0.032,0.911,0.057,0.126900
100000,0.032,0.906,0.062,0.147533
