time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.888,0.082,0.182138
1000,0.037,0.797,0.166,0.272016
1500,0.047,0.670,0.283,0.364719
2000,0.040,0.581,0.380,0.387387
2500,0.060,0.531,0.409,0.432274
3000,0.074,0.494,0.432,0.421083
3500,0.074,0.434,0.491,0.411010
4000,0.079,0.387,0.533,0.403903
4500,0.112,0.382,0.506,0.433504
5000,0.099,0.335,0.566,0.414927
5500,0.107,0.295,0.598,0.388949
6000,0.112,0.298,0.591,0.405869
6500,0.134,0.315,0.551,0.434565
7000,0.119,0.305,0.576,0.424943
7500,0.146,0.295,0.558,0.438499
8000,0.141,0.303,0.556,0.436786
8500,0.129,0.283,0.588,0.428037
9000,0.159,0.218,0.623,0.382997
9500,0.179,0.186,0.635,0.398802
10000,0.179,0.203,0.618,0.408053
10500,0.196,0.174,0.630,0.389187
11000,0.176,0.201,0.623,0.403950
11500,0.211,0.179,0.610,0.416869
12000,0.228,0.236,0.536,0.457768
12500,0.194,0.181,0.625,0.409227
13000,0.161,0.171,0.667,0.375217
13500,0.151,0.189,0.660,0.369041
14000,0.194,0.176,0.630,0.409832
14500,0.206,0.136,0.658,0.373232
15000,0.196,0.174,0.630,0.395286
15500,0.233,0.149,0.618,0.416603
16000,0.251,0.151,0.598,0.399862
16500,0.186,0.171,0.643,0.369363
17000,0.184,0.201,0.615,0.386705
17500,0.218,0.191,0.591,0.416940
18000,0.241,0.169,0.591,0.433979
18500,0.253,0.149,0.598,0.409642
19000,0.248,0.169,0.583,0.430248
19500,0.233,0.149,0.618,0.404602
20000,0.253,0.132,0.615,0.391994
20500,0.238,0.092,0.670,0.355139
21000,0.263,0.112,0.625,0.413063
21500,0.270,0.119,0.610,0.403905
22000,0.228,0.149,0.623,0.422643
22500,0.263,0.107,0.630,0.398840
23000,0.263,0.109,0.628,0.379858
23500,0.280,0.094,0.625,0.396626
24000,0.216,0.092,0.692,0.352914
24500,0.258,0.136,0.605,0.420683
25000,0.261,0.127,0.613,0.415402
25500,0.223,0.149,0.628,0.407248
26000,0.191,0.159,0.650,0.399216
26500,0.176,0.144,0.680,0.380719
27000,0.238,0.107,0.655,0.391546
27500,0.298,0.117,0.586,0.420505
28000,0.293,0.136,0.571,0.436140
28500,0.308,0.129,0.563,0.437609
29000,0.303,0.082,0.615,0.390290
29500,0.285,0.099,0.615,0.399051
30000,0.228,0.117,0.655,0.388366
30500,0.270,0.122,0.608,0.409216
31000,0.256,0.099,0.645,0.385583
31500,0.253,0.102,0.645,0.381777
32000,0.261,0.114,0.625,0.411484
32500,0.236,0.119,0.645,0.385561
33000,0.261,0.144,0.596,0.434069
33500,0.236,0.109,0.655,0.369732
34000,0.211,0.141,0.648,0.384383
34500,0.194,0.159,0.648,0.393732
35000,0.253,0.107,0.640,0.389570
35500,0.283,0.099,0.618,0.406752
36000,0.251,0.127,0.623,0.410179
36500,0.258,0.112,0.630,0.394418
37000,0.233,0.144,0.623,0.387761
37500,0.189,0.181,0.630,0.419867
38000,0.196,0.164,0.640,0.398844
38500,0.181,0.194,0.625,0.403592
39000,0.270,0.124,0.605,0.400832
39500,0.243,0.127,0.630,0.393519
40000,0.300,0.109,0.591,0.412412
40500,0.305,0.107,0.588,0.404723
41000,0.328,0.127,0.546,0.442900
41500,0.328,0.102,0.571,0.419011
42000,0.238,0.129,0.633,0.391056
42500,0.208,0.129,0.663,0.359755
43000,0.233,0.112,0.655,0.380400
43500,0.298,0.139,0.563,0.439335
44000,0.258,0.161,0.581,0.428387
44500,0.263,0.154,0.583,0.415698
45000,0.268,0.169,0.563,0.435112
45500,0.243,0.129,0.628,0.384786
46000,0.251,0.139,0.610,0.410146
46500,0.258,0.141,0.600,0.405001
47000,0.248,0.149,0.603,0.414204
47500,0.231,0.144,0.625,0.409372
48000,0.203,0.132,0.665,0.359150
48500,0.226,0.124,0.650,0.399608
49000,0.223,0.122,0.655,0.392008
49500,0.226,0.136,0.638,0.404593
50000,0.223,0.117,0.660,0.384239
50500,0.263,0.117,0.620,0.416743
51000,0.241,0.112,0.648,0.395461
51500,0.208,0.184,0.608,0.435625
52000,0.221,0.151,0.628,0.401232
52500,0.191,0.139,0.670,0.371000
53000,0.186,0.159,0.655,0.381492
53500,0.179,0.136,0.685,0.369141
54000,0.199,0.169,0.633,0.408152
54500,0.233,0.149,0.618,0.408940
55000,0.203,0.149,0.648,0.381672
55500,0.203,0.191,0.605,0.423215
56000,0.189,0.186,0.625,0.414718
56500,0.199,0.186,0.615,0.399411
57000,0.233,0.169,0.598,0.428132
57500,0.203,0.159,0.638,0.415184
58000,0.206,0.119,0.675,0.358895
58500,0.196,0.124,0.680,0.351670
59000,0.223,0.124,0.653,0.370972
59500,0.241,0.132,0.628,0.409415
60000,0.246,0.159,0.596,0.434698
60500,0.233,0.144,0.623,0.412305
61000,0.263,0.119,0.618,0.398444
61500,0.251,0.094,0.655,0.347178
62000,0.248,0.159,0.593,0.421258
62500,0.261,0.117,0.623,0.403980
63000,0.288,0.117,0.596,0.414595
63500,0.285,0.139,0.576,0.430934
64000,0.251,0.119,0.630,0.386270
64500,0.238,0.104,0.658,0.385733
65000,0.270,0.132,0.598,0.411399
65500,0.293,0.129,0.578,0.411443
66000,0.298,0.144,0.558,0.424312
66500,0.315,0.134,0.551,0.432279
67000,0.261,0.179,0.561,0.450940
67500,0.283,0.122,0.596,0.403894
68000,0.283,0.124,0.593,0.419217
68500,0.313,0.114,0.573,0.407749
69000,0.308,0.114,0.578,0.409349
69500,0.285,0.124,0.591,0.426541
70000,0.241,0.141,0.618,0.408580
70500,0.241,0.134,0.625,0.419068
71000,0.206,0.151,0.643,0.385071
71500,0.246,0.151,0.603,0.426365
72000,0.261,0.154,0.586,0.425109
72500,0.246,0.114,0.640,0.384141
73000,0.221,0.132,0.648,0.379837
73500,0.194,0.146,0.660,0.354556
74000,0.171,0.191,0.638,0.404594
74500,0.156,0.169,0.675,0.349892
75000,0.184,0.179,0.638,0.398668
75500,0.223,0.203,0.573,0.445404
76000,0.203,0.179,0.618,0.396932
76500,0.156,0.169,0.675,0.356362
77000,0.211,0.164,0.625,0.394331
77500,0.186,0.181,0.633,0.407432
78000,0.151,0.174,0.675,0.363096
78500,0.186,0.171,0.643,0.407355
79000,0.196,0.161,0.643,0.394627
79500,0.184,0.203,0.613,0.422729
80000,0.161,0.189,0.650,0.387686
80500,0.156,0.231,0.613,0.426090
81000,0.196,0.174,0.630,0.420211
81500,0.228,0.169,0.603,0.422816
82000,0.201,0.146,0.653,0.396646
82500,0.213,0.139,0.648,0.396197
83000,0.196,0.164,0.640,0.408791
83500,0.186,0.176,0.638,0.403035
84000,0.199,0.169,0.633,0.408366
84500,0.208,0.186,0.605,0.436433
85000,0.201,0.149,0.650,0.411165
85500,0.203,0.149,0.648,0.412248
86000,0.248,0.127,0.625,0.420217
86500,0.226,0.141,0.633,0.396084
87000,0.246,0.141,0.613,0.415587
87500,0.241,0.146,0.613,0.420381
88000,0.241,0.139,0.620,0.408452
88500,0.253,0.139,0.608,0.408187
89000,0.268,0.144,0.588,0.404335
89500,0.261,0.151,0.588,0.421574
90000,0.233,0.139,0.628,0.397428
90500,0.248,0.099,0.653,0.380047
91000,0.253,0.074,0.672,0.360551
91500,0.253,0.084,0.663,0.360609
92000,0.305,0.094,0.600,0.409139
92500,0.295,0.117,0.588,0.416827
93000,0.320,0.104,0.576,0.419794
93500,0.298,0.094,0.608,0.397321
94000,0.330,0.074,0.596,0.399479
94500,0.300,0.127,0.573,0.432348
95000,0.266,0.097,0.638,0.393102
95500,0.263,0.149,0.588,0.442494
96000,0.208,0.166,0.625,0.413719
96500,0.231,0.104,0.665,0.378622
97000,0.251,0.109,0.640,0.405894
97500,0.273,0.114,0.613,0.424474
98000,0.223,0.119,0.658,0.375522
98500,0.208,0.124,0.667,0.369866
99000,0.223,0.144,0.633,0.390819
99500,0.223,0.159,0.618,0.406818
100000,0.266,0.117,0.618,0.404624
