time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.908,0.064,0.144768
1000,0.028,0.789,0.183,0.285332
1500,0.031,0.673,0.297,0.333910
2000,0.037,0.572,0.391,0.375135
2500,0.055,0.428,0.517,0.406005
3000,0.076,0.294,0.630,0.374347
3500,0.119,0.226,0.654,0.375126
4000,0.131,0.153,0.716,0.343254
4500,0.147,0.159,0.694,0.360674
5000,0.144,0.162,0.694,0.357793
5500,0.131,0.168,0.700,0.342178
6000,0.113,0.168,0.719,0.351179
6500,0.076,0.116,0.807,0.245172
7000,0.141,0.125,0.734,0.343965
7500,0.150,0.150,0.700,0.366561
8000,0.174,0.125,0.700,0.355213
8500,0.156,0.098,0.746,0.297841
9000,0.183,0.128,0.688,0.352202
9500,0.257,0.125,0.618,0.415947
10000,0.205,0.107,0.688,0.356842
10500,0.180,0.101,0.719,0.327654
11000,0.183,0.083,0.734,0.326941
11500,0.199,0.086,0.716,0.315758
12000,0.205,0.119,0.676,0.368291
12500,0.196,0.104,0.700,0.348825
13000,0.177,0.138,0.685,0.369872
13500,0.168,0.104,0.728,0.324147
14000,0.159,0.119,0.722,0.341126
14500,0.174,0.141,0.685,0.372512
15000,0.162,0.089,0.749,0.323314
15500,0.220,0.089,0.691,0.359226
16000,0.196,0.080,0.725,0.342792
16500,0.141,0.125,0.734,0.328949
17000,0.141,0.131,0.728,0.310507
17500,0.171,0.119,0.709,0.350754
18000,0.171,0.110,0.719,0.338753
18500,0.183,0.144,0.673,0.379509
19000,0.128,0.156,0.716,0.345432
19500,0.131,0.138,0.731,0.338072
20000,0.168,0.110,0.722,0.336728
20500,0.162,0.113,0.725,0.321100
21000,0.202,0.116,0.682,0.360393
21500,0.150,0.080,0.771,0.278568
22000,0.165,0.125,0.709,0.337056
22500,0.199,0.107,0.694,0.377396
23000,0.165,0.104,0.731,0.346909
23500,0.116,0.125,0.758,0.302178
24000,0.165,0.086,0.749,0.307825
24500,0.183,0.095,0.722,0.336490
25000,0.190,0.080,0.731,0.328196
25500,0.196,0.089,0.716,0.342477
26000,0.171,0.092,0.737,0.314172
26500,0.193,0.104,0.703,0.343364
27000,0.144,0.104,0.752,0.313438
27500,0.141,0.113,0.746,0.313669
28000,0.135,0.135,0.731,0.339306
28500,0.147,0.165,0.688,0.366256
29000,0.174,0.110,0.716,0.308819
29500,0.131,0.116,0.752,0.302351
30000,0.128,0.107,0.765,0.291981
30500,0.165,0.135,0.700,0.341601
31000,0.119,0.168,0.713,0.350560
31500,0.113,0.150,0.737,0.324081
