time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.930,0.043,0.108571
1000,0.034,0.768,0.199,0.266585
1500,0.067,0.651,0.281,0.353074
2000,0.076,0.526,0.398,0.392616
2500,0.080,0.446,0.474,0.373685
3000,0.119,0.398,0.483,0.444791
3500,0.083,0.346,0.572,0.402240
4000,0.107,0.281,0.612,0.406453
4500,0.135,0.245,0.621,0.408679
5000,0.141,0.232,0.627,0.415352
5500,0.162,0.226,0.612,0.427841
6000,0.156,0.187,0.657,0.389402
6500,0.141,0.174,0.685,0.358967
7000,0.193,0.110,0.697,0.338642
7500,0.226,0.135,0.639,0.404524
8000,0.211,0.150,0.639,0.411256
8500,0.266,0.101,0.633,0.392142
9000,0.303,0.083,0.615,0.390204
9500,0.260,0.095,0.645,0.388440
10000,0.275,0.086,0.639,0.378852
10500,0.235,0.138,0.627,0.410379
11000,0.223,0.116,0.661,0.390679
11500,0.272,0.104,0.624,0.413221
12000,0.229,0.128,0.642,0.416349
12500,0.272,0.119,0.609,0.423853
13000,0.245,0.135,0.621,0.415285
13500,0.220,0.098,0.682,0.356130
14000,0.220,0.150,0.630,0.407829
14500,0.183,0.171,0.645,0.379573
15000,0.248,0.086,0.667,0.356278
15500,0.248,0.073,0.679,0.349611
16000,0.193,0.101,0.706,0.336975
16500,0.199,0.125,0.676,0.377609
17000,0.239,0.095,0.667,0.395563
17500,0.211,0.125,0.664,0.410164
18000,0.214,0.135,0.651,0.401307
18500,0.205,0.113,0.682,0.364156
19000,0.232,0.135,0.633,0.404946
19500,0.229,0.113,0.657,0.393486
20000,0.159,0.171,0.670,0.383467
20500,0.168,0.138,0.694,0.375374
21000,0.193,0.101,0.706,0.342135
21500,0.220,0.125,0.654,0.399653
22000,0.248,0.083,0.670,0.354498
22500,0.226,0.095,0.679,0.364578
23000,0.223,0.101,0.676,0.372373
23500,0.202,0.098,0.700,0.340596
24000,0.248,0.098,0.654,0.399925
24500,0.248,0.110,0.642,0.397739
25000,0.257,0.095,0.648,0.383284
25500,0.294,0.076,0.630,0.386544
26000,0.232,0.092,0.676,0.385210
26500,0.183,0.125,0.691,0.369321
27000,0.190,0.113,0.697,0.363636
27500,0.168,0.141,0.691,0.360123
28000,0.180,0.116,0.703,0.376085
28500,0.202,0.101,0.697,0.374623
29000,0.147,0.147,0.706,0.367241
29500,0.144,0.135,0.722,0.345310
30000,0.208,0.125,0.667,0.384436
30500,0.220,0.128,0.651,0.394137
31000,0.187,0.092,0.722,0.343921
31500,0.220,0.144,0.636,0.421716
32000,0.223,0.150,0.627,0.420241
32500,0.168,0.119,0.713,0.336397
33000,0.208,0.138,0.654,0.391332
33500,0.205,0.135,0.661,0.382435
34000,0.223,0.122,0.654,0.396597
34500,0.196,0.174,0.630,0.408524
35000,0.239,0.125,0.636,0.399733
35500,0.294,0.104,0.602,0.421644
36000,0.260,0.080,0.661,0.385676
36500,0.196,0.101,0.703,0.363480
37000,0.199,0.076,0.725,0.355190
37500,0.156,0.095,0.749,0.294345
38000,0.177,0.128,0.694,0.370677
38500,0.193,0.116,0.691,0.373751
39000,0.226,0.119,0.654,0.390970
39500,0.214,0.135,0.651,0.388533
40000,0.223,0.122,0.654,0.394499
40500,0.190,0.119,0.691,0.369090
41000,0.199,0.141,0.661,0.381436
41500,0.159,0.113,0.728,0.329981
42000,0.229,0.131,0.639,0.394473
42500,0.174,0.116,0.709,0.350404
43000,0.153,0.174,0.673,0.388449
43500,0.131,0.177,0.691,0.361899
44000,0.128,0.162,0.709,0.354399
44500,0.150,0.144,0.706,0.372064
45000,0.208,0.119,0.673,0.380708
45500,0.214,0.177,0.609,0.440712
46000,0.196,0.131,0.673,0.388729
46500,0.183,0.153,0.664,0.396099
47000,0.187,0.180,0.633,0.414033
47500,0.156,0.159,0.685,0.367831
48000,0.156,0.138,0.706,0.358455
48500,0.177,0.177,0.645,0.416634
49000,0.199,0.138,0.664,0.378488
49500,0.162,0.150,0.688,0.373789
50000,0.168,0.153,0.679,0.394783
50500,0.190,0.131,0.679,0.373570
51000,0.187,0.125,0.688,0.365625
51500,0.159,0.162,0.679,0.374521
52000,0.168,0.116,0.716,0.359707
52500,0.153,0.147,0.700,0.367244
53000,0.138,0.171,0.691,0.386403
53500,0.107,0.150,0.743,0.299330
54000,0.183,0.122,0.694,0.352785
54500,0.199,0.135,0.667,0.397136
55000,0.235,0.113,0.651,0.378059
55500,0.229,0.110,0.661,0.370529
56000,0.220,0.202,0.578,0.446171
56500,0.131,0.171,0.697,0.348676
57000,0.162,0.122,0.716,0.363357
57500,0.220,0.141,0.639,0.415386
58000,0.229,0.113,0.657,0.393156
58500,0.275,0.086,0.639,0.396515
59000,0.303,0.064,0.633,0.401664
59500,0.257,0.052,0.691,0.342801
60000,0.223,0.131,0.645,0.391730
60500,0.229,0.110,0.661,0.377257
61000,0.275,0.104,0.621,0.415991
61500,0.251,0.119,0.630,0.416873
62000,0.235,0.113,0.651,0.397026
62500,0.220,0.135,0.645,0.370183
63000,0.229,0.144,0.627,0.423886
63500,0.208,0.141,0.651,0.402919
64000,0.211,0.107,0.682,0.367398
64500,0.223,0.153,0.624,0.405802
65000,0.223,0.125,0.651,0.391528
65500,0.187,0.116,0.697,0.376697
66000,0.229,0.083,0.688,0.355120
66500,0.232,0.098,0.670,0.392769
67000,0.257,0.101,0.642,0.413612
67500,0.229,0.147,0.624,0.428041
68000,0.223,0.116,0.661,0.390624
68500,0.235,0.131,0.633,0.408018
69000,0.235,0.159,0.606,0.440260
69500,0.165,0.122,0.713,0.336949
70000,0.211,0.086,0.703,0.354119
70500,0.220,0.116,0.664,0.378467
71000,0.242,0.125,0.633,0.400739
71500,0.245,0.113,0.642,0.390712
72000,0.263,0.092,0.645,0.384104
72500,0.235,0.119,0.645,0.400273
73000,0.226,0.125,0.648,0.387021
73500,0.214,0.076,0.709,0.346691
74000,0.245,0.116,0.639,0.399999
74500,0.183,0.138,0.679,0.365730
75000,0.205,0.104,0.691,0.355226
75500,0.190,0.092,0.719,0.332088
76000,0.229,0.098,0.673,0.355922
76500,0.239,0.095,0.667,0.365481
77000,0.260,0.113,0.627,0.392022
77500,0.205,0.144,0.651,0.380210
78000,0.214,0.147,0.639,0.389704
78500,0.202,0.165,0.633,0.424778
79000,0.196,0.122,0.682,0.384794
79500,0.211,0.138,0.651,0.423951
80000,0.171,0.107,0.722,0.342779
80500,0.144,0.131,0.725,0.342359
81000,0.202,0.107,0.691,0.366244
81500,0.220,0.138,0.642,0.409170
82000,0.168,0.162,0.670,0.384487
82500,0.229,0.156,0.615,0.421273
83000,0.220,0.125,0.654,0.398935
83500,0.199,0.141,0.661,0.408769
84000,0.180,0.122,0.697,0.365944
84500,0.202,0.165,0.633,0.406471
85000,0.165,0.171,0.664,0.392598
85500,0.183,0.199,0.618,0.408538
86000,0.190,0.119,0.691,0.344360
86500,0.196,0.119,0.685,0.365564
87000,0.229,0.113,0.657,0.399018
87500,0.180,0.125,0.694,0.358335
88000,0.214,0.141,0.645,0.401461
88500,0.162,0.150,0.688,0.366184
89000,0.144,0.119,0.737,0.306991
89500,0.174,0.113,0.713,0.353100
90000,0.159,0.156,0.685,0.399531
90500,0.177,0.168,0.654,0.395112
