time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.945,0.028,0.076194
1000,0.028,0.939,0.034,0.099305
1500,0.028,0.939,0.034,0.100110
2000,0.028,0.902,0.070,0.152073
2500,0.028,0.911,0.061,0.138103
3000,0.028,0.920,0.052,0.109150
3500,0.028,0.896,0.076,0.166763
4000,0.031,0.914,0.055,0.133882
4500,0.040,0.862,0.098,0.188557
5000,0.031,0.905,0.064,0.145457
5500,0.031,0.927,0.043,0.119809
6000,0.031,0.933,0.037,0.100647
6500,0.028,0.951,0.021,0.065928
7000,0.028,0.942,0.031,0.085746
7500,0.028,0.948,0.024,0.072539
8000,0.028,0.908,0.064,0.123046
8500,0.043,0.896,0.061,0.136717
9000,0.028,0.899,0.073,0.126947
9500,0.034,0.899,0.067,0.132157
10000,0.037,0.948,0.015,0.078530
10500,0.028,0.939,0.034,0.095665
11000,0.040,0.920,0.040,0.113254
11500,0.028,0.917,0.055,0.123603
12000,0.040,0.905,0.055,0.140299
12500,0.037,0.911,0.052,0.128372
13000,0.031,0.905,0.064,0.138545
13500,0.028,0.939,0.034,0.093353
14000,0.028,0.930,0.043,0.107320
14500,0.028,0.933,0.040,0.105273
15000,0.031,0.927,0.043,0.104786
15500,0.031,0.942,0.028,0.083499
16000,0.034,0.911,0.055,0.134930
16500,0.043,0.856,0.101,0.198925
17000,0.040,0.908,0.052,0.129120
17500,0.031,0.936,0.034,0.102297
18000,0.028,0.930,0.043,0.112688
18500,0.028,0.936,0.037,0.102321
19000,0.028,0.927,0.046,0.104507
19500,0.028,0.911,0.061,0.136968
20000,0.028,0.917,0.055,0.118886
20500,0.031,0.920,0.049,0.110399
21000,0.034,0.920,0.046,0.109706
21500,0.046,0.917,0.037,0.114692
22000,0.034,0.920,0.046,0.107235
22500,0.034,0.948,0.018,0.069463
23000,0.031,0.917,0.052,0.122201
23500,0.028,0.942,0.031,0.082548
24000,0.028,0.936,0.037,0.084130
24500,0.031,0.908,0.061,0.125248
25000,0.028,0.924,0.049,0.112952
25500,0.028,0.924,0.049,0.117622
26000,0.031,0.908,0.061,0.142966
26500,0.034,0.930,0.037,0.114997
27000,0.037,0.905,0.058,0.140636
27500,0.031,0.899,0.070,0.149605
28000,0.031,0.881,0.089,0.180673
28500,0.028,0.899,0.073,0.135957
29000,0.031,0.911,0.058,0.132647
29500,0.028,0.890,0.083,0.157139
30000,0.034,0.911,0.055,0.121016
30500,0.031,0.924,0.046,0.115847
31000,0.031,0.902,0.067,0.135728
31500,0.031,0.945,0.024,0.082603
32000,0.031,0.920,0.049,0.120471
32500,0.034,0.890,0.076,0.160466
