time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.033,0.921,0.045,0.112707
1000,0.029,0.921,0.050,0.098558
1500,0.037,0.913,0.050,0.121474
2000,0.033,0.913,0.054,0.114324
2500,0.033,0.917,0.050,0.126154
3000,0.029,0.917,0.054,0.132278
3500,0.037,0.868,0.095,0.198634
4000,0.029,0.909,0.062,0.116425
4500,0.062,0.822,0.116,0.226697
5000,0.058,0.760,0.182,0.299645
5500,0.062,0.769,0.169,0.307027
6000,0.058,0.806,0.136,0.253937
6500,0.045,0.822,0.132,0.241616
7000,0.033,0.888,0.079,0.161122
7500,0.037,0.893,0.070,0.165685
8000,0.041,0.901,0.058,0.139634
8500,0.054,0.864,0.083,0.192035
9000,0.070,0.781,0.149,0.323979
9500,0.058,0.789,0.153,0.286733
10000,0.074,0.752,0.174,0.325775
10500,0.062,0.793,0.145,0.275717
11000,0.112,0.694,0.194,0.413100
11500,0.120,0.657,0.223,0.431376
12000,0.136,0.595,0.269,0.459471
12500,0.099,0.690,0.211,0.369764
13000,0.058,0.760,0.182,0.323735
13500,0.099,0.702,0.198,0.408517
14000,0.140,0.636,0.223,0.458613
14500,0.145,0.628,0.227,0.438330
15000,0.087,0.624,0.289,0.407513
15500,0.202,0.525,0.273,0.495983
16000,0.252,0.413,0.335,0.548536
16500,0.207,0.467,0.326,0.557687
17000,0.240,0.421,0.339,0.536695
17500,0.372,0.347,0.281,0.547958
18000,0.421,0.244,0.335,0.525563
18500,0.562,0.182,0.256,0.449585
19000,0.686,0.074,0.240,0.362065
19500,0.740,0.037,0.223,0.307212
20000,0.822,0.021,0.157,0.212777
20500,0.860,0.017,0.124,0.183272
21000,0.901,0.008,0.091,0.120462
21500,0.913,0.000,0.087,0.110355
22000,0.971,0.000,0.029,0.025529
22500,0.983,0.000,0.017,0.018533
23000,0.971,0.000,0.029,0.038191
23500,0.979,0.000,0.021,0.027745
24000,1.000,0.000,0.000,0.000000
