time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.058,0.880,0.062,0.189997
1000,0.070,0.818,0.112,0.291349
1500,0.029,0.888,0.083,0.171582
2000,0.029,0.909,0.062,0.130768
2500,0.029,0.913,0.058,0.137267
3000,0.062,0.880,0.058,0.167278
3500,0.050,0.884,0.066,0.169046
4000,0.037,0.909,0.054,0.134390
4500,0.041,0.905,0.054,0.162469
5000,0.087,0.810,0.103,0.289723
5500,0.070,0.847,0.083,0.219565
6000,0.041,0.864,0.095,0.202674
6500,0.066,0.855,0.079,0.228925
7000,0.070,0.835,0.095,0.234861
7500,0.058,0.847,0.095,0.224151
8000,0.054,0.826,0.120,0.249232
8500,0.074,0.855,0.070,0.218308
9000,0.054,0.860,0.087,0.208404
9500,0.029,0.946,0.025,0.079519
10000,0.029,0.880,0.091,0.178494
10500,0.058,0.864,0.079,0.210501
11000,0.079,0.822,0.099,0.255296
11500,0.054,0.905,0.041,0.155468
12000,0.058,0.868,0.074,0.220259
12500,0.062,0.851,0.087,0.224639
13000,0.062,0.876,0.062,0.182925
13500,0.045,0.822,0.132,0.264235
14000,0.054,0.860,0.087,0.208813
14500,0.037,0.938,0.025,0.092213
15000,0.033,0.921,0.045,0.118445
15500,0.041,0.921,0.037,0.115809
16000,0.029,0.901,0.070,0.154519
16500,0.037,0.888,0.074,0.172469
17000,0.029,0.930,0.041,0.109322
17500,0.041,0.917,0.041,0.139930
18000,0.045,0.880,0.074,0.192500
18500,0.041,0.917,0.041,0.160129
19000,0.045,0.876,0.079,0.158825
19500,0.050,0.905,0.045,0.154645
20000,0.050,0.880,0.070,0.165304
20500,0.070,0.855,0.074,0.206829
21000,0.074,0.798,0.128,0.278741
21500,0.041,0.851,0.107,0.219226
22000,0.041,0.921,0.037,0.130565
22500,0.050,0.901,0.050,0.173624
23000,0.041,0.884,0.074,0.187734
23500,0.033,0.926,0.041,0.113056
24000,0.066,0.835,0.099,0.200400
24500,0.087,0.806,0.107,0.253730
25000,0.083,0.802,0.116,0.270522
25500,0.058,0.793,0.149,0.273121
26000,0.058,0.818,0.124,0.259472
26500,0.041,0.913,0.045,0.125708
27000,0.070,0.843,0.087,0.223591
27500,0.041,0.864,0.095,0.196009
28000,0.041,0.884,0.074,0.178065
28500,0.033,0.913,0.054,0.128619
29000,0.062,0.876,0.062,0.214873
29500,0.054,0.880,0.066,0.189001
30000,0.054,0.880,0.066,0.179584
30500,0.041,0.888,0.070,0.193489
31000,0.066,0.814,0.120,0.272675
31500,0.054,0.831,0.116,0.254246
32000,0.062,0.855,0.083,0.224625
32500,0.058,0.901,0.041,0.153493
33000,0.045,0.888,0.066,0.179706
33500,0.058,0.868,0.074,0.208204
34000,0.045,0.868,0.087,0.185609
34500,0.062,0.860,0.079,0.216215
35000,0.050,0.868,0.083,0.209704
35500,0.062,0.826,0.112,0.246024
36000,0.054,0.851,0.095,0.235138
36500,0.041,0.901,0.058,0.159571
37000,0.033,0.909,0.058,0.157772
37500,0.074,0.876,0.050,0.190991
38000,0.045,0.835,0.120,0.230980
38500,0.029,0.905,0.066,0.148215
39000,0.041,0.909,0.050,0.158595
39500,0.095,0.756,0.149,0.355938
40000,0.062,0.806,0.132,0.285770
40500,0.033,0.868,0.099,0.215639
41000,0.029,0.913,0.058,0.129937
41500,0.045,0.884,0.070,0.188379
42000,0.058,0.860,0.083,0.209611
42500,0.033,0.909,0.058,0.131806
43000,0.037,0.901,0.062,0.141247
43500,0.050,0.893,0.058,0.177955
44000,0.045,0.897,0.058,0.163920
44500,0.050,0.888,0.062,0.172883
45000,0.074,0.860,0.066,0.219481
45500,0.054,0.864,0.083,0.189345
46000,0.066,0.822,0.112,0.263490
46500,0.041,0.888,0.070,0.177604
47000,0.041,0.913,0.045,0.148247
47500,0.045,0.901,0.054,0.178364
48000,0.045,0.901,0.054,0.155891
48500,0.041,0.917,0.041,0.132461
49000,0.041,0.913,0.045,0.143246
49500,0.033,0.901,0.066,0.149905
50000,0.041,0.905,0.054,0.127631
50500,0.050,0.901,0.050,0.143344
51000,0.058,0.822,0.120,0.257001
51500,0.116,0.731,0.153,0.360143
52000,0.095,0.769,0.136,0.324287
52500,0.128,0.798,0.074,0.287525
53000,0.074,0.806,0.120,0.282006
53500,0.070,0.826,0.103,0.224202
54000,0.083,0.769,0.149,0.312897
54500,0.058,0.884,0.058,0.169603
55000,0.058,0.847,0.095,0.233552
55500,0.095,0.818,0.087,0.236120
56000,0.112,0.711,0.178,0.390606
56500,0.107,0.756,0.136,0.308930
57000,0.116,0.740,0.145,0.324056
57500,0.074,0.818,0.107,0.238120
58000,0.070,0.826,0.103,0.250016
58500,0.045,0.876,0.079,0.175393
59000,0.083,0.798,0.120,0.249628
59500,0.083,0.843,0.074,0.223685
60000,0.066,0.917,0.017,0.137463
60500,0.062,0.843,0.095,0.238480
61000,0.037,0.909,0.054,0.137918
61500,0.050,0.884,0.066,0.169625
62000,0.054,0.880,0.066,0.168291
62500,0.066,0.810,0.124,0.266780
63000,0.070,0.847,0.083,0.216422
63500,0.045,0.860,0.095,0.201503
64000,0.062,0.868,0.070,0.188405
64500,0.062,0.893,0.045,0.165011
65000,0.079,0.818,0.103,0.260016
65500,0.050,0.872,0.079,0.185894
66000,0.054,0.880,0.066,0.188575
66500,0.062,0.872,0.066,0.184457
67000,0.091,0.822,0.087,0.269116
67500,0.066,0.835,0.099,0.257796
68000,0.087,0.798,0.116,0.274214
68500,0.054,0.835,0.112,0.222262
69000,0.050,0.843,0.107,0.215019
69500,0.062,0.843,0.095,0.219761
70000,0.079,0.851,0.070,0.220234
70500,0.058,0.855,0.087,0.232064
71000,0.029,0.917,0.054,0.125293
71500,0.037,0.888,0.074,0.187053
72000,0.033,0.909,0.058,0.145757
72500,0.037,0.934,0.029,0.105204
73000,0.033,0.884,0.083,0.181683
73500,0.074,0.847,0.079,0.213128
74000,0.070,0.806,0.124,0.268697
74500,0.083,0.789,0.128,0.327581
75000,0.091,0.814,0.095,0.284998
75500,0.091,0.802,0.107,0.288624
76000,0.045,0.860,0.095,0.195203
76500,0.033,0.934,0.033,0.094074
77000,0.045,0.872,0.083,0.192543
77500,0.041,0.901,0.058,0.158798
78000,0.033,0.921,0.045,0.120199
78500,0.029,0.888,0.083,0.167464
79000,0.062,0.843,0.095,0.230476
79500,0.045,0.864,0.091,0.193813
80000,0.033,0.909,0.058,0.129835
80500,0.054,0.905,0.041,0.122974
81000,0.079,0.847,0.074,0.245224
81500,0.050,0.884,0.066,0.174441
82000,0.054,0.876,0.070,0.192781
82500,0.083,0.802,0.116,0.301745
83000,0.041,0.888,0.070,0.151109
83500,0.050,0.826,0.124,0.225952
84000,0.045,0.802,0.153,0.280485
84500,0.033,0.868,0.099,0.187805
