time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.033,0.956,0.012,0.135262
1000,0.069,0.918,0.013,0.193453
1500,0.086,0.895,0.019,0.218689
2000,0.063,0.909,0.027,0.170636
2500,0.076,0.887,0.037,0.282639
3000,0.118,0.842,0.041,0.292374
3500,0.122,0.819,0.059,0.375348
4000,0.087,0.863,0.050,0.254072
4500,0.134,0.810,0.056,0.352978
5000,0.246,0.702,0.052,0.525289
5500,0.244,0.693,0.063,0.589104
6000,0.226,0.711,0.063,0.531092
6500,0.243,0.696,0.061,0.520850
7000,0.366,0.565,0.070,0.596944
7500,0.373,0.552,0.075,0.573009
8000,0.367,0.544,0.089,0.661385
8500,0.434,0.473,0.093,0.639716
9000,0.520,0.402,0.078,0.557176
9500,0.502,0.417,0.081,0.539967
10000,0.437,0.470,0.093,0.540608
10500,0.451,0.469,0.081,0.489333
11000,0.470,0.451,0.080,0.577641
11500,0.461,0.451,0.088,0.645905
12000,0.447,0.455,0.098,0.614921
12500,0.378,0.539,0.083,0.620293
13000,0.384,0.524,0.092,0.626041
13500,0.373,0.553,0.074,0.567790
14000,0.439,0.459,0.101,0.558864
14500,0.506,0.396,0.098,0.446199
15000,0.553,0.382,0.065,0.423087
15500,0.615,0.307,0.078,0.384223
16000,0.630,0.289,0.080,0.364625
16500,0.716,0.217,0.067,0.267929
17000,0.734,0.193,0.073,0.260291
17500,0.685,0.239,0.076,0.321952
18000,0.648,0.289,0.063,0.381139
18500,0.662,0.279,0.059,0.446501
19000,0.693,0.246,0.061,0.360533
19500,0.715,0.231,0.054,0.296596
20000,0.767,0.176,0.057,0.208341
20500,0.769,0.181,0.050,0.214162
21000,0.826,0.132,0.042,0.127012
21500,0.832,0.116,0.052,0.200438
22000,0.870,0.086,0.044,0.107480
22500,0.842,0.109,0.048,0.176166
23000,0.920,0.052,0.029,0.054959
23500,0.869,0.099,0.032,0.126589
24000,0.835,0.118,0.047,0.177375
24500,0.822,0.120,0.058,0.242642
25000,0.864,0.086,0.051,0.150425
25500,0.898,0.061,0.041,0.078291
26000,0.914,0.061,0.024,0.060315
26500,0.926,0.054,0.020,0.052336
27000,0.909,0.063,0.027,0.104887
27500,0.898,0.086,0.016,0.094042
28000,0.917,0.062,0.022,0.082911
28500,0.911,0.058,0.031,0.076468
29000,0.913,0.066,0.021,0.089405
29500,0.905,0.073,0.022,0.097649
30000,0.910,0.062,0.029,0.139475
30500,0.885,0.067,0.048,0.230752
31000,0.869,0.080,0.051,0.269807
31500,0.919,0.052,0.029,0.096443
32000,0.875,0.096,0.029,0.195809
32500,0.909,0.054,0.038,0.098583
33000,0.928,0.043,0.029,0.065021
33500,0.921,0.051,0.028,0.070966
34000,0.915,0.054,0.031,0.087995
34500,0.904,0.063,0.033,0.103278
35000,0.921,0.046,0.033,0.124157
35500,0.938,0.024,0.038,0.055939
36000,0.964,0.018,0.017,0.018917
36500,0.969,0.014,0.017,0.017342
37000,0.977,0.011,0.012,0.010014
37500,0.985,0.008,0.006,0.004139
38000,0.988,0.008,0.004,0.003482
38500,0.989,0.007,0.004,0.003081
39000,0.990,0.006,0.003,0.001777
39500,0.987,0.006,0.007,0.004727
40000,0.990,0.005,0.005,0.002260
40500,0.992,0.005,0.003,0.000899
41000,0.993,0.005,0.002,0.000588
41500,0.993,0.005,0.002,0.000588
42000,0.993,0.005,0.002,0.000588
42500,0.993,0.005,0.002,0.000588
43000,0.994,0.005,0.001,0.000303
43500,0.995,0.005,0.001,0.000226
44000,0.995,0.005,0.001,0.000226
44500,0.995,0.005,0.000,0.000158
45000,0.995,0.005,0.000,0.000158
45500,0.997,0.003,0.000,0.000072
46000,0.997,0.003,0.000,0.000072
46500,0.997,0.003,0.000,0.000072
47000,0.997,0.003,0.000,0.000072
47500,0.997,0.003,0.000,0.000072
48000,0.997,0.003,0.000,0.000072
48500,0.997,0.003,0.000,0.000072
49000,0.997,0.003,0.000,0.000072
49500,0.997,0.003,0.000,0.000072
50000,0.997,0.003,0.000,0.000072
50500,0.997,0.003,0.000,0.000072
51000,0.997,0.003,0.000,0.000072
51500,0.997,0.003,0.000,0.000072
52000,0.997,0.003,0.000,0.000057
52500,0.997,0.003,0.000,0.000057
53000,0.997,0.003,0.000,0.000057
53500,0.997,0.003,0.000,0.000057
54000,0.997,0.003,0.000,0.000057
54500,0.997,0.003,0.000,0.000057
55000,0.997,0.003,0.000,0.000057
55500,0.997,0.003,0.000,0.000057
56000,0.997,0.003,0.000,0.000057
56500,0.997,0.003,0.000,0.000057
57000,0.997,0.003,0.000,0.000057
57500,0.997,0.003,0.000,0.000057
58000,0.997,0.003,0.000,0.000057
58500,0.997,0.003,0.000,0.000057
59000,0.997,0.003,0.000,0.000057
59500,0.998,0.002,0.001,0.000028
60000,0.998,0.002,0.001,0.000028
60500,0.998,0.002,0.001,0.000028
61000,0.998,0.002,0.001,0.000028
61500,0.998,0.002,0.001,0.000028
62000,0.998,0.002,0.001,0.000028
62500,0.998,0.002,0.001,0.000028
63000,0.998,0.002,0.001,0.000028
63500,0.998,0.002,0.001,0.000028
64000,0.998,0.002,0.001,0.000028
64500,0.998,0.002,0.001,0.000028
65000,0.998,0.002,0.001,0.000028
65500,0.998,0.002,0.001,0.000028
66000,0.998,0.002,0.001,0.000028
66500,0.998,0.002,0.000,0.000021
67000,0.998,0.002,0.000,0.000021
67500,0.998,0.002,0.000,0.000021
68000,0.998,0.002,0.000,0.000021
68500,0.998,0.002,0.000,0.000021
69000,0.998,0.002,0.000,0.000021
69500,0.998,0.002,0.000,0.000021
70000,0.998,0.002,0.000,0.000021
70500,0.998,0.002,0.000,0.000021
71000,0.998,0.002,0.000,0.000021
71500,0.998,0.002,0.000,0.000021
72000,0.998,0.002,0.000,0.000021
72500,0.998,0.002,0.000,0.000021
73000,0.998,0.002,0.000,0.000021
73500,0.998,0.002,0.000,0.000021
74000,0.998,0.002,0.000,0.000021
74500,0.998,0.002,0.000,0.000021
75000,0.998,0.002,0.000,0.000021
75500,0.998,0.002,0.000,0.000021
76000,0.998,0.002,0.000,0.000021
76500,0.998,0.002,0.000,0.000021
77000,0.998,0.002,0.000,0.000021
77500,0.998,0.002,0.000,0.000021
78000,0.998,0.002,0.000,0.000021
78500,0.998,0.002,0.000,0.000021
79000,0.998,0.002,0.000,0.000021
79500,0.998,0.002,0.000,0.000021
80000,0.998,0.002,0.000,0.000021
80500,0.998,0.002,0.000,0.000021
81000,0.998,0.002,0.000,0.000021
