time,n_A+p,n_B,n_AB
100,0.030,0.967,0.003
200,0.030,0.964,0.006
300,0.047,0.943,0.010
400,0.041,0.947,0.012
500,0.042,0.927,0.031
600,0.044,0.933,0.023
700,0.057,0.920,0.022
800,0.049,0.931,0.020
900,0.047,0.933,0.020
1000,0.052,0.925,0.022
1100,0.054,0.919,0.027
1200,0.060,0.914,0.026
1300,0.059,0.909,0.032
1400,0.058,0.904,0.038
1500,0.060,0.901,0.039
1600,0.064,0.906,0.030
1700,0.060,0.902,0.038
1800,0.060,0.897,0.043
1900,0.062,0.900,0.038
2000,0.063,0.904,0.033
2100,0.060,0.903,0.037
2200,0.063,0.896,0.041
2300,0.062,0.901,0.037
2400,0.072,0.891,0.038
2500,0.066,0.899,0.035
2600,0.060,0.888,0.052
2700,0.066,0.883,0.051
2800,0.064,0.880,0.055
2900,0.062,0.879,0.058
3000,0.059,0.887,0.054
3100,0.088,0.859,0.053
3200,0.083,0.848,0.069
3300,0.086,0.845,0.069
3400,0.093,0.844,0.063
3500,0.099,0.840,0.061
3600,0.105,0.840,0.055
3700,0.101,0.851,0.048
3800,0.102,0.847,0.051
3900,0.102,0.857,0.041
4000,0.096,0.856,0.048
4100,0.112,0.834,0.054
4200,0.117,0.834,0.049
4300,0.115,0.837,0.048
4400,0.125,0.821,0.054
4500,0.115,0.822,0.062
4600,0.127,0.812,0.061
4700,0.125,0.809,0.066
4800,0.117,0.825,0.057
4900,0.114,0.830,0.055
5000,0.113,0.830,0.056
5100,0.117,0.820,0.062
5200,0.113,0.819,0.067
5300,0.112,0.818,0.069
5400,0.113,0.819,0.067
5500,0.110,0.826,0.063
5600,0.109,0.825,0.065
5700,0.114,0.819,0.066
5800,0.117,0.821,0.061
5900,0.115,0.811,0.074
6000,0.101,0.829,0.069
6100,0.097,0.839,0.064
6200,0.112,0.824,0.063
6300,0.115,0.828,0.056
6400,0.121,0.832,0.047
6500,0.120,0.812,0.068
6600,0.115,0.829,0.055
6700,0.123,0.830,0.047
6800,0.117,0.824,0.058
6900,0.117,0.830,0.052
7000,0.114,0.831,0.054
7100,0.130,0.822,0.048
7200,0.123,0.823,0.054
7300,0.121,0.815,0.064
7400,0.129,0.792,0.080
7500,0.121,0.801,0.079
7600,0.123,0.823,0.054
7700,0.110,0.830,0.059
7800,0.098,0.832,0.069
7900,0.103,0.827,0.069
8000,0.111,0.825,0.063
8100,0.114,0.823,0.062
8200,0.111,0.825,0.063
8300,0.115,0.817,0.067
8400,0.127,0.806,0.067
8500,0.135,0.791,0.075
8600,0.130,0.794,0.077
8700,0.121,0.801,0.079
