time,n_A+p,n_B,n_AB
100,0.030,0.952,0.018
200,0.030,0.937,0.033
300,0.034,0.928,0.038
400,0.038,0.906,0.056
500,0.051,0.880,0.069
600,0.062,0.844,0.094
700,0.072,0.858,0.070
800,0.069,0.857,0.074
900,0.115,0.824,0.061
1000,0.154,0.766,0.080
1100,0.128,0.757,0.115
1200,0.086,0.804,0.110
1300,0.089,0.816,0.095
1400,0.069,0.851,0.080
1500,0.090,0.842,0.068
1600,0.132,0.782,0.086
1700,0.108,0.812,0.080
1800,0.115,0.797,0.088
1900,0.109,0.787,0.104
2000,0.110,0.784,0.106
2100,0.145,0.666,0.189
2200,0.169,0.660,0.171
2300,0.135,0.751,0.114
2400,0.173,0.716,0.111
2500,0.190,0.692,0.118
2600,0.187,0.668,0.145
2700,0.220,0.605,0.175
2800,0.206,0.604,0.190
2900,0.229,0.616,0.155
3000,0.232,0.599,0.169
3100,0.261,0.591,0.148
3200,0.335,0.511,0.154
3300,0.310,0.537,0.153
3400,0.308,0.520,0.172
3500,0.304,0.552,0.144
3600,0.278,0.561,0.161
3700,0.301,0.561,0.138
3800,0.272,0.578,0.150
3900,0.240,0.608,0.152
4000,0.321,0.532,0.147
4100,0.341,0.498,0.161
4200,0.419,0.440,0.141
4300,0.362,0.491,0.147
4400,0.389,0.451,0.160
4500,0.385,0.444,0.171
4600,0.359,0.483,0.158
4700,0.404,0.413,0.183
4800,0.388,0.410,0.202
4900,0.418,0.407,0.175
5000,0.418,0.420,0.162
5100,0.406,0.419,0.175
5200,0.374,0.439,0.187
5300,0.430,0.396,0.174
5400,0.353,0.444,0.203
5500,0.356,0.432,0.212
5600,0.360,0.474,0.166
5700,0.398,0.393,0.209
5800,0.370,0.419,0.211
5900,0.376,0.418,0.206
6000,0.466,0.361,0.173
6100,0.539,0.333,0.128
6200,0.471,0.355,0.174
6300,0.486,0.351,0.163
6400,0.454,0.396,0.150
6500,0.482,0.357,0.161
6600,0.484,0.347,0.169
6700,0.437,0.378,0.185
6800,0.409,0.424,0.167
6900,0.463,0.383,0.154
7000,0.459,0.360,0.181
7100,0.498,0.300,0.202
7200,0.430,0.362,0.208
7300,0.431,0.367,0.202
7400,0.412,0.401,0.187
7500,0.395,0.409,0.196
7600,0.470,0.354,0.176
7700,0.554,0.283,0.163
7800,0.546,0.275,0.179
7900,0.579,0.248,0.173
8000,0.541,0.254,0.205
8100,0.523,0.299,0.178
8200,0.530,0.294,0.176
8300,0.627,0.210,0.163
8400,0.666,0.191,0.143
8500,0.670,0.180,0.150
8600,0.658,0.185,0.157
8700,0.692,0.166,0.142
8800,0.715,0.156,0.129
8900,0.747,0.123,0.130
9000,0.678,0.183,0.139
9100,0.631,0.233,0.136
9200,0.681,0.153,0.166
9300,0.680,0.197,0.123
9400,0.648,0.191,0.161
9500,0.679,0.184,0.137
9600,0.626,0.217,0.157
9700,0.620,0.230,0.150
9800,0.546,0.312,0.142
9900,0.577,0.241,0.182
10000,0.568,0.233,0.199
10100,0.546,0.264,0.190
10200,0.484,0.333,0.183
10300,0.574,0.263,0.163
10400,0.565,0.270,0.165
10500,0.598,0.231,0.171
10600,0.555,0.287,0.158
10700,0.618,0.215,0.167
10800,0.682,0.176,0.142
10900,0.677,0.178,0.145
11000,0.790,0.089,0.121
11100,0.796,0.096,0.108
11200,0.814,0.080,0.106
11300,0.808,0.087,0.105
11400,0.843,0.063,0.094
11500,0.842,0.089,0.069
11600,0.810,0.099,0.091
11700,0.834,0.088,0.078
11800,0.816,0.092,0.092
11900,0.842,0.062,0.096
12000,0.860,0.061,0.079
12100,0.861,0.045,0.094
12200,0.854,0.060,0.086
12300,0.809,0.096,0.095
12400,0.801,0.110,0.089
12500,0.821,0.089,0.090
12600,0.837,0.072,0.091
12700,0.822,0.080,0.098
12800,0.822,0.070,0.108
12900,0.827,0.079,0.094
13000,0.811,0.092,0.097
13100,0.828,0.076,0.096
13200,0.879,0.046,0.075
13300,0.913,0.020,0.067
13400,0.913,0.021,0.066
13500,0.912,0.021,0.067
13600,0.929,0.013,0.058
13700,0.923,0.021,0.056
13800,0.947,0.009,0.044
13900,0.935,0.015,0.050
14000,0.959,0.006,0.035
14100,0.977,0.003,0.020
14200,0.980,0.001,0.019
14300,0.967,0.000,0.033
14400,0.983,0.000,0.017
14500,0.987,0.000,0.013
14600,0.991,0.000,0.009
14700,0.993,0.000,0.007
14800,0.997,0.000,0.003
14900,0.998,0.000,0.002
15000,0.998,0.000,0.002
15100,0.998,0.000,0.002
15200,0.998,0.000,0.002
15300,0.996,0.000,0.004
15400,0.997,0.000,0.003
15500,0.978,0.000,0.022
15600,0.985,0.000,0.015
15700,0.991,0.000,0.009
15800,0.990,0.000,0.010
15900,0.992,0.000,0.008
16000,0.997,0.000,0.003
16100,0.998,0.000,0.002
16200,0.998,0.000,0.002
16300,0.998,0.000,0.002
16400,0.998,0.000,0.002
16500,0.998,0.000,0.002
16600,0.999,0.000,0.001
16700,0.999,0.000,0.001
16800,1.000,0.000,0.000
