time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.848,0.124,0.230330
1000,0.041,0.539,0.419,0.392551
1500,0.037,0.286,0.677,0.316877
2000,0.051,0.147,0.802,0.211005
2500,0.060,0.129,0.811,0.209859
3000,0.088,0.083,0.829,0.189838
3500,0.065,0.051,0.885,0.136813
4000,0.111,0.032,0.857,0.167048
4500,0.092,0.074,0.834,0.210882
5000,0.097,0.078,0.825,0.203052
5500,0.065,0.055,0.880,0.135312
6000,0.111,0.023,0.866,0.172847
6500,0.101,0.037,0.862,0.173402
7000,0.065,0.083,0.853,0.187936
7500,0.078,0.065,0.857,0.191228
8000,0.083,0.051,0.866,0.195146
8500,0.078,0.055,0.866,0.168564
9000,0.060,0.069,0.871,0.148732
9500,0.065,0.083,0.853,0.174206
10000,0.092,0.041,0.866,0.177907
10500,0.111,0.041,0.848,0.200588
11000,0.111,0.055,0.834,0.226469
11500,0.092,0.065,0.843,0.201033
12000,0.051,0.088,0.862,0.178070
12500,0.120,0.060,0.820,0.208074
13000,0.088,0.037,0.876,0.152590
13500,0.055,0.078,0.866,0.164062
14000,0.074,0.065,0.862,0.200618
14500,0.083,0.041,0.876,0.148582
15000,0.092,0.097,0.811,0.228334
15500,0.074,0.055,0.871,0.162299
16000,0.097,0.065,0.839,0.209496
16500,0.120,0.046,0.834,0.200661
17000,0.069,0.046,0.885,0.137819
17500,0.101,0.060,0.839,0.192246
18000,0.101,0.065,0.834,0.201006
18500,0.092,0.060,0.848,0.188206
19000,0.101,0.092,0.806,0.237260
19500,0.065,0.028,0.908,0.121891
20000,0.065,0.051,0.885,0.138754
20500,0.101,0.055,0.843,0.200458
21000,0.092,0.069,0.839,0.201923
21500,0.106,0.041,0.853,0.185691
22000,0.097,0.032,0.871,0.175067
22500,0.106,0.028,0.866,0.174213
23000,0.101,0.005,0.894,0.138728
23500,0.083,0.028,0.889,0.141131
24000,0.088,0.060,0.853,0.190371
24500,0.115,0.041,0.843,0.207290
25000,0.120,0.060,0.820,0.239234
25500,0.088,0.060,0.853,0.197170
26000,0.078,0.083,0.839,0.227314
26500,0.060,0.032,0.908,0.116115
27000,0.051,0.046,0.903,0.141719
27500,0.065,0.074,0.862,0.182394
28000,0.092,0.092,0.816,0.248355
28500,0.078,0.046,0.876,0.170131
29000,0.088,0.060,0.853,0.197008
29500,0.060,0.060,0.880,0.151967
30000,0.111,0.074,0.816,0.228808
30500,0.055,0.051,0.894,0.143152
31000,0.069,0.051,0.880,0.166593
31500,0.088,0.074,0.839,0.221246
32000,0.065,0.032,0.903,0.125210
32500,0.101,0.037,0.862,0.174433
33000,0.106,0.065,0.829,0.220269
33500,0.106,0.060,0.834,0.204618
34000,0.078,0.051,0.871,0.170985
34500,0.083,0.051,0.866,0.187332
35000,0.041,0.055,0.903,0.144817
35500,0.069,0.018,0.912,0.105796
36000,0.083,0.051,0.866,0.184230
36500,0.069,0.037,0.894,0.144550
37000,0.092,0.018,0.889,0.147788
37500,0.097,0.028,0.876,0.174386
38000,0.106,0.065,0.829,0.217581
38500,0.083,0.078,0.839,0.204602
39000,0.106,0.041,0.853,0.193272
39500,0.111,0.055,0.834,0.235141
40000,0.092,0.037,0.871,0.187118
40500,0.092,0.037,0.871,0.176651
41000,0.092,0.065,0.843,0.210450
41500,0.106,0.028,0.866,0.201206
42000,0.088,0.014,0.899,0.140864
42500,0.101,0.023,0.876,0.164739
43000,0.083,0.051,0.866,0.178516
43500,0.069,0.037,0.894,0.143008
44000,0.083,0.041,0.876,0.167682
44500,0.101,0.060,0.839,0.221505
45000,0.078,0.028,0.894,0.151011
45500,0.078,0.078,0.843,0.208297
46000,0.097,0.046,0.857,0.203364
46500,0.111,0.069,0.820,0.234753
47000,0.065,0.032,0.903,0.117636
47500,0.055,0.083,0.862,0.185497
48000,0.097,0.097,0.806,0.255503
48500,0.088,0.074,0.839,0.206136
49000,0.069,0.055,0.876,0.159033
49500,0.083,0.074,0.843,0.197912
50000,0.078,0.083,0.839,0.202919
50500,0.074,0.097,0.829,0.210484
51000,0.055,0.060,0.885,0.147123
51500,0.055,0.037,0.908,0.124236
52000,0.060,0.069,0.871,0.166798
52500,0.101,0.051,0.848,0.192320
53000,0.120,0.055,0.825,0.209692
53500,0.065,0.078,0.857,0.168429
54000,0.069,0.051,0.880,0.148716
54500,0.129,0.065,0.806,0.253672
55000,0.088,0.051,0.862,0.170722
55500,0.083,0.046,0.871,0.150715
56000,0.074,0.046,0.880,0.133154
56500,0.060,0.069,0.871,0.160421
57000,0.088,0.120,0.793,0.266874
57500,0.078,0.060,0.862,0.188970
58000,0.124,0.046,0.829,0.215425
58500,0.134,0.051,0.816,0.245819
59000,0.088,0.055,0.857,0.181114
59500,0.092,0.041,0.866,0.165899
60000,0.078,0.037,0.885,0.139114
60500,0.065,0.037,0.899,0.130507
61000,0.078,0.037,0.885,0.159909
61500,0.074,0.051,0.876,0.170263
62000,0.097,0.028,0.876,0.173367
62500,0.074,0.051,0.876,0.166331
63000,0.074,0.046,0.880,0.159927
63500,0.088,0.060,0.853,0.190175
64000,0.111,0.074,0.816,0.226526
64500,0.092,0.046,0.862,0.175488
65000,0.106,0.060,0.834,0.230229
65500,0.078,0.032,0.889,0.141239
66000,0.078,0.037,0.885,0.142623
66500,0.051,0.051,0.899,0.115141
67000,0.092,0.115,0.793,0.274307
67500,0.078,0.078,0.843,0.215855
68000,0.083,0.111,0.806,0.264796
68500,0.083,0.092,0.825,0.238133
69000,0.088,0.060,0.853,0.202016
69500,0.101,0.028,0.871,0.170853
70000,0.106,0.023,0.871,0.165121
70500,0.083,0.037,0.880,0.150956
71000,0.055,0.028,0.917,0.108795
71500,0.120,0.014,0.866,0.174041
72000,0.129,0.041,0.829,0.212253
72500,0.106,0.032,0.862,0.165257
73000,0.055,0.028,0.917,0.115250
73500,0.069,0.041,0.889,0.159614
74000,0.074,0.060,0.866,0.197281
74500,0.060,0.078,0.862,0.189460
75000,0.074,0.041,0.885,0.147593
75500,0.078,0.037,0.885,0.149449
76000,0.060,0.065,0.876,0.159455
76500,0.092,0.069,0.839,0.221848
77000,0.078,0.046,0.876,0.165068
77500,0.069,0.065,0.866,0.191517
78000,0.083,0.060,0.857,0.205173
78500,0.074,0.055,0.871,0.174332
79000,0.097,0.046,0.857,0.193106
79500,0.138,0.023,0.839,0.198201
80000,0.101,0.051,0.848,0.223327
80500,0.088,0.028,0.885,0.152554
81000,0.055,0.032,0.912,0.094728
81500,0.065,0.069,0.866,0.181356
82000,0.083,0.028,0.889,0.146342
82500,0.046,0.037,0.917,0.107948
83000,0.065,0.037,0.899,0.132450
83500,0.074,0.065,0.862,0.187453
84000,0.051,0.092,0.857,0.204553
84500,0.092,0.018,0.889,0.154362
85000,0.092,0.032,0.876,0.157004
85500,0.101,0.032,0.866,0.170772
86000,0.124,0.051,0.825,0.209684
86500,0.088,0.037,0.876,0.160657
87000,0.078,0.041,0.880,0.150587
87500,0.101,0.065,0.834,0.215863
88000,0.111,0.051,0.839,0.205390
88500,0.074,0.028,0.899,0.117770
89000,0.060,0.060,0.880,0.140234
89500,0.078,0.060,0.862,0.162399
90000,0.069,0.088,0.843,0.208641
90500,0.115,0.088,0.797,0.254281
91000,0.083,0.083,0.834,0.209048
91500,0.051,0.069,0.880,0.149165
92000,0.097,0.037,0.866,0.174799
92500,0.051,0.037,0.912,0.102157
93000,0.097,0.046,0.857,0.184520
93500,0.101,0.028,0.871,0.143214
94000,0.092,0.060,0.848,0.183415
94500,0.106,0.037,0.857,0.177895
95000,0.088,0.055,0.857,0.187086
95500,0.129,0.051,0.820,0.237601
96000,0.101,0.041,0.857,0.171318
96500,0.088,0.041,0.871,0.170221
97000,0.069,0.041,0.889,0.134399
97500,0.055,0.055,0.889,0.155061
98000,0.092,0.046,0.862,0.199491
98500,0.092,0.078,0.829,0.220087
99000,0.088,0.055,0.857,0.186358
99500,0.074,0.055,0.871,0.164506
100000,0.078,0.065,0.857,0.177928
