time,n_A+p,n_B,n_AB
100,0.237,0.447,0.316
200,0.105,0.474,0.421
300,0.079,0.408,0.513
400,0.211,0.224,0.566
500,0.118,0.263,0.618
600,0.211,0.211,0.579
700,0.197,0.276,0.526
800,0.211,0.303,0.487
900,0.145,0.342,0.513
1000,0.224,0.237,0.539
1100,0.263,0.224,0.513
1200,0.421,0.105,0.474
1300,0.329,0.145,0.526
1400,0.289,0.105,0.605
1500,0.250,0.105,0.645
1600,0.329,0.092,0.579
1700,0.342,0.118,0.539
1800,0.408,0.092,0.500
1900,0.408,0.092,0.500
2000,0.461,0.079,0.461
2100,0.382,0.092,0.526
2200,0.368,0.092,0.539
2300,0.395,0.092,0.513
2400,0.474,0.066,0.461
2500,0.382,0.145,0.474
2600,0.355,0.171,0.474
2700,0.421,0.118,0.461
2800,0.303,0.118,0.579
2900,0.276,0.132,0.592
3000,0.355,0.092,0.553
3100,0.382,0.079,0.539
3200,0.303,0.158,0.539
3300,0.368,0.066,0.566
3400,0.355,0.079,0.566
3500,0.303,0.066,0.632
3600,0.447,0.092,0.461
3700,0.592,0.053,0.355
3800,0.526,0.079,0.395
3900,0.447,0.092,0.461
4000,0.368,0.079,0.553
4100,0.500,0.039,0.461
4200,0.434,0.039,0.526
4300,0.461,0.053,0.487
4400,0.355,0.092,0.553
4500,0.276,0.066,0.658
4600,0.329,0.145,0.526
4700,0.289,0.118,0.592
4800,0.368,0.145,0.487
4900,0.447,0.118,0.434
5000,0.539,0.079,0.382
5100,0.289,0.211,0.500
5200,0.158,0.237,0.605
5300,0.132,0.237,0.632
5400,0.145,0.224,0.632
5500,0.197,0.224,0.579
5600,0.276,0.118,0.605
5700,0.342,0.145,0.513
5800,0.395,0.158,0.447
5900,0.355,0.158,0.487
6000,0.197,0.184,0.618
6100,0.211,0.303,0.487
6200,0.250,0.171,0.579
6300,0.171,0.224,0.605
6400,0.132,0.171,0.697
6500,0.447,0.092,0.461
6600,0.461,0.026,0.513
6700,0.303,0.171,0.526
6800,0.289,0.197,0.513
6900,0.250,0.197,0.553
7000,0.224,0.158,0.618
7100,0.289,0.158,0.553
7200,0.263,0.132,0.605
7300,0.513,0.066,0.421
7400,0.539,0.066,0.395
7500,0.421,0.079,0.500
7600,0.487,0.079,0.434
7700,0.395,0.118,0.487
7800,0.316,0.132,0.553
7900,0.342,0.132,0.526
8000,0.382,0.145,0.474
8100,0.474,0.092,0.434
8200,0.421,0.092,0.487
8300,0.447,0.013,0.539
8400,0.329,0.184,0.487
8500,0.329,0.105,0.566
8600,0.395,0.039,0.566
8700,0.329,0.092,0.579
8800,0.303,0.092,0.605
8900,0.408,0.066,0.526
9000,0.579,0.053,0.368
9100,0.632,0.000,0.368
9200,0.776,0.000,0.224
9300,0.829,0.000,0.171
9400,0.750,0.000,0.250
9500,0.803,0.000,0.197
9600,0.671,0.000,0.329
9700,0.632,0.000,0.368
9800,0.618,0.000,0.382
9900,0.645,0.013,0.342
10000,0.697,0.000,0.303
10100,0.776,0.000,0.224
10200,0.816,0.000,0.184
10300,0.842,0.000,0.158
10400,0.868,0.000,0.132
10500,0.789,0.013,0.197
10600,0.711,0.000,0.289
10700,0.632,0.013,0.355
10800,0.553,0.105,0.342
10900,0.566,0.118,0.316
11000,0.447,0.145,0.408
11100,0.447,0.053,0.500
11200,0.474,0.092,0.434
11300,0.434,0.026,0.539
11400,0.447,0.053,0.500
11500,0.447,0.105,0.447
11600,0.368,0.132,0.500
11700,0.211,0.211,0.579
11800,0.184,0.250,0.566
11900,0.145,0.184,0.671
12000,0.079,0.316,0.605
12100,0.184,0.171,0.645
12200,0.250,0.105,0.645
12300,0.171,0.303,0.526
12400,0.158,0.197,0.645
12500,0.211,0.316,0.474
12600,0.105,0.447,0.447
12700,0.105,0.461,0.434
12800,0.250,0.303,0.447
12900,0.158,0.263,0.579
13000,0.184,0.237,0.579
13100,0.066,0.342,0.592
13200,0.105,0.316,0.579
13300,0.092,0.421,0.487
13400,0.158,0.421,0.421
13500,0.171,0.382,0.447
13600,0.132,0.421,0.447
13700,0.105,0.434,0.461
13800,0.158,0.382,0.461
13900,0.211,0.408,0.382
14000,0.079,0.447,0.474
14100,0.145,0.421,0.434
14200,0.132,0.355,0.513
14300,0.211,0.329,0.461
14400,0.250,0.289,0.461
14500,0.224,0.250,0.526
14600,0.145,0.197,0.658
14700,0.145,0.197,0.658
14800,0.197,0.263,0.539
14900,0.276,0.197,0.526
15000,0.421,0.118,0.461
15100,0.303,0.066,0.632
15200,0.329,0.145,0.526
15300,0.316,0.145,0.539
15400,0.329,0.211,0.461
15500,0.237,0.237,0.526
15600,0.263,0.171,0.566
15700,0.184,0.263,0.553
15800,0.197,0.250,0.553
15900,0.237,0.276,0.487
16000,0.237,0.237,0.526
16100,0.276,0.211,0.513
16200,0.224,0.158,0.618
16300,0.145,0.211,0.645
16400,0.197,0.184,0.618
16500,0.303,0.184,0.513
16600,0.303,0.118,0.579
16700,0.342,0.132,0.526
16800,0.421,0.105,0.474
16900,0.382,0.066,0.553
17000,0.382,0.079,0.539
17100,0.421,0.066,0.513
17200,0.382,0.092,0.526
17300,0.434,0.105,0.461
17400,0.342,0.066,0.592
17500,0.395,0.105,0.500
17600,0.526,0.079,0.395
17700,0.382,0.105,0.513
17800,0.316,0.171,0.513
17900,0.316,0.092,0.592
18000,0.329,0.066,0.605
18100,0.329,0.158,0.513
18200,0.355,0.211,0.434
18300,0.224,0.211,0.566
18400,0.211,0.105,0.684
18500,0.118,0.237,0.645
18600,0.105,0.289,0.605
18700,0.092,0.421,0.487
18800,0.092,0.500,0.408
18900,0.105,0.447,0.447
19000,0.092,0.500,0.408
19100,0.092,0.434,0.474
19200,0.026,0.500,0.474
19300,0.013,0.408,0.579
19400,0.053,0.447,0.500
19500,0.039,0.395,0.566
19600,0.066,0.355,0.579
19700,0.066,0.382,0.553
19800,0.092,0.263,0.645
19900,0.145,0.276,0.579
20000,0.118,0.276,0.605
20100,0.132,0.211,0.658
20200,0.224,0.237,0.539
20300,0.211,0.197,0.592
20400,0.250,0.237,0.513
20500,0.329,0.171,0.500
20600,0.224,0.237,0.539
20700,0.224,0.211,0.566
20800,0.211,0.184,0.605
20900,0.224,0.211,0.566
21000,0.184,0.184,0.632
21100,0.368,0.105,0.526
21200,0.395,0.105,0.500
21300,0.500,0.092,0.408
21400,0.500,0.053,0.447
21500,0.553,0.066,0.382
21600,0.421,0.013,0.566
21700,0.276,0.039,0.684
21800,0.250,0.158,0.592
21900,0.263,0.250,0.487
22000,0.197,0.197,0.605
22100,0.197,0.184,0.618
22200,0.184,0.382,0.434
22300,0.145,0.276,0.579
22400,0.132,0.382,0.487
22500,0.118,0.395,0.487
22600,0.132,0.224,0.645
22700,0.118,0.408,0.474
22800,0.079,0.474,0.447
22900,0.105,0.395,0.500
23000,0.079,0.434,0.487
23100,0.079,0.447,0.474
23200,0.039,0.434,0.526
23300,0.092,0.382,0.526
23400,0.158,0.237,0.605
23500,0.289,0.184,0.526
23600,0.263,0.211,0.526
23700,0.316,0.132,0.553
23800,0.382,0.118,0.500
23900,0.250,0.145,0.605
24000,0.289,0.197,0.513
24100,0.276,0.184,0.539
24200,0.224,0.171,0.605
24300,0.184,0.250,0.566
24400,0.145,0.289,0.566
24500,0.118,0.250,0.632
24600,0.079,0.316,0.605
24700,0.039,0.382,0.579
24800,0.039,0.421,0.539
24900,0.013,0.447,0.539
25000,0.013,0.316,0.671
25100,0.026,0.408,0.566
25200,0.066,0.566,0.368
25300,0.066,0.421,0.513
25400,0.013,0.395,0.592
25500,0.092,0.382,0.526
25600,0.145,0.395,0.461
25700,0.197,0.263,0.539
25800,0.132,0.237,0.632
25900,0.118,0.303,0.579
26000,0.197,0.211,0.592
26100,0.237,0.250,0.513
26200,0.316,0.145,0.539
26300,0.211,0.303,0.487
26400,0.368,0.132,0.500
26500,0.368,0.066,0.566
26600,0.500,0.079,0.421
26700,0.434,0.118,0.447
26800,0.342,0.184,0.474
26900,0.211,0.237,0.553
27000,0.171,0.276,0.553
27100,0.197,0.342,0.461
27200,0.079,0.605,0.316
27300,0.039,0.539,0.421
27400,0.039,0.421,0.539
27500,0.039,0.408,0.553
27600,0.066,0.526,0.408
27700,0.039,0.368,0.592
27800,0.118,0.395,0.487
27900,0.053,0.461,0.487
