time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.920,0.046,0.133668
1000,0.028,0.933,0.040,0.114816
1500,0.031,0.911,0.058,0.127450
2000,0.028,0.936,0.037,0.104459
2500,0.028,0.930,0.043,0.109851
3000,0.028,0.936,0.037,0.089570
3500,0.028,0.957,0.015,0.057639
4000,0.028,0.911,0.061,0.141105
4500,0.031,0.917,0.052,0.123276
5000,0.046,0.924,0.031,0.124698
5500,0.034,0.887,0.080,0.168853
6000,0.040,0.862,0.098,0.193510
6500,0.046,0.835,0.119,0.238593
7000,0.034,0.878,0.089,0.172000
7500,0.040,0.905,0.055,0.124647
8000,0.034,0.908,0.058,0.138581
8500,0.034,0.917,0.049,0.117939
9000,0.034,0.905,0.061,0.143644
9500,0.031,0.917,0.052,0.128070
10000,0.028,0.920,0.052,0.125984
10500,0.028,0.936,0.037,0.104783
11000,0.031,0.945,0.024,0.095422
11500,0.028,0.936,0.037,0.092577
12000,0.028,0.948,0.024,0.081165
12500,0.028,0.954,0.018,0.066878
13000,0.028,0.954,0.018,0.075123
13500,0.031,0.914,0.055,0.120041
14000,0.037,0.899,0.064,0.136632
14500,0.031,0.917,0.052,0.111800
15000,0.028,0.951,0.021,0.065630
15500,0.028,0.936,0.037,0.091944
16000,0.034,0.927,0.040,0.108358
16500,0.028,0.893,0.080,0.155197
17000,0.034,0.890,0.076,0.152923
17500,0.031,0.920,0.049,0.112012
18000,0.028,0.908,0.064,0.133705
18500,0.028,0.920,0.052,0.120779
19000,0.034,0.948,0.018,0.079080
19500,0.034,0.942,0.024,0.090504
20000,0.031,0.930,0.040,0.115814
20500,0.028,0.927,0.046,0.122532
21000,0.031,0.911,0.058,0.138609
21500,0.037,0.908,0.055,0.135315
22000,0.034,0.924,0.043,0.120170
22500,0.037,0.881,0.083,0.160086
23000,0.037,0.865,0.098,0.189778
23500,0.031,0.914,0.055,0.114737
24000,0.031,0.945,0.024,0.081779
24500,0.031,0.914,0.055,0.128428
25000,0.031,0.933,0.037,0.098201
25500,0.031,0.924,0.046,0.122426
