time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.928,0.042,0.120769
1000,0.037,0.831,0.132,0.263633
1500,0.042,0.754,0.203,0.339447
2000,0.072,0.605,0.323,0.430937
2500,0.089,0.519,0.392,0.433357
3000,0.084,0.459,0.457,0.434401
3500,0.107,0.385,0.509,0.438038
4000,0.087,0.357,0.556,0.401040
4500,0.087,0.337,0.576,0.413985
5000,0.117,0.256,0.628,0.391120
5500,0.141,0.263,0.596,0.413122
6000,0.199,0.203,0.598,0.410633
6500,0.261,0.184,0.556,0.439217
7000,0.256,0.169,0.576,0.421310
7500,0.233,0.199,0.568,0.432682
8000,0.213,0.179,0.608,0.418179
8500,0.248,0.164,0.588,0.426004
9000,0.223,0.171,0.605,0.425558
9500,0.246,0.174,0.581,0.436701
10000,0.241,0.174,0.586,0.429687
10500,0.270,0.112,0.618,0.388269
11000,0.280,0.169,0.551,0.447300
11500,0.293,0.139,0.568,0.434354
12000,0.315,0.161,0.524,0.454468
12500,0.273,0.144,0.583,0.417770
13000,0.238,0.112,0.650,0.360260
13500,0.315,0.132,0.553,0.453191
14000,0.256,0.156,0.588,0.436813
14500,0.275,0.139,0.586,0.418588
15000,0.313,0.124,0.563,0.440851
15500,0.330,0.124,0.546,0.420649
16000,0.342,0.146,0.511,0.448706
16500,0.300,0.122,0.578,0.398001
17000,0.310,0.119,0.571,0.446943
17500,0.293,0.107,0.600,0.413132
18000,0.285,0.159,0.556,0.447222
18500,0.270,0.094,0.635,0.383810
19000,0.285,0.124,0.591,0.423995
19500,0.270,0.139,0.591,0.419481
20000,0.258,0.134,0.608,0.374469
20500,0.261,0.151,0.588,0.424185
21000,0.268,0.149,0.583,0.425977
21500,0.293,0.129,0.578,0.409128
22000,0.300,0.166,0.533,0.449778
22500,0.261,0.166,0.573,0.446102
23000,0.273,0.132,0.596,0.411759
23500,0.310,0.134,0.556,0.435036
24000,0.283,0.107,0.610,0.422709
24500,0.275,0.146,0.578,0.437457
25000,0.248,0.144,0.608,0.427787
25500,0.295,0.114,0.591,0.432660
26000,0.238,0.134,0.628,0.394598
26500,0.221,0.184,0.596,0.440444
27000,0.174,0.189,0.638,0.399359
27500,0.189,0.199,0.613,0.418755
28000,0.189,0.169,0.643,0.387718
28500,0.223,0.174,0.603,0.433413
29000,0.203,0.146,0.650,0.378792
29500,0.218,0.181,0.600,0.426867
30000,0.194,0.201,0.605,0.428777
30500,0.211,0.159,0.630,0.407805
31000,0.181,0.151,0.667,0.369562
31500,0.218,0.216,0.566,0.447265
32000,0.223,0.196,0.581,0.436301
32500,0.189,0.194,0.618,0.417074
33000,0.191,0.191,0.618,0.422420
