time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.917,0.055,0.138989
1000,0.046,0.875,0.080,0.188069
1500,0.049,0.887,0.064,0.160406
2000,0.034,0.908,0.058,0.132350
2500,0.037,0.936,0.028,0.097701
3000,0.034,0.878,0.089,0.206069
3500,0.034,0.899,0.067,0.156461
4000,0.031,0.905,0.064,0.140496
4500,0.031,0.933,0.037,0.119538
5000,0.031,0.945,0.024,0.094543
5500,0.040,0.902,0.058,0.152647
6000,0.037,0.899,0.064,0.143953
6500,0.031,0.924,0.046,0.114816
7000,0.028,0.927,0.046,0.108345
7500,0.031,0.917,0.052,0.136978
8000,0.031,0.924,0.046,0.108380
8500,0.037,0.920,0.043,0.123727
9000,0.043,0.920,0.037,0.107647
9500,0.034,0.911,0.055,0.141241
10000,0.037,0.902,0.061,0.147559
10500,0.034,0.890,0.076,0.136325
11000,0.034,0.890,0.076,0.154553
11500,0.031,0.917,0.052,0.123724
12000,0.034,0.908,0.058,0.138375
12500,0.028,0.939,0.034,0.096821
13000,0.028,0.960,0.012,0.069629
13500,0.028,0.963,0.009,0.059247
14000,0.034,0.914,0.052,0.127096
14500,0.037,0.862,0.101,0.188504
15000,0.034,0.924,0.043,0.100562
15500,0.037,0.905,0.058,0.132591
16000,0.031,0.905,0.064,0.135098
16500,0.055,0.887,0.058,0.168120
17000,0.049,0.908,0.043,0.131538
17500,0.046,0.933,0.021,0.093806
18000,0.037,0.917,0.046,0.120996
18500,0.037,0.924,0.040,0.114618
19000,0.031,0.957,0.012,0.066995
19500,0.031,0.927,0.043,0.125730
20000,0.040,0.917,0.043,0.135260
20500,0.034,0.905,0.061,0.129853
21000,0.043,0.908,0.049,0.135851
21500,0.037,0.924,0.040,0.110621
22000,0.040,0.914,0.046,0.120767
22500,0.037,0.902,0.061,0.152921
23000,0.040,0.896,0.064,0.158643
23500,0.040,0.914,0.046,0.120793
24000,0.031,0.896,0.073,0.139407
24500,0.028,0.948,0.024,0.087326
25000,0.031,0.936,0.034,0.093939
25500,0.040,0.942,0.018,0.095308
26000,0.028,0.960,0.012,0.074406
26500,0.031,0.927,0.043,0.106596
27000,0.037,0.936,0.028,0.105126
27500,0.034,0.917,0.049,0.136444
28000,0.034,0.896,0.070,0.152905
28500,0.031,0.911,0.058,0.136560
29000,0.031,0.930,0.040,0.105211
29500,0.037,0.920,0.043,0.130708
30000,0.034,0.902,0.064,0.149890
30500,0.028,0.917,0.055,0.117860
31000,0.028,0.920,0.052,0.118763
31500,0.040,0.936,0.024,0.111424
32000,0.034,0.917,0.049,0.129678
32500,0.040,0.902,0.058,0.144653
33000,0.040,0.899,0.061,0.156265
33500,0.031,0.939,0.031,0.091431
34000,0.031,0.945,0.024,0.084884
34500,0.028,0.954,0.018,0.071270
35000,0.031,0.930,0.040,0.101540
35500,0.034,0.939,0.028,0.090931
36000,0.028,0.936,0.037,0.102038
36500,0.028,0.966,0.006,0.059784
37000,0.031,0.930,0.040,0.118038
37500,0.028,0.945,0.028,0.083351
38000,0.028,0.924,0.049,0.109528
38500,0.031,0.939,0.031,0.093140
39000,0.031,0.951,0.018,0.079140
39500,0.031,0.930,0.040,0.110686
40000,0.031,0.914,0.055,0.124965
40500,0.028,0.939,0.034,0.108180
41000,0.031,0.948,0.021,0.084067
41500,0.028,0.951,0.021,0.077257
42000,0.028,0.945,0.028,0.085583
42500,0.028,0.945,0.028,0.082619
43000,0.028,0.917,0.055,0.125245
43500,0.028,0.939,0.034,0.109742
44000,0.037,0.917,0.046,0.141268
44500,0.040,0.908,0.052,0.147970
45000,0.049,0.887,0.064,0.163408
45500,0.037,0.899,0.064,0.148870
46000,0.034,0.896,0.070,0.149012
46500,0.043,0.899,0.058,0.148363
47000,0.052,0.872,0.076,0.173954
47500,0.049,0.896,0.055,0.159389
48000,0.034,0.936,0.031,0.099729
48500,0.028,0.920,0.052,0.113111
49000,0.034,0.908,0.058,0.124954
49500,0.034,0.881,0.086,0.184422
50000,0.043,0.887,0.070,0.175760
50500,0.031,0.939,0.031,0.091705
51000,0.040,0.911,0.049,0.121180
51500,0.037,0.899,0.064,0.138074
52000,0.043,0.917,0.040,0.115309
52500,0.040,0.911,0.049,0.132039
53000,0.034,0.908,0.058,0.129002
53500,0.028,0.936,0.037,0.094866
54000,0.031,0.939,0.031,0.096692
54500,0.040,0.896,0.064,0.165788
55000,0.037,0.905,0.058,0.144650
55500,0.034,0.902,0.064,0.134451
56000,0.040,0.896,0.064,0.162949
56500,0.043,0.908,0.049,0.134213
57000,0.040,0.911,0.049,0.113462
57500,0.031,0.917,0.052,0.119366
58000,0.028,0.930,0.043,0.107384
58500,0.031,0.893,0.076,0.164159
59000,0.031,0.924,0.046,0.115976
59500,0.037,0.930,0.034,0.103708
60000,0.031,0.942,0.028,0.081328
60500,0.037,0.920,0.043,0.113289
61000,0.034,0.927,0.040,0.105506
61500,0.031,0.927,0.043,0.114185
62000,0.034,0.914,0.052,0.134796
62500,0.037,0.902,0.061,0.140019
63000,0.028,0.899,0.073,0.143282
63500,0.031,0.930,0.040,0.106964
64000,0.034,0.933,0.034,0.102795
64500,0.034,0.939,0.028,0.089208
65000,0.028,0.927,0.046,0.104793
65500,0.031,0.945,0.024,0.085660
66000,0.028,0.951,0.021,0.077491
66500,0.028,0.945,0.028,0.086626
67000,0.034,0.924,0.043,0.122006
67500,0.037,0.939,0.024,0.095963
68000,0.043,0.875,0.083,0.182265
68500,0.046,0.872,0.083,0.180969
69000,0.046,0.890,0.064,0.174566
69500,0.034,0.942,0.024,0.084452
70000,0.028,0.948,0.024,0.078272
70500,0.028,0.942,0.031,0.089759
71000,0.031,0.930,0.040,0.117172
71500,0.028,0.893,0.080,0.172256
72000,0.028,0.914,0.058,0.141531
72500,0.028,0.945,0.028,0.087910
73000,0.028,0.939,0.034,0.105136
73500,0.028,0.933,0.040,0.114870
74000,0.028,0.924,0.049,0.127488
74500,0.034,0.924,0.043,0.121029
75000,0.028,0.954,0.018,0.074846
75500,0.028,0.936,0.037,0.107397
76000,0.040,0.917,0.043,0.128335
76500,0.055,0.890,0.055,0.157612
77000,0.031,0.893,0.076,0.165486
77500,0.031,0.899,0.070,0.157297
78000,0.034,0.914,0.052,0.136118
78500,0.034,0.933,0.034,0.112821
79000,0.034,0.933,0.034,0.105090
79500,0.031,0.942,0.028,0.095507
80000,0.031,0.917,0.052,0.145134
80500,0.034,0.930,0.037,0.133569
81000,0.031,0.942,0.028,0.093494
81500,0.028,0.957,0.015,0.073077
82000,0.031,0.933,0.037,0.114747
82500,0.028,0.924,0.049,0.119709
83000,0.037,0.936,0.028,0.102150
83500,0.043,0.902,0.055,0.140342
84000,0.037,0.908,0.055,0.125162
84500,0.028,0.914,0.058,0.124382
85000,0.040,0.924,0.037,0.113488
85500,0.037,0.899,0.064,0.144315
86000,0.028,0.933,0.040,0.103294
86500,0.034,0.917,0.049,0.127698
87000,0.034,0.917,0.049,0.133416
87500,0.028,0.930,0.043,0.111597
88000,0.028,0.948,0.024,0.079319
88500,0.028,0.936,0.037,0.099456
