time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.829,0.144,0.225160
1000,0.034,0.685,0.281,0.328850
1500,0.046,0.541,0.413,0.355984
2000,0.073,0.410,0.517,0.352455
2500,0.070,0.315,0.615,0.366152
3000,0.083,0.263,0.654,0.340180
3500,0.095,0.232,0.673,0.352663
4000,0.116,0.214,0.670,0.378283
4500,0.125,0.171,0.703,0.360090
5000,0.177,0.138,0.685,0.367996
5500,0.141,0.104,0.755,0.329826
6000,0.122,0.110,0.768,0.299607
6500,0.104,0.070,0.826,0.240811
7000,0.165,0.076,0.758,0.288321
7500,0.147,0.116,0.737,0.332889
8000,0.156,0.101,0.743,0.309984
8500,0.168,0.116,0.716,0.336081
9000,0.171,0.159,0.670,0.384244
9500,0.171,0.104,0.725,0.334678
10000,0.165,0.135,0.700,0.362048
10500,0.177,0.128,0.694,0.376195
11000,0.150,0.104,0.746,0.323567
11500,0.165,0.101,0.734,0.335568
12000,0.156,0.104,0.740,0.341595
12500,0.150,0.110,0.740,0.329994
13000,0.138,0.138,0.725,0.355025
13500,0.150,0.101,0.749,0.314344
14000,0.196,0.107,0.697,0.380497
14500,0.187,0.092,0.722,0.340760
15000,0.171,0.083,0.746,0.311695
15500,0.125,0.135,0.740,0.326873
16000,0.165,0.150,0.685,0.376178
16500,0.138,0.159,0.703,0.352307
17000,0.138,0.159,0.703,0.368468
17500,0.107,0.174,0.719,0.346371
18000,0.128,0.171,0.700,0.365085
18500,0.138,0.131,0.731,0.335494
19000,0.162,0.128,0.709,0.366597
19500,0.144,0.153,0.703,0.376753
20000,0.122,0.131,0.746,0.317587
20500,0.159,0.116,0.725,0.346535
21000,0.125,0.128,0.746,0.329789
21500,0.107,0.135,0.758,0.288669
22000,0.159,0.083,0.758,0.306987
22500,0.162,0.116,0.722,0.333357
23000,0.122,0.119,0.758,0.314653
23500,0.153,0.128,0.719,0.353911
24000,0.159,0.122,0.719,0.345970
24500,0.135,0.165,0.700,0.361882
25000,0.162,0.116,0.722,0.335369
25500,0.131,0.150,0.719,0.338798
26000,0.125,0.153,0.722,0.329559
26500,0.190,0.116,0.694,0.379175
27000,0.144,0.083,0.774,0.290933
27500,0.122,0.110,0.768,0.283975
28000,0.174,0.150,0.676,0.365020
28500,0.162,0.144,0.694,0.339149
29000,0.187,0.122,0.691,0.352299
29500,0.144,0.138,0.719,0.338912
30000,0.171,0.128,0.700,0.382336
30500,0.162,0.113,0.725,0.343647
31000,0.177,0.116,0.706,0.352455
31500,0.211,0.092,0.697,0.380526
32000,0.202,0.083,0.716,0.345516
32500,0.202,0.083,0.716,0.356041
33000,0.177,0.107,0.716,0.364227
33500,0.165,0.113,0.722,0.349170
34000,0.150,0.104,0.746,0.319572
34500,0.165,0.083,0.752,0.313963
35000,0.144,0.092,0.765,0.309833
35500,0.131,0.101,0.768,0.311703
36000,0.138,0.113,0.749,0.329047
36500,0.193,0.131,0.676,0.399229
37000,0.180,0.089,0.731,0.338627
37500,0.174,0.086,0.740,0.337396
38000,0.153,0.073,0.774,0.283853
38500,0.159,0.104,0.737,0.335718
39000,0.177,0.076,0.746,0.319880
39500,0.147,0.070,0.783,0.279915
40000,0.177,0.076,0.746,0.320807
40500,0.183,0.080,0.737,0.328586
41000,0.177,0.098,0.725,0.337902
41500,0.193,0.116,0.691,0.368825
42000,0.177,0.113,0.709,0.341775
42500,0.141,0.125,0.734,0.333362
43000,0.147,0.116,0.737,0.337590
43500,0.113,0.116,0.771,0.279853
44000,0.183,0.107,0.709,0.359497
44500,0.153,0.098,0.749,0.319032
45000,0.174,0.092,0.734,0.341567
45500,0.187,0.113,0.700,0.357162
46000,0.171,0.098,0.731,0.350076
46500,0.159,0.086,0.755,0.302089
47000,0.153,0.122,0.725,0.329637
47500,0.165,0.125,0.709,0.347565
48000,0.174,0.113,0.713,0.349109
48500,0.147,0.101,0.752,0.320963
49000,0.110,0.110,0.780,0.275656
49500,0.153,0.128,0.719,0.358177
50000,0.168,0.116,0.716,0.363641
50500,0.174,0.086,0.740,0.338506
51000,0.187,0.113,0.700,0.380435
51500,0.141,0.116,0.743,0.322235
52000,0.104,0.128,0.768,0.296354
52500,0.135,0.131,0.734,0.345125
53000,0.122,0.141,0.737,0.327236
53500,0.101,0.171,0.728,0.336650
54000,0.125,0.141,0.734,0.322865
54500,0.171,0.131,0.697,0.363029
55000,0.128,0.104,0.768,0.302740
55500,0.162,0.064,0.774,0.280308
56000,0.147,0.116,0.737,0.338591
56500,0.187,0.122,0.691,0.378896
57000,0.190,0.104,0.706,0.359287
57500,0.232,0.086,0.682,0.390103
58000,0.159,0.089,0.752,0.318884
58500,0.153,0.092,0.755,0.299084
59000,0.162,0.089,0.749,0.310889
59500,0.208,0.086,0.706,0.351311
60000,0.177,0.095,0.728,0.344855
60500,0.190,0.061,0.749,0.314059
61000,0.193,0.113,0.694,0.363098
61500,0.245,0.080,0.676,0.366721
62000,0.202,0.083,0.716,0.338085
62500,0.226,0.067,0.706,0.353352
63000,0.214,0.083,0.703,0.366005
63500,0.208,0.086,0.706,0.342239
64000,0.190,0.092,0.719,0.350123
64500,0.156,0.098,0.746,0.320280
65000,0.141,0.110,0.749,0.327164
65500,0.138,0.150,0.713,0.369665
66000,0.141,0.131,0.728,0.341050
66500,0.138,0.110,0.752,0.318449
67000,0.135,0.122,0.743,0.325645
67500,0.187,0.086,0.728,0.333759
68000,0.217,0.055,0.728,0.324795
68500,0.211,0.080,0.709,0.339340
69000,0.174,0.083,0.743,0.324377
69500,0.174,0.080,0.746,0.323111
70000,0.211,0.061,0.728,0.329260
70500,0.168,0.113,0.719,0.364847
71000,0.168,0.122,0.709,0.355655
71500,0.174,0.125,0.700,0.375070
72000,0.141,0.107,0.752,0.321031
72500,0.156,0.101,0.743,0.314662
73000,0.131,0.116,0.752,0.321530
73500,0.128,0.147,0.725,0.331041
74000,0.153,0.128,0.719,0.331976
74500,0.180,0.113,0.706,0.363767
75000,0.180,0.101,0.719,0.365584
75500,0.174,0.061,0.765,0.307280
76000,0.217,0.098,0.685,0.364680
76500,0.162,0.113,0.725,0.344541
77000,0.135,0.110,0.755,0.309518
77500,0.183,0.098,0.719,0.338827
78000,0.177,0.125,0.697,0.388866
78500,0.141,0.083,0.777,0.270093
79000,0.168,0.110,0.722,0.322924
79500,0.202,0.092,0.706,0.364050
80000,0.168,0.095,0.737,0.335434
80500,0.150,0.061,0.789,0.264291
81000,0.183,0.107,0.709,0.359736
81500,0.187,0.116,0.697,0.388900
82000,0.168,0.064,0.768,0.294089
82500,0.156,0.058,0.786,0.274651
83000,0.174,0.092,0.734,0.334487
83500,0.153,0.095,0.752,0.294507
84000,0.183,0.073,0.743,0.303912
84500,0.202,0.119,0.679,0.375231
85000,0.217,0.058,0.725,0.316642
85500,0.165,0.095,0.740,0.317858
86000,0.202,0.089,0.709,0.329819
86500,0.171,0.086,0.743,0.298714
87000,0.180,0.095,0.725,0.332141
87500,0.141,0.162,0.697,0.365160
88000,0.131,0.156,0.713,0.337281
88500,0.162,0.113,0.725,0.325612
89000,0.153,0.147,0.700,0.338969
89500,0.138,0.156,0.706,0.344218
90000,0.119,0.138,0.743,0.314635
90500,0.113,0.135,0.752,0.310561
91000,0.162,0.116,0.722,0.359079
91500,0.144,0.122,0.734,0.322386
92000,0.147,0.104,0.749,0.313897
92500,0.162,0.110,0.728,0.355608
93000,0.159,0.101,0.740,0.347973
93500,0.165,0.098,0.737,0.330935
