time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.928,0.037,0.123175
1000,0.032,0.938,0.030,0.097464
1500,0.032,0.940,0.027,0.081469
2000,0.035,0.940,0.025,0.093775
2500,0.040,0.888,0.072,0.177875
3000,0.035,0.903,0.062,0.123447
3500,0.040,0.896,0.065,0.137545
4000,0.040,0.891,0.069,0.155568
4500,0.037,0.926,0.037,0.104635
5000,0.030,0.938,0.032,0.096231
5500,0.032,0.928,0.040,0.099348
6000,0.045,0.908,0.047,0.120338
6500,0.035,0.913,0.052,0.114202
7000,0.045,0.878,0.077,0.182708
7500,0.030,0.898,0.072,0.147178
8000,0.037,0.906,0.057,0.126198
8500,0.032,0.911,0.057,0.121420
9000,0.037,0.888,0.074,0.149530
9500,0.037,0.891,0.072,0.141724
10000,0.042,0.903,0.055,0.115905
10500,0.047,0.873,0.079,0.177061
11000,0.057,0.851,0.092,0.194122
11500,0.047,0.876,0.077,0.178793
12000,0.037,0.881,0.082,0.156430
12500,0.062,0.849,0.089,0.207246
13000,0.052,0.841,0.107,0.205416
13500,0.037,0.868,0.094,0.167453
14000,0.047,0.854,0.099,0.203042
14500,0.037,0.871,0.092,0.166546
15000,0.042,0.891,0.067,0.139713
15500,0.035,0.901,0.065,0.145689
16000,0.050,0.868,0.082,0.219421
16500,0.037,0.873,0.089,0.196966
17000,0.050,0.859,0.092,0.196044
17500,0.047,0.861,0.092,0.181620
18000,0.037,0.888,0.074,0.161285
18500,0.037,0.893,0.069,0.128987
19000,0.032,0.886,0.082,0.133111
19500,0.042,0.871,0.087,0.155429
20000,0.047,0.888,0.065,0.129603
20500,0.055,0.871,0.074,0.186349
21000,0.040,0.893,0.067,0.145113
21500,0.030,0.908,0.062,0.126184
22000,0.042,0.849,0.109,0.209739
22500,0.045,0.876,0.079,0.151338
23000,0.040,0.888,0.072,0.123734
23500,0.037,0.903,0.060,0.119218
24000,0.042,0.876,0.082,0.166696
24500,0.055,0.856,0.089,0.201762
25000,0.042,0.886,0.072,0.139779
25500,0.040,0.873,0.087,0.179661
26000,0.037,0.898,0.065,0.128287
26500,0.040,0.901,0.060,0.133615
27000,0.035,0.916,0.050,0.093212
27500,0.035,0.906,0.060,0.113330
28000,0.035,0.911,0.055,0.117503
28500,0.032,0.913,0.055,0.125905
29000,0.035,0.913,0.052,0.113553
29500,0.042,0.901,0.057,0.124510
30000,0.040,0.883,0.077,0.148195
30500,0.045,0.893,0.062,0.141369
31000,0.037,0.891,0.072,0.155227
31500,0.040,0.886,0.074,0.148154
32000,0.040,0.878,0.082,0.169502
32500,0.042,0.908,0.050,0.116577
33000,0.040,0.888,0.072,0.143282
33500,0.045,0.871,0.084,0.187532
34000,0.040,0.931,0.030,0.087936
34500,0.045,0.911,0.045,0.115467
35000,0.035,0.923,0.042,0.094461
35500,0.035,0.918,0.047,0.108139
36000,0.035,0.893,0.072,0.161678
36500,0.032,0.891,0.077,0.130420
37000,0.030,0.896,0.074,0.136143
37500,0.030,0.921,0.050,0.096146
38000,0.032,0.921,0.047,0.094773
38500,0.032,0.913,0.055,0.106701
39000,0.035,0.911,0.055,0.105675
39500,0.035,0.918,0.047,0.117389
40000,0.032,0.901,0.067,0.146638
40500,0.030,0.926,0.045,0.095676
41000,0.035,0.933,0.032,0.077789
41500,0.030,0.903,0.067,0.138184
42000,0.037,0.913,0.050,0.106228
42500,0.030,0.903,0.067,0.135473
43000,0.030,0.911,0.060,0.114365
43500,0.040,0.898,0.062,0.154852
44000,0.035,0.923,0.042,0.116881
44500,0.055,0.883,0.062,0.170575
45000,0.057,0.866,0.077,0.198895
45500,0.040,0.873,0.087,0.172426
46000,0.040,0.864,0.097,0.186997
46500,0.047,0.856,0.097,0.187115
47000,0.047,0.876,0.077,0.156028
47500,0.040,0.886,0.074,0.156787
48000,0.047,0.896,0.057,0.139601
48500,0.045,0.861,0.094,0.196633
49000,0.062,0.849,0.089,0.223970
49500,0.047,0.866,0.087,0.186944
50000,0.057,0.856,0.087,0.199857
50500,0.037,0.883,0.079,0.153813
51000,0.035,0.935,0.030,0.076177
51500,0.040,0.913,0.047,0.113474
52000,0.042,0.903,0.055,0.145438
52500,0.040,0.883,0.077,0.159269
53000,0.042,0.861,0.097,0.189773
53500,0.060,0.839,0.102,0.199211
54000,0.052,0.849,0.099,0.185321
