time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.955,0.015,0.058527
1000,0.030,0.945,0.025,0.090727
1500,0.030,0.953,0.017,0.071171
2000,0.032,0.940,0.027,0.095688
2500,0.042,0.923,0.035,0.110398
3000,0.032,0.935,0.032,0.083719
3500,0.037,0.938,0.025,0.077530
4000,0.032,0.935,0.032,0.087501
4500,0.032,0.938,0.030,0.091168
5000,0.030,0.948,0.022,0.064936
5500,0.030,0.948,0.022,0.059479
6000,0.030,0.931,0.040,0.092371
6500,0.035,0.906,0.060,0.138136
7000,0.035,0.931,0.035,0.100143
7500,0.032,0.940,0.027,0.086818
8000,0.032,0.943,0.025,0.071895
8500,0.032,0.928,0.040,0.101000
9000,0.032,0.928,0.040,0.086461
9500,0.030,0.953,0.017,0.057851
10000,0.030,0.963,0.007,0.056113
10500,0.032,0.953,0.015,0.064805
11000,0.037,0.923,0.040,0.106890
11500,0.037,0.931,0.032,0.085802
12000,0.032,0.928,0.040,0.088469
12500,0.032,0.928,0.040,0.101997
13000,0.035,0.926,0.040,0.103430
13500,0.035,0.933,0.032,0.101717
14000,0.037,0.950,0.012,0.071530
14500,0.035,0.926,0.040,0.111044
15000,0.040,0.926,0.035,0.107195
15500,0.040,0.921,0.040,0.101374
16000,0.035,0.918,0.047,0.135391
16500,0.035,0.935,0.030,0.084265
17000,0.037,0.923,0.040,0.103584
17500,0.032,0.931,0.037,0.108582
18000,0.032,0.955,0.012,0.049704
18500,0.030,0.926,0.045,0.093837
19000,0.032,0.950,0.017,0.058431
19500,0.035,0.940,0.025,0.075468
20000,0.035,0.943,0.022,0.076611
20500,0.032,0.940,0.027,0.071080
21000,0.037,0.918,0.045,0.110679
21500,0.035,0.913,0.052,0.119136
22000,0.032,0.933,0.035,0.092924
22500,0.032,0.935,0.032,0.109969
23000,0.030,0.923,0.047,0.122608
23500,0.032,0.940,0.027,0.080849
24000,0.032,0.933,0.035,0.091826
24500,0.032,0.943,0.025,0.076766
25000,0.030,0.938,0.032,0.088392
25500,0.032,0.940,0.027,0.074743
26000,0.035,0.953,0.012,0.057261
26500,0.050,0.916,0.035,0.114727
