time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.933,0.037,0.102417
1000,0.030,0.911,0.060,0.119868
1500,0.040,0.859,0.102,0.175323
2000,0.042,0.809,0.149,0.239113
2500,0.050,0.789,0.161,0.271491
3000,0.074,0.764,0.161,0.278860
3500,0.065,0.722,0.213,0.303038
4000,0.097,0.687,0.216,0.362312
4500,0.082,0.702,0.216,0.363727
5000,0.082,0.680,0.238,0.367161
5500,0.097,0.645,0.258,0.398912
6000,0.092,0.600,0.308,0.414530
6500,0.089,0.653,0.258,0.364880
7000,0.087,0.583,0.330,0.416639
7500,0.134,0.558,0.308,0.438376
8000,0.141,0.484,0.375,0.452316
8500,0.166,0.424,0.409,0.480866
9000,0.149,0.491,0.360,0.452656
9500,0.196,0.409,0.395,0.485300
10000,0.248,0.409,0.342,0.497622
10500,0.228,0.382,0.390,0.489096
11000,0.243,0.407,0.350,0.491366
11500,0.201,0.380,0.419,0.481104
12000,0.251,0.337,0.412,0.491152
12500,0.268,0.333,0.400,0.498765
13000,0.273,0.295,0.432,0.483027
13500,0.298,0.253,0.449,0.476215
14000,0.330,0.263,0.407,0.496452
14500,0.320,0.273,0.407,0.499669
15000,0.251,0.313,0.437,0.489026
15500,0.233,0.380,0.387,0.487169
16000,0.213,0.380,0.407,0.474458
16500,0.266,0.308,0.427,0.482755
17000,0.323,0.293,0.385,0.497049
17500,0.328,0.268,0.404,0.500476
18000,0.320,0.313,0.367,0.497163
18500,0.298,0.288,0.414,0.496423
19000,0.333,0.318,0.350,0.503711
19500,0.273,0.300,0.427,0.483444
20000,0.285,0.333,0.382,0.495421
20500,0.280,0.320,0.400,0.494315
21000,0.293,0.310,0.397,0.499128
21500,0.278,0.288,0.434,0.486567
22000,0.323,0.300,0.377,0.492909
22500,0.328,0.285,0.387,0.504083
23000,0.308,0.273,0.419,0.499022
23500,0.372,0.171,0.457,0.473754
24000,0.350,0.203,0.447,0.484290
24500,0.409,0.199,0.392,0.473981
25000,0.439,0.184,0.377,0.471949
25500,0.476,0.156,0.367,0.449768
26000,0.514,0.141,0.345,0.443209
26500,0.526,0.119,0.355,0.416431
27000,0.566,0.092,0.342,0.378608
27500,0.571,0.094,0.335,0.399439
28000,0.548,0.122,0.330,0.419884
28500,0.551,0.092,0.357,0.410020
29000,0.598,0.089,0.313,0.373389
29500,0.633,0.079,0.288,0.357270
30000,0.640,0.094,0.266,0.365076
30500,0.633,0.067,0.300,0.368340
31000,0.680,0.060,0.261,0.336142
31500,0.692,0.045,0.263,0.330538
32000,0.663,0.052,0.285,0.353618
32500,0.690,0.062,0.248,0.350637
33000,0.754,0.032,0.213,0.252807
33500,0.690,0.052,0.258,0.345450
34000,0.734,0.032,0.233,0.283926
34500,0.806,0.017,0.176,0.199487
35000,0.871,0.017,0.112,0.117873
35500,0.868,0.017,0.114,0.121702
36000,0.903,0.020,0.077,0.064166
36500,0.918,0.010,0.072,0.071087
37000,0.876,0.012,0.112,0.148379
37500,0.878,0.012,0.109,0.169047
38000,0.873,0.005,0.122,0.154247
38500,0.866,0.002,0.132,0.165757
39000,0.878,0.007,0.114,0.139389
39500,0.891,0.005,0.104,0.135756
40000,0.891,0.002,0.107,0.125498
40500,0.883,0.005,0.112,0.137793
41000,0.873,0.002,0.124,0.136337
41500,0.886,0.007,0.107,0.131037
42000,0.926,0.002,0.072,0.077723
42500,0.908,0.002,0.089,0.114421
43000,0.918,0.002,0.079,0.094033
43500,0.906,0.002,0.092,0.109216
44000,0.926,0.002,0.072,0.077594
44500,0.965,0.005,0.030,0.033934
45000,0.955,0.002,0.042,0.052523
45500,0.963,0.002,0.035,0.026920
46000,0.943,0.005,0.052,0.059824
46500,0.931,0.012,0.057,0.092705
47000,0.940,0.002,0.057,0.074651
47500,0.968,0.002,0.030,0.022385
48000,0.963,0.002,0.035,0.030745
48500,0.980,0.000,0.020,0.010976
49000,0.980,0.000,0.020,0.016922
49500,0.983,0.000,0.017,0.014031
50000,0.995,0.000,0.005,0.000702
50500,0.995,0.000,0.005,0.000702
51000,0.995,0.000,0.005,0.000702
51500,0.995,0.000,0.005,0.000702
52000,0.995,0.000,0.005,0.000702
52500,0.995,0.000,0.005,0.000702
53000,0.995,0.000,0.005,0.000702
53500,0.995,0.000,0.005,0.000702
54000,0.995,0.000,0.005,0.000702
54500,0.993,0.000,0.007,0.007592
55000,0.998,0.000,0.002,0.000090
55500,0.998,0.000,0.002,0.000090
56000,0.998,0.000,0.002,0.000090
56500,0.998,0.000,0.002,0.000090
57000,0.998,0.000,0.002,0.000090
57500,0.998,0.000,0.002,0.000090
58000,0.998,0.000,0.002,0.000090
58500,0.998,0.000,0.002,0.000090
