time,n_A+p,n_B,n_AB
0,0.449,0.551,0.000
500,0.348,0.502,0.150
1000,0.312,0.460,0.229
1500,0.290,0.466,0.244
2000,0.286,0.486,0.228
2500,0.291,0.462,0.247
3000,0.271,0.462,0.268
3500,0.266,0.462,0.273
4000,0.256,0.461,0.283
4500,0.253,0.458,0.289
5000,0.236,0.493,0.271
5500,0.229,0.488,0.283
6000,0.241,0.477,0.282
6500,0.222,0.509,0.270
7000,0.229,0.491,0.280
7500,0.227,0.471,0.302
8000,0.206,0.484,0.309
8500,0.204,0.485,0.311
9000,0.215,0.481,0.304
9500,0.217,0.477,0.306
10000,0.213,0.494,0.292
10500,0.220,0.475,0.305
11000,0.215,0.495,0.290
11500,0.221,0.461,0.319
12000,0.215,0.484,0.301
12500,0.204,0.511,0.285
13000,0.182,0.539,0.279
13500,0.177,0.569,0.254
14000,0.170,0.591,0.239
14500,0.172,0.610,0.219
15000,0.163,0.613,0.224
15500,0.157,0.601,0.242
16000,0.164,0.578,0.257
16500,0.168,0.564,0.269
17000,0.180,0.569,0.251
17500,0.158,0.592,0.249
18000,0.153,0.596,0.251
18500,0.160,0.578,0.261
19000,0.169,0.580,0.251
19500,0.161,0.566,0.273
20000,0.156,0.580,0.264
20500,0.165,0.552,0.283
21000,0.151,0.562,0.287
21500,0.144,0.597,0.259
22000,0.147,0.611,0.242
22500,0.146,0.618,0.236
23000,0.146,0.632,0.222
23500,0.142,0.635,0.223
24000,0.156,0.611,0.233
24500,0.162,0.584,0.253
25000,0.157,0.604,0.239
25500,0.149,0.622,0.229
26000,0.142,0.631,0.227
26500,0.136,0.641,0.223
27000,0.135,0.649,0.217
27500,0.126,0.647,0.228
28000,0.125,0.650,0.226
28500,0.121,0.649,0.231
29000,0.121,0.675,0.204
29500,0.131,0.662,0.207
30000,0.124,0.653,0.224
30500,0.113,0.661,0.226
31000,0.113,0.654,0.233
31500,0.114,0.660,0.226
32000,0.103,0.691,0.206
32500,0.100,0.697,0.203
33000,0.102,0.718,0.180
33500,0.099,0.717,0.184
34000,0.098,0.746,0.156
