time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.045,0.806,0.149,0.299977
1000,0.058,0.632,0.310,0.436111
1500,0.120,0.372,0.508,0.486673
2000,0.215,0.256,0.529,0.490143
2500,0.190,0.202,0.607,0.464042
3000,0.240,0.169,0.591,0.470374
3500,0.223,0.182,0.595,0.487434
4000,0.236,0.145,0.620,0.442092
4500,0.248,0.202,0.550,0.500763
5000,0.302,0.153,0.545,0.456464
5500,0.331,0.099,0.570,0.475686
6000,0.289,0.116,0.595,0.456894
6500,0.256,0.087,0.657,0.405886
7000,0.285,0.103,0.612,0.438285
7500,0.343,0.136,0.521,0.511875
8000,0.331,0.124,0.545,0.474881
8500,0.165,0.157,0.678,0.375973
9000,0.207,0.190,0.603,0.469288
9500,0.161,0.285,0.554,0.497698
10000,0.103,0.269,0.628,0.438183
10500,0.182,0.281,0.537,0.504962
11000,0.219,0.227,0.554,0.492043
11500,0.178,0.211,0.612,0.442649
12000,0.215,0.149,0.636,0.445795
12500,0.149,0.302,0.550,0.511680
13000,0.198,0.227,0.574,0.478058
13500,0.240,0.207,0.554,0.501346
14000,0.140,0.202,0.657,0.423340
14500,0.215,0.231,0.554,0.498216
15000,0.207,0.194,0.599,0.475011
15500,0.223,0.223,0.554,0.511766
16000,0.215,0.174,0.612,0.466776
16500,0.190,0.174,0.636,0.437209
17000,0.289,0.103,0.607,0.470725
17500,0.219,0.120,0.661,0.428339
18000,0.318,0.099,0.583,0.475648
18500,0.252,0.174,0.574,0.487429
19000,0.364,0.083,0.554,0.475458
19500,0.260,0.145,0.595,0.485412
20000,0.273,0.194,0.533,0.519631
20500,0.236,0.182,0.583,0.498102
21000,0.215,0.178,0.607,0.471404
21500,0.281,0.140,0.579,0.483765
22000,0.331,0.087,0.583,0.449691
22500,0.248,0.165,0.587,0.470987
23000,0.194,0.157,0.649,0.420862
23500,0.285,0.136,0.579,0.465044
24000,0.244,0.149,0.607,0.480178
24500,0.252,0.157,0.591,0.487682
25000,0.231,0.120,0.649,0.414877
25500,0.223,0.178,0.599,0.466044
26000,0.227,0.161,0.612,0.466491
26500,0.178,0.161,0.661,0.433132
27000,0.157,0.219,0.624,0.456064
27500,0.260,0.145,0.595,0.462397
28000,0.306,0.145,0.550,0.479431
28500,0.302,0.169,0.529,0.521861
29000,0.302,0.112,0.587,0.448148
29500,0.335,0.107,0.558,0.483565
30000,0.364,0.050,0.587,0.402961
30500,0.298,0.120,0.583,0.481664
31000,0.289,0.112,0.599,0.469930
31500,0.293,0.161,0.545,0.492331
32000,0.211,0.161,0.628,0.433782
32500,0.157,0.252,0.591,0.465038
33000,0.198,0.190,0.612,0.475295
33500,0.273,0.112,0.616,0.440518
34000,0.231,0.079,0.690,0.385065
34500,0.190,0.124,0.686,0.403795
35000,0.165,0.161,0.674,0.422050
35500,0.240,0.157,0.603,0.482489
36000,0.236,0.145,0.620,0.459246
36500,0.219,0.149,0.632,0.415399
37000,0.335,0.116,0.550,0.469562
37500,0.285,0.145,0.570,0.488416
38000,0.285,0.120,0.595,0.482271
38500,0.248,0.120,0.632,0.447807
39000,0.236,0.153,0.612,0.469814
39500,0.219,0.198,0.583,0.468301
40000,0.244,0.161,0.595,0.456555
40500,0.202,0.240,0.558,0.489981
41000,0.145,0.227,0.628,0.455085
41500,0.174,0.190,0.636,0.433884
