time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.899,0.073,0.146957
1000,0.028,0.734,0.239,0.310025
1500,0.028,0.471,0.502,0.382521
2000,0.028,0.281,0.691,0.308054
2500,0.028,0.147,0.826,0.175672
3000,0.028,0.070,0.902,0.097219
3500,0.028,0.040,0.933,0.061412
4000,0.028,0.028,0.945,0.054320
4500,0.028,0.021,0.951,0.049819
5000,0.028,0.015,0.957,0.047277
5500,0.028,0.009,0.963,0.041802
6000,0.028,0.009,0.963,0.041802
6500,0.028,0.009,0.963,0.041802
7000,0.028,0.009,0.963,0.041802
7500,0.028,0.009,0.963,0.041802
8000,0.028,0.009,0.963,0.041802
8500,0.028,0.009,0.963,0.041802
9000,0.028,0.006,0.966,0.041517
9500,0.028,0.003,0.969,0.040376
10000,0.028,0.003,0.969,0.040376
10500,0.028,0.003,0.969,0.040376
11000,0.028,0.003,0.969,0.040376
11500,0.028,0.003,0.969,0.040376
12000,0.028,0.003,0.969,0.040376
12500,0.028,0.003,0.969,0.040376
13000,0.028,0.003,0.969,0.040376
13500,0.028,0.000,0.972,0.039806
14000,0.028,0.000,0.972,0.039806
14500,0.028,0.000,0.972,0.039806
15000,0.028,0.000,0.972,0.039806
15500,0.028,0.000,0.972,0.039806
16000,0.028,0.000,0.972,0.039806
16500,0.028,0.000,0.972,0.039806
17000,0.028,0.000,0.972,0.039806
17500,0.028,0.000,0.972,0.039806
18000,0.028,0.000,0.972,0.039806
18500,0.028,0.000,0.972,0.039806
19000,0.028,0.000,0.972,0.039806
19500,0.028,0.000,0.972,0.039806
20000,0.028,0.000,0.972,0.039806
20500,0.028,0.000,0.972,0.039806
21000,0.028,0.000,0.972,0.039806
21500,0.028,0.000,0.972,0.039806
22000,0.028,0.000,0.972,0.039806
22500,0.028,0.000,0.972,0.039806
23000,0.028,0.000,0.972,0.039806
23500,0.028,0.000,0.972,0.039806
24000,0.028,0.000,0.972,0.039806
24500,0.028,0.000,0.972,0.039806
25000,0.028,0.000,0.972,0.039806
25500,0.028,0.000,0.972,0.039806
26000,0.028,0.000,0.972,0.039806
26500,0.028,0.000,0.972,0.039806
27000,0.028,0.000,0.972,0.039806
27500,0.028,0.000,0.972,0.039806
28000,0.028,0.000,0.972,0.039806
28500,0.028,0.000,0.972,0.039806
29000,0.028,0.000,0.972,0.039806
29500,0.028,0.000,0.972,0.039806
30000,0.028,0.000,0.972,0.039806
30500,0.028,0.000,0.972,0.039806
31000,0.028,0.000,0.972,0.039806
31500,0.028,0.000,0.972,0.039806
32000,0.028,0.000,0.972,0.039806
32500,0.028,0.000,0.972,0.039806
