time,n_A+p,n_B,n_AB
100,0.394,0.498,0.107
200,0.349,0.471,0.180
300,0.333,0.468,0.199
400,0.327,0.456,0.217
500,0.333,0.428,0.239
600,0.318,0.440,0.242
700,0.294,0.465,0.242
800,0.315,0.486,0.199
900,0.287,0.437,0.275
1000,0.312,0.462,0.226
1100,0.312,0.453,0.235
1200,0.309,0.459,0.232
1300,0.294,0.462,0.245
1400,0.346,0.428,0.226
1500,0.330,0.416,0.254
1600,0.327,0.416,0.257
1700,0.324,0.434,0.242
1800,0.315,0.407,0.278
1900,0.339,0.382,0.278
2000,0.343,0.385,0.272
2100,0.370,0.404,0.226
2200,0.358,0.413,0.229
2300,0.339,0.450,0.211
2400,0.336,0.443,0.220
2500,0.355,0.422,0.223
2600,0.346,0.434,0.220
2700,0.361,0.437,0.202
2800,0.297,0.508,0.196
2900,0.281,0.508,0.211
3000,0.294,0.517,0.190
3100,0.300,0.480,0.220
3200,0.306,0.468,0.226
3300,0.275,0.495,0.229
3400,0.278,0.495,0.226
3500,0.242,0.502,0.257
3600,0.257,0.535,0.208
3700,0.275,0.492,0.232
3800,0.281,0.495,0.223
3900,0.254,0.535,0.211
4000,0.235,0.526,0.239
4100,0.208,0.560,0.232
4200,0.202,0.609,0.190
4300,0.162,0.624,0.214
4400,0.141,0.621,0.239
4500,0.110,0.633,0.257
4600,0.119,0.642,0.239
4700,0.138,0.664,0.199
4800,0.159,0.651,0.190
4900,0.144,0.685,0.171
5000,0.153,0.673,0.174
5100,0.131,0.691,0.177
5200,0.116,0.694,0.190
5300,0.144,0.670,0.187
5400,0.135,0.700,0.165
5500,0.135,0.719,0.147
5600,0.147,0.713,0.141
5700,0.135,0.706,0.159
5800,0.141,0.700,0.159
5900,0.144,0.691,0.165
6000,0.131,0.676,0.193
6100,0.131,0.691,0.177
6200,0.125,0.697,0.177
6300,0.131,0.654,0.214
6400,0.135,0.685,0.180
6500,0.144,0.697,0.159
6600,0.131,0.682,0.187
6700,0.122,0.685,0.193
6800,0.101,0.734,0.165
6900,0.101,0.737,0.162
7000,0.076,0.780,0.144
7100,0.061,0.789,0.150
7200,0.052,0.820,0.128
7300,0.028,0.838,0.135
7400,0.040,0.844,0.116
7500,0.037,0.856,0.107
7600,0.052,0.841,0.107
7700,0.049,0.847,0.104
7800,0.043,0.838,0.119
7900,0.037,0.853,0.110
8000,0.037,0.847,0.116
8100,0.028,0.875,0.098
8200,0.021,0.875,0.104
8300,0.024,0.899,0.076
8400,0.018,0.914,0.067
8500,0.021,0.908,0.070
8600,0.024,0.902,0.073
8700,0.028,0.896,0.076
8800,0.037,0.875,0.089
8900,0.064,0.872,0.064
9000,0.055,0.875,0.070
9100,0.061,0.875,0.064
9200,0.064,0.859,0.076
9300,0.098,0.810,0.092
9400,0.110,0.804,0.086
9500,0.083,0.792,0.125
9600,0.061,0.780,0.159
9700,0.052,0.795,0.153
9800,0.058,0.817,0.125
9900,0.058,0.823,0.119
10000,0.034,0.832,0.135
10100,0.028,0.847,0.125
10200,0.031,0.844,0.125
10300,0.024,0.853,0.122
10400,0.043,0.865,0.092
10500,0.040,0.850,0.110
10600,0.037,0.881,0.083
10700,0.028,0.890,0.083
10800,0.024,0.911,0.064
10900,0.018,0.914,0.067
11000,0.021,0.927,0.052
11100,0.018,0.933,0.049
11200,0.015,0.939,0.046
11300,0.012,0.951,0.037
11400,0.009,0.942,0.049
11500,0.009,0.960,0.031
11600,0.009,0.957,0.034
11700,0.009,0.960,0.031
11800,0.006,0.985,0.009
11900,0.006,0.988,0.006
12000,0.006,0.988,0.006
12100,0.006,0.988,0.006
12200,0.003,0.991,0.006
12300,0.003,0.991,0.006
12400,0.003,0.991,0.006
12500,0.003,0.994,0.003
12600,0.000,0.994,0.006
12700,0.000,1.000,0.000
