time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.946,0.025,0.074084
1000,0.037,0.893,0.070,0.160627
1500,0.037,0.872,0.091,0.195241
2000,0.037,0.901,0.062,0.148273
2500,0.033,0.905,0.062,0.144812
3000,0.033,0.909,0.058,0.129024
3500,0.033,0.864,0.103,0.193004
4000,0.041,0.897,0.062,0.139346
4500,0.033,0.872,0.095,0.182830
5000,0.033,0.872,0.095,0.169910
5500,0.029,0.917,0.054,0.110828
6000,0.029,0.839,0.132,0.228283
6500,0.029,0.926,0.045,0.103265
7000,0.029,0.917,0.054,0.128045
7500,0.029,0.901,0.070,0.143002
8000,0.037,0.909,0.054,0.126345
8500,0.033,0.901,0.066,0.151055
9000,0.029,0.897,0.074,0.149997
9500,0.029,0.942,0.029,0.100826
10000,0.033,0.926,0.041,0.103373
10500,0.029,0.926,0.045,0.114738
11000,0.029,0.942,0.029,0.082994
11500,0.029,0.905,0.066,0.138885
12000,0.029,0.926,0.045,0.104495
12500,0.029,0.880,0.091,0.170506
13000,0.029,0.913,0.058,0.126581
13500,0.029,0.946,0.025,0.075525
14000,0.029,0.917,0.054,0.103164
14500,0.029,0.921,0.050,0.104357
15000,0.033,0.917,0.050,0.106789
15500,0.029,0.897,0.074,0.154587
16000,0.029,0.946,0.025,0.074402
16500,0.029,0.955,0.017,0.071807
17000,0.029,0.897,0.074,0.165785
17500,0.029,0.909,0.062,0.142541
18000,0.029,0.930,0.041,0.126651
18500,0.029,0.926,0.045,0.115009
19000,0.029,0.893,0.079,0.177894
19500,0.029,0.921,0.050,0.102462
20000,0.029,0.888,0.083,0.164431
20500,0.029,0.917,0.054,0.129558
21000,0.037,0.897,0.066,0.147394
21500,0.037,0.938,0.025,0.079586
22000,0.033,0.938,0.029,0.090326
22500,0.029,0.926,0.045,0.095680
23000,0.041,0.843,0.116,0.217450
23500,0.029,0.839,0.132,0.230307
24000,0.029,0.884,0.087,0.171746
24500,0.029,0.955,0.017,0.066935
25000,0.029,0.967,0.004,0.044628
25500,0.029,0.876,0.095,0.178430
26000,0.037,0.872,0.091,0.195614
26500,0.029,0.884,0.087,0.159552
27000,0.029,0.901,0.070,0.137065
27500,0.029,0.884,0.087,0.171685
28000,0.029,0.897,0.074,0.150553
28500,0.029,0.926,0.045,0.111842
29000,0.029,0.901,0.070,0.143773
29500,0.037,0.901,0.062,0.147156
30000,0.029,0.921,0.050,0.118493
30500,0.029,0.926,0.045,0.105065
31000,0.029,0.909,0.062,0.141994
31500,0.029,0.909,0.062,0.133404
32000,0.029,0.934,0.037,0.093426
32500,0.029,0.880,0.091,0.187569
33000,0.045,0.872,0.083,0.190061
33500,0.029,0.921,0.050,0.096565
34000,0.029,0.938,0.033,0.097619
34500,0.029,0.942,0.029,0.074598
35000,0.029,0.880,0.091,0.175119
35500,0.033,0.913,0.054,0.109239
36000,0.029,0.950,0.021,0.074299
36500,0.029,0.930,0.041,0.103186
37000,0.033,0.901,0.066,0.140156
37500,0.033,0.843,0.124,0.222833
38000,0.037,0.872,0.091,0.187176
38500,0.041,0.897,0.062,0.138937
39000,0.029,0.905,0.066,0.149935
39500,0.029,0.930,0.041,0.088689
40000,0.029,0.872,0.099,0.180555
40500,0.033,0.917,0.050,0.093785
41000,0.037,0.847,0.116,0.213109
41500,0.029,0.851,0.120,0.193246
42000,0.037,0.876,0.087,0.177765
42500,0.033,0.864,0.103,0.192689
43000,0.033,0.872,0.095,0.174901
43500,0.033,0.880,0.087,0.168765
44000,0.041,0.905,0.054,0.111286
44500,0.033,0.921,0.045,0.102061
