time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.938,0.030,0.105572
1000,0.040,0.911,0.050,0.160901
1500,0.035,0.918,0.047,0.123590
2000,0.030,0.908,0.062,0.146426
2500,0.030,0.933,0.037,0.088408
3000,0.030,0.945,0.025,0.082426
3500,0.030,0.945,0.025,0.092632
4000,0.032,0.940,0.027,0.092152
4500,0.030,0.955,0.015,0.073746
5000,0.030,0.960,0.010,0.061008
5500,0.032,0.953,0.015,0.066784
6000,0.032,0.926,0.042,0.102270
6500,0.035,0.926,0.040,0.109762
7000,0.035,0.916,0.050,0.111366
7500,0.042,0.868,0.089,0.161267
8000,0.032,0.901,0.067,0.122324
8500,0.032,0.918,0.050,0.098647
9000,0.035,0.891,0.074,0.149167
9500,0.035,0.886,0.079,0.148053
10000,0.032,0.918,0.050,0.099981
10500,0.030,0.916,0.055,0.121051
11000,0.035,0.916,0.050,0.122738
11500,0.035,0.916,0.050,0.121329
12000,0.032,0.918,0.050,0.109819
12500,0.032,0.926,0.042,0.101290
13000,0.032,0.933,0.035,0.088390
13500,0.035,0.913,0.052,0.138682
14000,0.037,0.916,0.047,0.121342
14500,0.040,0.931,0.030,0.112438
15000,0.035,0.918,0.047,0.107649
15500,0.035,0.896,0.069,0.132119
16000,0.037,0.908,0.055,0.137436
16500,0.035,0.906,0.060,0.129290
17000,0.040,0.896,0.065,0.144971
17500,0.040,0.878,0.082,0.170707
18000,0.040,0.916,0.045,0.112971
18500,0.045,0.898,0.057,0.157797
19000,0.042,0.878,0.079,0.170372
19500,0.037,0.908,0.055,0.121956
20000,0.035,0.911,0.055,0.142257
20500,0.032,0.928,0.040,0.106566
21000,0.032,0.935,0.032,0.089115
21500,0.032,0.938,0.030,0.096510
22000,0.035,0.923,0.042,0.127544
22500,0.035,0.901,0.065,0.165033
23000,0.032,0.918,0.050,0.116274
23500,0.040,0.913,0.047,0.145345
24000,0.035,0.906,0.060,0.151330
24500,0.032,0.923,0.045,0.132231
25000,0.030,0.921,0.050,0.126745
25500,0.035,0.928,0.037,0.097414
26000,0.040,0.921,0.040,0.112047
26500,0.030,0.913,0.057,0.119037
27000,0.035,0.911,0.055,0.121095
27500,0.035,0.923,0.042,0.132561
28000,0.032,0.923,0.045,0.111939
28500,0.035,0.926,0.040,0.110215
29000,0.040,0.911,0.050,0.140240
29500,0.030,0.923,0.047,0.122860
30000,0.030,0.938,0.032,0.086225
30500,0.030,0.938,0.032,0.094465
31000,0.042,0.911,0.047,0.134445
31500,0.030,0.928,0.042,0.106201
32000,0.035,0.938,0.027,0.084357
32500,0.035,0.926,0.040,0.111597
33000,0.030,0.933,0.037,0.090910
33500,0.030,0.916,0.055,0.136090
34000,0.030,0.943,0.027,0.077663
34500,0.032,0.935,0.032,0.098196
35000,0.035,0.923,0.042,0.135444
35500,0.032,0.923,0.045,0.113373
36000,0.032,0.893,0.074,0.169359
36500,0.030,0.911,0.060,0.127767
37000,0.035,0.935,0.030,0.093292
37500,0.035,0.901,0.065,0.132417
38000,0.030,0.923,0.047,0.110706
38500,0.030,0.940,0.030,0.078173
39000,0.030,0.926,0.045,0.105439
39500,0.032,0.911,0.057,0.126311
40000,0.032,0.908,0.060,0.121718
40500,0.045,0.868,0.087,0.199431
41000,0.040,0.881,0.079,0.158251
41500,0.035,0.911,0.055,0.129857
42000,0.037,0.926,0.037,0.093540
42500,0.035,0.926,0.040,0.110431
43000,0.032,0.945,0.022,0.079058
43500,0.037,0.903,0.060,0.163156
44000,0.037,0.903,0.060,0.151981
44500,0.032,0.928,0.040,0.093834
45000,0.032,0.923,0.045,0.113968
45500,0.032,0.945,0.022,0.081543
46000,0.030,0.943,0.027,0.090613
46500,0.030,0.918,0.052,0.112616
47000,0.035,0.891,0.074,0.148975
47500,0.030,0.913,0.057,0.128951
48000,0.030,0.928,0.042,0.108010
48500,0.037,0.856,0.107,0.219559
49000,0.045,0.854,0.102,0.219077
49500,0.037,0.898,0.065,0.155452
50000,0.035,0.891,0.074,0.169825
50500,0.030,0.898,0.072,0.147957
51000,0.035,0.898,0.067,0.151357
51500,0.037,0.921,0.042,0.118778
52000,0.032,0.923,0.045,0.113705
52500,0.035,0.926,0.040,0.091296
53000,0.035,0.926,0.040,0.103381
53500,0.040,0.935,0.025,0.087000
54000,0.032,0.938,0.030,0.099057
54500,0.042,0.898,0.060,0.162969
55000,0.035,0.891,0.074,0.167355
55500,0.040,0.888,0.072,0.190391
56000,0.035,0.896,0.069,0.160280
56500,0.032,0.928,0.040,0.093850
57000,0.030,0.928,0.042,0.090081
57500,0.030,0.935,0.035,0.087377
58000,0.032,0.931,0.037,0.098309
58500,0.032,0.923,0.045,0.120743
59000,0.040,0.906,0.055,0.140918
59500,0.035,0.921,0.045,0.114376
60000,0.030,0.928,0.042,0.102518
60500,0.035,0.938,0.027,0.074957
61000,0.032,0.916,0.052,0.118774
61500,0.035,0.921,0.045,0.117858
62000,0.032,0.923,0.045,0.115494
62500,0.032,0.950,0.017,0.082290
63000,0.030,0.948,0.022,0.074407
63500,0.030,0.935,0.035,0.096957
64000,0.032,0.903,0.065,0.152592
64500,0.035,0.923,0.042,0.098025
65000,0.040,0.916,0.045,0.126152
65500,0.035,0.913,0.052,0.135111
66000,0.042,0.916,0.042,0.120811
66500,0.035,0.935,0.030,0.078328
67000,0.037,0.928,0.035,0.090885
67500,0.030,0.931,0.040,0.091318
68000,0.037,0.908,0.055,0.130256
68500,0.052,0.896,0.052,0.145271
69000,0.045,0.901,0.055,0.154603
69500,0.035,0.928,0.037,0.100747
70000,0.030,0.921,0.050,0.149146
70500,0.032,0.938,0.030,0.094081
71000,0.035,0.923,0.042,0.113251
71500,0.030,0.926,0.045,0.118101
72000,0.037,0.935,0.027,0.096457
72500,0.032,0.926,0.042,0.097616
73000,0.030,0.926,0.045,0.109113
73500,0.032,0.926,0.042,0.103740
74000,0.032,0.921,0.047,0.122330
74500,0.030,0.926,0.045,0.118044
75000,0.030,0.918,0.052,0.117423
75500,0.035,0.901,0.065,0.149596
76000,0.035,0.906,0.060,0.131585
76500,0.032,0.898,0.069,0.128110
77000,0.035,0.913,0.052,0.117440
77500,0.047,0.878,0.074,0.165591
78000,0.040,0.911,0.050,0.127050
78500,0.042,0.908,0.050,0.133500
79000,0.035,0.908,0.057,0.134645
79500,0.030,0.913,0.057,0.141953
80000,0.032,0.923,0.045,0.110458
80500,0.030,0.943,0.027,0.081855
81000,0.030,0.945,0.025,0.072760
81500,0.032,0.933,0.035,0.098769
82000,0.035,0.926,0.040,0.108486
82500,0.037,0.916,0.047,0.117072
83000,0.037,0.916,0.047,0.126783
83500,0.030,0.931,0.040,0.089812
84000,0.032,0.903,0.065,0.148570
84500,0.032,0.923,0.045,0.105249
85000,0.032,0.945,0.022,0.071293
85500,0.032,0.935,0.032,0.094506
86000,0.030,0.943,0.027,0.067353
86500,0.030,0.955,0.015,0.060683
87000,0.030,0.955,0.015,0.066277
87500,0.032,0.940,0.027,0.089757
88000,0.032,0.923,0.045,0.111871
88500,0.030,0.921,0.050,0.119177
89000,0.030,0.931,0.040,0.094908
89500,0.030,0.933,0.037,0.103481
90000,0.037,0.935,0.027,0.095887
90500,0.035,0.911,0.055,0.134081
91000,0.040,0.916,0.045,0.112789
91500,0.042,0.898,0.060,0.148063
92000,0.040,0.898,0.062,0.144175
92500,0.037,0.873,0.089,0.163256
93000,0.037,0.911,0.052,0.118594
93500,0.032,0.908,0.060,0.121618
94000,0.035,0.898,0.067,0.158040
94500,0.030,0.921,0.050,0.125107
95000,0.035,0.911,0.055,0.123400
95500,0.030,0.916,0.055,0.122542
96000,0.037,0.916,0.047,0.126520
96500,0.037,0.923,0.040,0.124948
97000,0.032,0.918,0.050,0.126299
97500,0.032,0.923,0.045,0.117106
98000,0.035,0.908,0.057,0.142850
98500,0.035,0.913,0.052,0.130684
99000,0.030,0.926,0.045,0.100729
99500,0.040,0.901,0.060,0.144123
100000,0.035,0.898,0.067,0.131175
