time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.916,0.055,0.118224
1000,0.030,0.846,0.124,0.217658
1500,0.030,0.702,0.268,0.362441
2000,0.030,0.514,0.457,0.381203
2500,0.035,0.409,0.556,0.351551
3000,0.060,0.293,0.648,0.306076
3500,0.084,0.218,0.697,0.292127
4000,0.084,0.169,0.747,0.248430
4500,0.084,0.141,0.774,0.222036
5000,0.102,0.122,0.777,0.248852
5500,0.092,0.112,0.797,0.222150
6000,0.072,0.092,0.836,0.170919
6500,0.079,0.074,0.846,0.161935
7000,0.084,0.062,0.854,0.160976
7500,0.077,0.069,0.854,0.174708
8000,0.060,0.067,0.873,0.154889
8500,0.084,0.087,0.829,0.223833
9000,0.082,0.065,0.854,0.166026
9500,0.072,0.069,0.859,0.185891
10000,0.067,0.082,0.851,0.184272
10500,0.072,0.050,0.878,0.104484
11000,0.079,0.092,0.829,0.190862
11500,0.077,0.074,0.849,0.165736
12000,0.060,0.087,0.854,0.145613
12500,0.055,0.077,0.868,0.129871
13000,0.104,0.069,0.826,0.205793
13500,0.097,0.079,0.824,0.191155
14000,0.079,0.074,0.846,0.188332
14500,0.079,0.079,0.841,0.193088
15000,0.065,0.065,0.871,0.150996
15500,0.072,0.072,0.856,0.173592
16000,0.087,0.072,0.841,0.180416
16500,0.119,0.065,0.816,0.210087
17000,0.102,0.069,0.829,0.207308
17500,0.097,0.067,0.836,0.208081
18000,0.074,0.087,0.839,0.203683
18500,0.102,0.052,0.846,0.169686
19000,0.102,0.040,0.859,0.158498
19500,0.084,0.045,0.871,0.141874
20000,0.089,0.050,0.861,0.150201
20500,0.094,0.040,0.866,0.149646
21000,0.094,0.035,0.871,0.145217
21500,0.097,0.047,0.856,0.165228
22000,0.104,0.050,0.846,0.196202
22500,0.084,0.037,0.878,0.144930
23000,0.094,0.030,0.876,0.160511
23500,0.084,0.032,0.883,0.147439
24000,0.082,0.045,0.873,0.151164
24500,0.069,0.042,0.888,0.144294
25000,0.087,0.050,0.864,0.172171
25500,0.077,0.067,0.856,0.183963
26000,0.079,0.069,0.851,0.204064
26500,0.094,0.050,0.856,0.180853
27000,0.084,0.062,0.854,0.176260
27500,0.087,0.042,0.871,0.145010
28000,0.087,0.030,0.883,0.127786
28500,0.109,0.057,0.834,0.219434
29000,0.077,0.050,0.873,0.158066
29500,0.084,0.055,0.861,0.168279
30000,0.067,0.055,0.878,0.123960
30500,0.072,0.074,0.854,0.164087
31000,0.097,0.060,0.844,0.197670
31500,0.102,0.055,0.844,0.191352
32000,0.087,0.072,0.841,0.177037
32500,0.097,0.062,0.841,0.186973
33000,0.117,0.045,0.839,0.159496
33500,0.097,0.057,0.846,0.173322
34000,0.084,0.050,0.866,0.144512
34500,0.099,0.060,0.841,0.188298
35000,0.087,0.057,0.856,0.173438
35500,0.102,0.087,0.811,0.252467
36000,0.102,0.067,0.831,0.224062
36500,0.094,0.052,0.854,0.179381
37000,0.079,0.050,0.871,0.148499
37500,0.089,0.042,0.868,0.180506
38000,0.069,0.037,0.893,0.121246
38500,0.087,0.067,0.846,0.205776
39000,0.074,0.050,0.876,0.145280
39500,0.107,0.037,0.856,0.189709
40000,0.117,0.040,0.844,0.217060
40500,0.094,0.015,0.891,0.134479
41000,0.114,0.022,0.864,0.179458
41500,0.079,0.060,0.861,0.190513
42000,0.082,0.067,0.851,0.200275
42500,0.082,0.042,0.876,0.154987
43000,0.079,0.060,0.861,0.176518
43500,0.072,0.047,0.881,0.164925
44000,0.065,0.050,0.886,0.141333
44500,0.067,0.015,0.918,0.094833
45000,0.069,0.045,0.886,0.148841
45500,0.060,0.065,0.876,0.151651
46000,0.097,0.077,0.826,0.236907
46500,0.102,0.052,0.846,0.185595
47000,0.102,0.047,0.851,0.187129
47500,0.087,0.032,0.881,0.137843
48000,0.077,0.042,0.881,0.131441
48500,0.099,0.040,0.861,0.142832
49000,0.089,0.050,0.861,0.166433
49500,0.087,0.057,0.856,0.178139
50000,0.104,0.057,0.839,0.205359
50500,0.104,0.062,0.834,0.210162
51000,0.112,0.047,0.841,0.193059
51500,0.092,0.087,0.821,0.220371
52000,0.102,0.082,0.816,0.213031
52500,0.119,0.104,0.777,0.266678
53000,0.132,0.069,0.799,0.233308
53500,0.099,0.057,0.844,0.183120
54000,0.079,0.060,0.861,0.155693
54500,0.057,0.062,0.881,0.151145
55000,0.097,0.040,0.864,0.169560
55500,0.094,0.032,0.873,0.139057
56000,0.079,0.045,0.876,0.142572
56500,0.097,0.047,0.856,0.181465
57000,0.089,0.052,0.859,0.160704
57500,0.087,0.069,0.844,0.185915
58000,0.122,0.077,0.801,0.258153
58500,0.099,0.047,0.854,0.174500
59000,0.099,0.060,0.841,0.184244
59500,0.107,0.067,0.826,0.233010
60000,0.087,0.074,0.839,0.233290
60500,0.082,0.052,0.866,0.177630
61000,0.084,0.042,0.873,0.137878
61500,0.099,0.032,0.868,0.148281
62000,0.089,0.057,0.854,0.164441
62500,0.094,0.079,0.826,0.230172
63000,0.092,0.077,0.831,0.206491
63500,0.077,0.057,0.866,0.150842
64000,0.079,0.079,0.841,0.209539
64500,0.060,0.057,0.883,0.149950
65000,0.084,0.045,0.871,0.163493
65500,0.097,0.037,0.866,0.170704
66000,0.107,0.050,0.844,0.198037
66500,0.074,0.065,0.861,0.173522
67000,0.082,0.074,0.844,0.191952
67500,0.109,0.072,0.819,0.231417
68000,0.099,0.077,0.824,0.207520
68500,0.117,0.082,0.801,0.258754
69000,0.087,0.042,0.871,0.140210
69500,0.079,0.072,0.849,0.178434
70000,0.097,0.067,0.836,0.198396
70500,0.112,0.067,0.821,0.221672
71000,0.117,0.057,0.826,0.237713
71500,0.094,0.025,0.881,0.155859
72000,0.102,0.030,0.868,0.167319
72500,0.092,0.047,0.861,0.190441
73000,0.084,0.057,0.859,0.200567
73500,0.079,0.037,0.883,0.165062
74000,0.065,0.045,0.891,0.135456
74500,0.067,0.030,0.903,0.119917
75000,0.072,0.025,0.903,0.131783
75500,0.082,0.042,0.876,0.168991
76000,0.072,0.047,0.881,0.146540
76500,0.079,0.055,0.866,0.173681
77000,0.074,0.047,0.878,0.161377
77500,0.099,0.055,0.846,0.204805
78000,0.084,0.062,0.854,0.186149
78500,0.089,0.052,0.859,0.180934
79000,0.102,0.047,0.851,0.172456
79500,0.099,0.037,0.864,0.180803
80000,0.104,0.037,0.859,0.178661
80500,0.089,0.060,0.851,0.204799
81000,0.087,0.055,0.859,0.185216
81500,0.084,0.057,0.859,0.184976
82000,0.084,0.067,0.849,0.201503
82500,0.067,0.037,0.896,0.125918
83000,0.082,0.030,0.888,0.147852
83500,0.077,0.052,0.871,0.155826
84000,0.117,0.047,0.836,0.204145
84500,0.067,0.055,0.878,0.169095
85000,0.072,0.060,0.868,0.182981
85500,0.084,0.037,0.878,0.145123
86000,0.104,0.040,0.856,0.195559
86500,0.087,0.057,0.856,0.175268
87000,0.087,0.032,0.881,0.148397
87500,0.094,0.037,0.868,0.147846
88000,0.117,0.035,0.849,0.189164
88500,0.136,0.032,0.831,0.200337
89000,0.149,0.022,0.829,0.205610
89500,0.139,0.027,0.834,0.205524
90000,0.114,0.040,0.846,0.178496
90500,0.097,0.045,0.859,0.163602
91000,0.097,0.057,0.846,0.187856
91500,0.104,0.052,0.844,0.200104
92000,0.077,0.040,0.883,0.153703
92500,0.094,0.060,0.846,0.211345
93000,0.089,0.050,0.861,0.167432
93500,0.087,0.052,0.861,0.161124
94000,0.097,0.032,0.871,0.142424
94500,0.072,0.050,0.878,0.135460
95000,0.072,0.055,0.873,0.158201
95500,0.082,0.037,0.881,0.137196
96000,0.062,0.065,0.873,0.172872
96500,0.057,0.065,0.878,0.148987
97000,0.079,0.057,0.864,0.199857
97500,0.072,0.050,0.878,0.178267
98000,0.067,0.065,0.868,0.173194
98500,0.082,0.087,0.831,0.246653
99000,0.069,0.065,0.866,0.187840
99500,0.079,0.055,0.866,0.169685
100000,0.074,0.040,0.886,0.143586
