time,n_A+p,n_B,n_AB
100,0.405,0.488,0.107
200,0.397,0.401,0.202
300,0.417,0.368,0.215
400,0.483,0.335,0.182
500,0.496,0.326,0.178
600,0.479,0.335,0.186
700,0.455,0.380,0.165
800,0.521,0.302,0.178
900,0.521,0.281,0.198
1000,0.529,0.240,0.231
1100,0.558,0.231,0.211
1200,0.562,0.190,0.248
1300,0.591,0.207,0.202
1400,0.620,0.165,0.215
1500,0.690,0.157,0.153
1600,0.727,0.140,0.132
1700,0.752,0.083,0.165
1800,0.781,0.070,0.149
1900,0.806,0.058,0.136
2000,0.843,0.050,0.107
2100,0.860,0.029,0.112
2200,0.884,0.025,0.091
2300,0.926,0.012,0.062
2400,0.942,0.012,0.045
2500,0.967,0.008,0.025
2600,0.979,0.004,0.017
2700,0.979,0.000,0.021
2800,0.971,0.000,0.029
2900,0.983,0.000,0.017
3000,0.988,0.000,0.012
3100,0.979,0.000,0.021
3200,0.983,0.000,0.017
3300,0.988,0.000,0.012
3400,0.988,0.000,0.012
3500,0.983,0.000,0.017
3600,0.988,0.000,0.012
3700,0.988,0.000,0.012
3800,0.988,0.000,0.012
3900,0.988,0.000,0.012
4000,0.996,0.000,0.004
4100,0.996,0.000,0.004
4200,0.996,0.000,0.004
4300,0.996,0.000,0.004
4400,0.996,0.000,0.004
4500,0.996,0.000,0.004
4600,0.996,0.000,0.004
4700,0.996,0.000,0.004
4800,1.000,0.000,0.000
