time,n_A+p,n_B,n_AB
100,0.402,0.524,0.074
200,0.362,0.538,0.099
300,0.362,0.514,0.124
400,0.355,0.509,0.136
500,0.323,0.514,0.164
600,0.325,0.524,0.151
700,0.298,0.531,0.171
800,0.330,0.521,0.149
900,0.310,0.533,0.156
1000,0.275,0.553,0.171
1100,0.280,0.558,0.161
1200,0.278,0.561,0.161
1300,0.320,0.526,0.154
1400,0.318,0.556,0.127
1500,0.270,0.556,0.174
1600,0.270,0.556,0.174
1700,0.278,0.548,0.174
1800,0.288,0.553,0.159
1900,0.273,0.551,0.176
2000,0.258,0.578,0.164
2100,0.236,0.596,0.169
2200,0.263,0.568,0.169
2300,0.228,0.598,0.174
2400,0.201,0.591,0.208
2500,0.191,0.618,0.191
2600,0.139,0.655,0.206
2700,0.139,0.690,0.171
2800,0.144,0.702,0.154
2900,0.117,0.725,0.159
3000,0.112,0.754,0.134
3100,0.099,0.797,0.104
3200,0.087,0.787,0.127
3300,0.089,0.811,0.099
3400,0.069,0.814,0.117
3500,0.065,0.831,0.104
3600,0.052,0.834,0.114
3700,0.050,0.829,0.122
3800,0.052,0.866,0.082
3900,0.042,0.883,0.074
4000,0.042,0.896,0.062
4100,0.040,0.893,0.067
4200,0.032,0.893,0.074
4300,0.027,0.888,0.084
4400,0.022,0.913,0.065
4500,0.020,0.935,0.045
4600,0.017,0.938,0.045
4700,0.015,0.945,0.040
4800,0.012,0.940,0.047
4900,0.012,0.945,0.042
5000,0.012,0.948,0.040
5100,0.020,0.960,0.020
5200,0.020,0.960,0.020
5300,0.012,0.968,0.020
5400,0.012,0.958,0.030
5500,0.010,0.968,0.022
5600,0.010,0.978,0.012
5700,0.010,0.980,0.010
5800,0.010,0.980,0.010
5900,0.010,0.980,0.010
6000,0.010,0.978,0.012
6100,0.007,0.978,0.015
6200,0.007,0.983,0.010
6300,0.007,0.980,0.012
6400,0.007,0.990,0.002
6500,0.007,0.990,0.002
6600,0.007,0.990,0.002
6700,0.007,0.990,0.002
6800,0.005,0.988,0.007
6900,0.005,0.990,0.005
7000,0.005,0.990,0.005
7100,0.005,0.988,0.007
7200,0.002,0.985,0.012
7300,0.002,0.988,0.010
7400,0.002,0.985,0.012
7500,0.002,0.985,0.012
7600,0.002,0.985,0.012
7700,0.002,0.985,0.012
7800,0.002,0.985,0.012
7900,0.002,0.988,0.010
8000,0.002,0.988,0.010
8100,0.002,0.988,0.010
8200,0.002,0.988,0.010
8300,0.002,0.985,0.012
8400,0.002,0.990,0.007
8500,0.002,0.993,0.005
8600,0.002,0.993,0.005
8700,0.002,0.993,0.005
8800,0.002,0.983,0.015
8900,0.002,0.993,0.005
9000,0.002,0.993,0.005
9100,0.002,0.993,0.005
9200,0.002,0.993,0.005
9300,0.002,0.990,0.007
9400,0.002,0.990,0.007
9500,0.002,0.990,0.007
9600,0.002,0.988,0.010
9700,0.002,0.990,0.007
9800,0.002,0.995,0.002
9900,0.002,0.995,0.002
10000,0.002,0.995,0.002
10100,0.002,0.995,0.002
10200,0.002,0.995,0.002
10300,0.002,0.995,0.002
10400,0.002,0.995,0.002
10500,0.000,0.995,0.005
10600,0.000,0.995,0.005
10700,0.000,0.995,0.005
10800,0.000,0.995,0.005
10900,0.000,0.995,0.005
11000,0.000,0.995,0.005
11100,0.000,0.995,0.005
11200,0.000,0.995,0.005
11300,0.000,0.995,0.005
11400,0.000,0.995,0.005
11500,0.000,0.998,0.002
11600,0.000,0.998,0.002
11700,0.000,0.998,0.002
11800,0.000,0.998,0.002
11900,0.000,0.998,0.002
12000,0.000,0.998,0.002
12100,0.000,0.998,0.002
12200,0.000,0.998,0.002
12300,0.000,0.998,0.002
12400,0.000,0.998,0.002
12500,0.000,0.998,0.002
12600,0.000,0.998,0.002
12700,0.000,0.998,0.002
12800,0.000,0.998,0.002
12900,0.000,0.998,0.002
13000,0.000,0.998,0.002
13100,0.000,0.998,0.002
13200,0.000,0.998,0.002
13300,0.000,0.998,0.002
13400,0.000,0.998,0.002
13500,0.000,1.000,0.000
