time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.037,0.862,0.101,0.184650
1000,0.041,0.802,0.157,0.249174
1500,0.028,0.793,0.180,0.246887
2000,0.037,0.774,0.189,0.265706
2500,0.055,0.728,0.217,0.327880
3000,0.055,0.650,0.295,0.370470
3500,0.088,0.618,0.295,0.388857
4000,0.120,0.488,0.392,0.434527
4500,0.078,0.530,0.392,0.404025
5000,0.097,0.507,0.396,0.427984
5500,0.124,0.498,0.378,0.434752
6000,0.129,0.410,0.461,0.441773
6500,0.166,0.442,0.392,0.462418
7000,0.161,0.406,0.433,0.467493
7500,0.184,0.424,0.392,0.469655
8000,0.143,0.424,0.433,0.465757
8500,0.111,0.507,0.382,0.427614
9000,0.106,0.461,0.433,0.431607
9500,0.106,0.581,0.313,0.402804
10000,0.106,0.618,0.276,0.384261
10500,0.138,0.475,0.387,0.442266
11000,0.124,0.585,0.290,0.393829
11500,0.138,0.530,0.332,0.427611
12000,0.147,0.479,0.373,0.449281
12500,0.097,0.498,0.406,0.430158
13000,0.147,0.516,0.336,0.455629
13500,0.180,0.438,0.382,0.467793
14000,0.124,0.456,0.419,0.433998
14500,0.138,0.521,0.341,0.425272
15000,0.106,0.447,0.447,0.433045
15500,0.134,0.493,0.373,0.444870
16000,0.120,0.452,0.429,0.438198
16500,0.180,0.447,0.373,0.461448
17000,0.097,0.488,0.415,0.423702
17500,0.124,0.535,0.341,0.437004
18000,0.143,0.488,0.369,0.439799
18500,0.134,0.502,0.364,0.438869
19000,0.088,0.521,0.392,0.417014
19500,0.074,0.553,0.373,0.400753
20000,0.074,0.590,0.336,0.393336
20500,0.078,0.544,0.378,0.410993
21000,0.115,0.507,0.378,0.447197
21500,0.171,0.382,0.447,0.485318
22000,0.189,0.332,0.479,0.469227
22500,0.226,0.249,0.525,0.425997
23000,0.230,0.318,0.452,0.462463
23500,0.194,0.336,0.470,0.466006
24000,0.290,0.263,0.447,0.472951
24500,0.355,0.272,0.373,0.490805
25000,0.290,0.249,0.461,0.478543
25500,0.276,0.244,0.479,0.472688
26000,0.318,0.276,0.406,0.491337
26500,0.295,0.290,0.415,0.471100
27000,0.323,0.240,0.438,0.482744
27500,0.350,0.194,0.456,0.478655
28000,0.392,0.207,0.401,0.480364
28500,0.364,0.221,0.415,0.484181
29000,0.318,0.276,0.406,0.481694
29500,0.304,0.323,0.373,0.488770
30000,0.267,0.309,0.424,0.494531
30500,0.244,0.332,0.424,0.472723
31000,0.226,0.359,0.415,0.480826
31500,0.221,0.378,0.401,0.470441
32000,0.286,0.286,0.429,0.482038
32500,0.295,0.253,0.452,0.486729
33000,0.286,0.276,0.438,0.488654
33500,0.258,0.309,0.433,0.484802
34000,0.212,0.304,0.484,0.463800
34500,0.253,0.332,0.415,0.484644
35000,0.263,0.272,0.465,0.470680
35500,0.378,0.184,0.438,0.452570
36000,0.442,0.152,0.406,0.446028
36500,0.535,0.120,0.346,0.409469
37000,0.562,0.092,0.346,0.405572
37500,0.724,0.037,0.240,0.284820
38000,0.788,0.009,0.203,0.235159
38500,0.843,0.009,0.147,0.169095
39000,0.834,0.018,0.147,0.206913
39500,0.908,0.005,0.088,0.094131
40000,0.926,0.005,0.069,0.066665
40500,0.959,0.000,0.041,0.032197
41000,0.963,0.000,0.037,0.036772
41500,0.986,0.000,0.014,0.001482
42000,0.991,0.000,0.009,0.000374
42500,0.991,0.000,0.009,0.000374
43000,0.991,0.000,0.009,0.000374
43500,0.995,0.000,0.005,0.000187
44000,0.995,0.000,0.005,0.000187
44500,0.995,0.000,0.005,0.000187
45000,0.995,0.000,0.005,0.000187
45500,0.995,0.000,0.005,0.000187
46000,0.995,0.000,0.005,0.000187
46500,0.995,0.000,0.005,0.000187
47000,0.995,0.000,0.005,0.000187
47500,0.995,0.000,0.005,0.000187
48000,0.995,0.000,0.005,0.000187
48500,0.995,0.000,0.005,0.000187
49000,0.995,0.000,0.005,0.000187
49500,0.995,0.000,0.005,0.000187
50000,0.995,0.000,0.005,0.000187
50500,0.995,0.000,0.005,0.000187
51000,0.995,0.000,0.005,0.000187
51500,0.995,0.000,0.005,0.000187
52000,0.995,0.000,0.005,0.000187
52500,0.995,0.000,0.005,0.000187
53000,0.995,0.000,0.005,0.000187
53500,0.995,0.000,0.005,0.000187
54000,0.995,0.000,0.005,0.000187
54500,0.995,0.000,0.005,0.000187
55000,0.995,0.000,0.005,0.000187
55500,0.995,0.000,0.005,0.000187
56000,0.995,0.000,0.005,0.000187
56500,0.995,0.000,0.005,0.000187
57000,0.995,0.000,0.005,0.000187
57500,0.995,0.000,0.005,0.000187
58000,0.995,0.000,0.005,0.000187
58500,0.995,0.000,0.005,0.000187
59000,0.995,0.000,0.005,0.000187
59500,1.000,0.000,0.000,0.000000
