time,n_A+p,n_B,n_AB
100,0.395,0.303,0.303
200,0.395,0.184,0.421
300,0.408,0.211,0.382
400,0.368,0.276,0.355
500,0.395,0.171,0.434
600,0.408,0.132,0.461
700,0.289,0.184,0.526
800,0.303,0.263,0.434
900,0.342,0.145,0.513
1000,0.500,0.053,0.447
1100,0.408,0.224,0.368
1200,0.355,0.211,0.434
1300,0.539,0.105,0.355
1400,0.592,0.105,0.303
1500,0.605,0.079,0.316
1600,0.592,0.026,0.382
1700,0.500,0.132,0.368
1800,0.461,0.145,0.395
1900,0.487,0.224,0.289
2000,0.553,0.079,0.368
2100,0.539,0.066,0.395
2200,0.408,0.145,0.447
2300,0.316,0.158,0.526
2400,0.263,0.224,0.513
2500,0.276,0.158,0.566
2600,0.395,0.092,0.513
2700,0.355,0.105,0.539
2800,0.395,0.132,0.474
2900,0.329,0.237,0.434
3000,0.434,0.118,0.447
3100,0.329,0.092,0.579
3200,0.408,0.079,0.513
3300,0.526,0.145,0.329
3400,0.368,0.237,0.395
3500,0.289,0.224,0.487
3600,0.474,0.158,0.368
3700,0.447,0.105,0.447
3800,0.316,0.079,0.605
3900,0.263,0.184,0.553
4000,0.289,0.171,0.539
4100,0.263,0.211,0.526
4200,0.382,0.118,0.500
4300,0.461,0.105,0.434
4400,0.382,0.132,0.487
4500,0.329,0.132,0.539
4600,0.276,0.105,0.618
4700,0.276,0.224,0.500
4800,0.237,0.171,0.592
4900,0.447,0.145,0.408
5000,0.539,0.092,0.368
5100,0.447,0.158,0.395
5200,0.303,0.237,0.461
5300,0.303,0.289,0.408
5400,0.342,0.289,0.368
5500,0.184,0.395,0.421
5600,0.276,0.263,0.461
5700,0.197,0.276,0.526
5800,0.211,0.263,0.526
5900,0.276,0.224,0.500
6000,0.224,0.197,0.579
6100,0.276,0.197,0.526
6200,0.184,0.316,0.500
6300,0.197,0.211,0.592
6400,0.184,0.434,0.382
6500,0.145,0.316,0.539
6600,0.197,0.263,0.539
6700,0.329,0.250,0.421
6800,0.395,0.145,0.461
6900,0.395,0.132,0.474
7000,0.368,0.145,0.487
7100,0.434,0.145,0.421
7200,0.355,0.197,0.447
7300,0.263,0.250,0.487
7400,0.329,0.145,0.526
7500,0.395,0.092,0.513
7600,0.303,0.197,0.500
7700,0.276,0.158,0.566
7800,0.329,0.132,0.539
7900,0.382,0.171,0.447
8000,0.303,0.145,0.553
8100,0.276,0.184,0.539
8200,0.237,0.158,0.605
8300,0.263,0.237,0.500
8400,0.171,0.329,0.500
8500,0.237,0.211,0.553
8600,0.276,0.184,0.539
8700,0.395,0.132,0.474
8800,0.342,0.224,0.434
8900,0.421,0.171,0.408
9000,0.447,0.237,0.316
9100,0.316,0.263,0.421
9200,0.250,0.276,0.474
9300,0.237,0.368,0.395
9400,0.329,0.197,0.474
9500,0.211,0.237,0.553
9600,0.224,0.316,0.461
9700,0.184,0.329,0.487
9800,0.079,0.395,0.526
9900,0.289,0.276,0.434
10000,0.355,0.158,0.487
10100,0.316,0.145,0.539
10200,0.421,0.197,0.382
10300,0.224,0.237,0.539
10400,0.211,0.382,0.408
10500,0.211,0.395,0.395
10600,0.105,0.408,0.487
10700,0.211,0.316,0.474
10800,0.184,0.382,0.434
10900,0.184,0.368,0.447
11000,0.132,0.421,0.447
11100,0.145,0.434,0.421
11200,0.079,0.566,0.355
11300,0.026,0.526,0.447
11400,0.118,0.421,0.461
11500,0.276,0.368,0.355
11600,0.184,0.382,0.434
11700,0.237,0.329,0.434
11800,0.184,0.408,0.408
11900,0.158,0.421,0.421
12000,0.118,0.382,0.500
12100,0.132,0.368,0.500
12200,0.171,0.289,0.539
12300,0.105,0.395,0.500
12400,0.211,0.224,0.566
12500,0.434,0.132,0.434
12600,0.526,0.092,0.382
12700,0.211,0.145,0.645
12800,0.289,0.184,0.526
12900,0.382,0.197,0.421
13000,0.158,0.276,0.566
13100,0.158,0.263,0.579
13200,0.289,0.276,0.434
13300,0.237,0.224,0.539
13400,0.158,0.158,0.684
13500,0.211,0.105,0.684
13600,0.329,0.224,0.447
13700,0.289,0.197,0.513
13800,0.158,0.355,0.487
13900,0.197,0.342,0.461
14000,0.237,0.368,0.395
14100,0.184,0.474,0.342
14200,0.132,0.474,0.395
14300,0.145,0.474,0.382
14400,0.066,0.618,0.316
14500,0.053,0.632,0.316
14600,0.026,0.632,0.342
14700,0.092,0.539,0.368
14800,0.079,0.539,0.382
14900,0.079,0.513,0.408
15000,0.211,0.355,0.434
15100,0.316,0.263,0.421
15200,0.316,0.197,0.487
15300,0.263,0.211,0.526
15400,0.408,0.145,0.447
15500,0.539,0.105,0.355
15600,0.592,0.039,0.368
15700,0.605,0.053,0.342
15800,0.461,0.158,0.382
15900,0.474,0.118,0.408
16000,0.368,0.145,0.487
16100,0.447,0.171,0.382
16200,0.421,0.132,0.447
16300,0.421,0.237,0.342
16400,0.395,0.092,0.513
16500,0.329,0.171,0.500
16600,0.421,0.105,0.474
16700,0.447,0.145,0.408
16800,0.342,0.053,0.605
16900,0.276,0.171,0.553
17000,0.289,0.237,0.474
17100,0.224,0.289,0.487
17200,0.211,0.395,0.395
17300,0.145,0.579,0.276
17400,0.079,0.553,0.368
17500,0.066,0.632,0.303
17600,0.132,0.500,0.368
17700,0.237,0.487,0.276
17800,0.105,0.513,0.382
17900,0.132,0.605,0.263
18000,0.079,0.526,0.395
18100,0.105,0.684,0.211
18200,0.053,0.618,0.329
18300,0.066,0.566,0.368
18400,0.132,0.513,0.355
18500,0.079,0.566,0.355
18600,0.053,0.513,0.434
18700,0.066,0.461,0.474
18800,0.118,0.395,0.487
18900,0.105,0.513,0.382
19000,0.145,0.395,0.461
19100,0.342,0.303,0.355
19200,0.487,0.211,0.303
19300,0.303,0.224,0.474
19400,0.289,0.211,0.500
19500,0.368,0.171,0.461
19600,0.316,0.158,0.526
19700,0.289,0.250,0.461
19800,0.211,0.303,0.487
19900,0.211,0.355,0.434
20000,0.237,0.237,0.526
20100,0.105,0.382,0.513
20200,0.224,0.289,0.487
20300,0.184,0.461,0.355
20400,0.105,0.368,0.526
20500,0.013,0.434,0.553
20600,0.105,0.461,0.434
20700,0.039,0.592,0.368
20800,0.026,0.513,0.461
20900,0.105,0.408,0.487
21000,0.105,0.434,0.461
21100,0.039,0.408,0.553
21200,0.092,0.500,0.408
21300,0.145,0.474,0.382
21400,0.158,0.382,0.461
21500,0.039,0.526,0.434
21600,0.132,0.500,0.368
21700,0.105,0.526,0.368
21800,0.118,0.408,0.474
21900,0.118,0.434,0.447
22000,0.026,0.605,0.368
22100,0.158,0.421,0.421
22200,0.105,0.447,0.447
22300,0.132,0.474,0.395
22400,0.092,0.382,0.526
22500,0.184,0.276,0.539
22600,0.224,0.263,0.513
22700,0.316,0.211,0.474
22800,0.303,0.158,0.539
22900,0.329,0.237,0.434
23000,0.197,0.250,0.553
23100,0.184,0.316,0.500
23200,0.092,0.500,0.408
23300,0.079,0.526,0.395
23400,0.118,0.500,0.382
23500,0.145,0.526,0.329
23600,0.145,0.250,0.605
23700,0.105,0.382,0.513
23800,0.118,0.474,0.408
23900,0.105,0.395,0.500
24000,0.184,0.276,0.539
24100,0.132,0.289,0.579
24200,0.211,0.276,0.513
24300,0.329,0.184,0.487
24400,0.316,0.303,0.382
24500,0.316,0.132,0.553
24600,0.276,0.289,0.434
24700,0.250,0.303,0.447
24800,0.171,0.395,0.434
24900,0.092,0.421,0.487
25000,0.092,0.513,0.395
25100,0.039,0.513,0.447
25200,0.105,0.447,0.447
25300,0.303,0.316,0.382
25400,0.250,0.184,0.566
25500,0.447,0.224,0.329
25600,0.316,0.211,0.474
25700,0.289,0.171,0.539
25800,0.342,0.197,0.461
25900,0.566,0.158,0.276
26000,0.329,0.211,0.461
26100,0.303,0.211,0.487
26200,0.237,0.276,0.487
26300,0.342,0.171,0.487
26400,0.447,0.118,0.434
26500,0.237,0.184,0.579
26600,0.342,0.224,0.434
26700,0.250,0.421,0.329
26800,0.276,0.276,0.447
26900,0.237,0.263,0.500
27000,0.329,0.197,0.474
27100,0.329,0.171,0.500
27200,0.289,0.263,0.447
