time,n_A+p,n_B,n_AB
0,0.010,0.990,0.000
500,0.010,0.970,0.020
1000,0.012,0.955,0.033
1500,0.010,0.933,0.056
2000,0.010,0.937,0.053
2500,0.010,0.930,0.061
3000,0.010,0.944,0.046
3500,0.010,0.940,0.050
4000,0.010,0.963,0.027
4500,0.010,0.963,0.027
5000,0.010,0.957,0.033
5500,0.010,0.974,0.016
6000,0.010,0.975,0.015
6500,0.010,0.927,0.063
7000,0.010,0.931,0.058
7500,0.010,0.919,0.071
8000,0.010,0.896,0.093
8500,0.010,0.899,0.091
9000,0.010,0.910,0.080
9500,0.010,0.875,0.115
10000,0.010,0.908,0.082
10500,0.010,0.914,0.076
11000,0.010,0.919,0.070
11500,0.010,0.890,0.100
12000,0.010,0.913,0.077
12500,0.010,0.905,0.084
13000,0.011,0.888,0.101
13500,0.010,0.908,0.082
14000,0.010,0.898,0.092
14500,0.010,0.912,0.078
15000,0.010,0.892,0.097
15500,0.011,0.929,0.060
16000,0.010,0.900,0.090
16500,0.010,0.935,0.055
17000,0.010,0.919,0.072
17500,0.010,0.892,0.097
18000,0.010,0.907,0.082
18500,0.011,0.929,0.060
19000,0.010,0.933,0.057
19500,0.010,0.923,0.067
20000,0.010,0.902,0.088
20500,0.011,0.911,0.078
21000,0.012,0.933,0.055
21500,0.010,0.958,0.032
22000,0.010,0.954,0.036
22500,0.010,0.963,0.027
23000,0.010,0.964,0.026
23500,0.010,0.947,0.043
24000,0.010,0.956,0.033
24500,0.011,0.938,0.051
25000,0.011,0.944,0.045
25500,0.010,0.927,0.063
26000,0.010,0.923,0.067
26500,0.011,0.934,0.055
27000,0.010,0.949,0.040
27500,0.010,0.917,0.072
28000,0.010,0.877,0.114
28500,0.010,0.892,0.098
29000,0.012,0.909,0.080
29500,0.010,0.938,0.052
30000,0.010,0.937,0.052
30500,0.011,0.932,0.057
31000,0.012,0.857,0.130
31500,0.010,0.842,0.147
32000,0.010,0.891,0.099
32500,0.010,0.903,0.087
33000,0.010,0.939,0.051
33500,0.010,0.951,0.040
34000,0.010,0.925,0.065
34500,0.010,0.923,0.067
35000,0.010,0.881,0.109
35500,0.010,0.887,0.102
36000,0.010,0.923,0.068
36500,0.010,0.914,0.075
37000,0.010,0.920,0.070
37500,0.012,0.908,0.080
38000,0.010,0.928,0.062
38500,0.010,0.927,0.063
39000,0.010,0.931,0.059
39500,0.010,0.861,0.129
40000,0.010,0.870,0.120
40500,0.011,0.893,0.096
41000,0.012,0.882,0.107
41500,0.011,0.881,0.108
42000,0.012,0.857,0.131
42500,0.012,0.903,0.086
43000,0.011,0.860,0.129
43500,0.012,0.906,0.083
44000,0.010,0.906,0.084
44500,0.010,0.933,0.057
45000,0.010,0.919,0.071
45500,0.010,0.929,0.061
46000,0.010,0.934,0.056
46500,0.010,0.954,0.036
47000,0.010,0.944,0.046
47500,0.010,0.900,0.090
48000,0.010,0.877,0.114
48500,0.010,0.921,0.069
49000,0.010,0.914,0.076
49500,0.010,0.938,0.052
50000,0.010,0.935,0.055
50500,0.010,0.958,0.033
51000,0.010,0.927,0.063
51500,0.010,0.916,0.075
52000,0.010,0.912,0.078
52500,0.010,0.934,0.056
53000,0.010,0.943,0.047
53500,0.010,0.934,0.056
54000,0.010,0.946,0.044
54500,0.010,0.965,0.025
55000,0.010,0.952,0.038
55500,0.010,0.957,0.033
56000,0.010,0.944,0.046
56500,0.010,0.936,0.054
57000,0.010,0.932,0.057
57500,0.010,0.888,0.102
58000,0.010,0.879,0.111
58500,0.011,0.933,0.056
59000,0.010,0.892,0.097
59500,0.011,0.870,0.119
60000,0.010,0.910,0.080
60500,0.010,0.888,0.102
61000,0.010,0.863,0.127
61500,0.015,0.807,0.179
62000,0.012,0.847,0.140
62500,0.010,0.869,0.120
63000,0.012,0.841,0.148
63500,0.010,0.853,0.137
64000,0.010,0.884,0.106
64500,0.011,0.878,0.111
65000,0.012,0.849,0.139
65500,0.011,0.862,0.127
66000,0.011,0.882,0.107
66500,0.012,0.907,0.081
67000,0.012,0.896,0.092
67500,0.012,0.919,0.069
68000,0.013,0.925,0.062
68500,0.011,0.937,0.052
69000,0.010,0.907,0.083
69500,0.010,0.919,0.071
70000,0.010,0.903,0.086
70500,0.010,0.881,0.109
71000,0.011,0.893,0.096
71500,0.010,0.895,0.094
72000,0.010,0.913,0.077
72500,0.010,0.903,0.086
73000,0.012,0.907,0.081
73500,0.013,0.930,0.057
74000,0.010,0.932,0.058
74500,0.012,0.917,0.072
75000,0.011,0.919,0.070
75500,0.010,0.913,0.077
76000,0.010,0.918,0.072
76500,0.010,0.910,0.079
77000,0.010,0.880,0.110
77500,0.010,0.904,0.086
78000,0.011,0.909,0.080
78500,0.010,0.908,0.081
79000,0.010,0.889,0.101
79500,0.010,0.837,0.153
80000,0.012,0.822,0.166
80500,0.010,0.752,0.237
81000,0.013,0.813,0.174
81500,0.012,0.834,0.154
82000,0.010,0.857,0.132
82500,0.010,0.877,0.114
83000,0.010,0.846,0.144
83500,0.011,0.839,0.150
84000,0.010,0.841,0.149
84500,0.010,0.879,0.111
85000,0.010,0.915,0.075
85500,0.010,0.914,0.076
86000,0.011,0.881,0.108
86500,0.010,0.921,0.068
87000,0.011,0.880,0.109
87500,0.010,0.921,0.069
88000,0.010,0.907,0.083
88500,0.010,0.889,0.101
89000,0.010,0.843,0.146
89500,0.010,0.870,0.120
90000,0.012,0.838,0.150
90500,0.011,0.888,0.101
91000,0.010,0.894,0.095
91500,0.010,0.906,0.084
92000,0.011,0.868,0.120
92500,0.010,0.848,0.141
93000,0.011,0.900,0.089
93500,0.010,0.916,0.075
94000,0.010,0.905,0.085
94500,0.010,0.898,0.093
95000,0.010,0.934,0.056
95500,0.010,0.945,0.045
96000,0.011,0.907,0.082
96500,0.010,0.905,0.084
97000,0.010,0.911,0.079
97500,0.010,0.917,0.073
98000,0.010,0.894,0.096
98500,0.010,0.914,0.076
99000,0.010,0.902,0.088
99500,0.012,0.847,0.141
100000,0.010,0.874,0.115
100500,0.012,0.903,0.086
101000,0.010,0.906,0.084
101500,0.010,0.930,0.059
102000,0.010,0.870,0.120
102500,0.010,0.912,0.079
103000,0.010,0.905,0.086
103500,0.010,0.907,0.083
104000,0.010,0.903,0.087
104500,0.013,0.882,0.104
105000,0.010,0.906,0.083
105500,0.010,0.891,0.099
106000,0.010,0.890,0.100
106500,0.010,0.888,0.102
107000,0.010,0.898,0.093
107500,0.012,0.921,0.067
108000,0.011,0.895,0.094
108500,0.010,0.925,0.065
109000,0.010,0.936,0.054
109500,0.010,0.919,0.071
110000,0.010,0.885,0.105
110500,0.010,0.900,0.090
111000,0.014,0.855,0.131
111500,0.013,0.829,0.157
112000,0.011,0.878,0.111
112500,0.010,0.924,0.066
113000,0.010,0.927,0.063
113500,0.010,0.913,0.077
114000,0.010,0.887,0.102
114500,0.011,0.823,0.166
115000,0.013,0.872,0.115
115500,0.010,0.882,0.108
116000,0.011,0.917,0.072
116500,0.010,0.944,0.046
117000,0.010,0.935,0.055
117500,0.010,0.915,0.075
118000,0.013,0.830,0.157
118500,0.011,0.885,0.104
119000,0.010,0.870,0.119
119500,0.010,0.907,0.083
120000,0.010,0.893,0.097
120500,0.012,0.898,0.090
121000,0.010,0.916,0.074
121500,0.010,0.919,0.071
122000,0.010,0.931,0.059
122500,0.011,0.867,0.122
123000,0.013,0.796,0.192
123500,0.010,0.834,0.155
124000,0.012,0.878,0.110
124500,0.010,0.925,0.065
125000,0.010,0.917,0.073
125500,0.010,0.916,0.074
126000,0.010,0.910,0.080
126500,0.010,0.917,0.073
127000,0.012,0.887,0.101
127500,0.010,0.896,0.094
128000,0.010,0.882,0.108
128500,0.010,0.898,0.093
129000,0.010,0.892,0.098
129500,0.012,0.856,0.132
130000,0.010,0.831,0.158
130500,0.012,0.810,0.179
131000,0.017,0.786,0.197
131500,0.010,0.852,0.137
132000,0.011,0.847,0.142
132500,0.012,0.853,0.135
133000,0.010,0.842,0.148
133500,0.013,0.888,0.100
134000,0.012,0.894,0.094
134500,0.010,0.910,0.080
135000,0.010,0.917,0.073
135500,0.010,0.878,0.112
136000,0.011,0.912,0.077
136500,0.010,0.896,0.094
137000,0.010,0.895,0.095
137500,0.010,0.891,0.100
138000,0.010,0.904,0.086
138500,0.011,0.889,0.100
139000,0.011,0.889,0.100
139500,0.012,0.898,0.091
140000,0.011,0.861,0.127
140500,0.010,0.882,0.107
141000,0.012,0.894,0.094
141500,0.012,0.934,0.055
142000,0.012,0.889,0.100
142500,0.012,0.891,0.098
143000,0.013,0.841,0.147
143500,0.011,0.891,0.098
144000,0.012,0.886,0.102
144500,0.010,0.851,0.139
145000,0.010,0.853,0.137
145500,0.010,0.893,0.097
146000,0.010,0.881,0.109
146500,0.010,0.849,0.141
147000,0.010,0.885,0.104
147500,0.010,0.871,0.119
148000,0.010,0.867,0.122
148500,0.011,0.865,0.124
149000,0.011,0.856,0.133
149500,0.010,0.827,0.164
150000,0.013,0.820,0.168
150500,0.010,0.865,0.125
151000,0.010,0.797,0.193
151500,0.012,0.859,0.129
152000,0.010,0.884,0.106
152500,0.010,0.888,0.102
153000,0.010,0.899,0.091
153500,0.010,0.871,0.118
154000,0.010,0.894,0.096
154500,0.011,0.856,0.133
155000,0.012,0.880,0.108
155500,0.012,0.884,0.104
156000,0.012,0.902,0.087
156500,0.011,0.921,0.068
157000,0.010,0.882,0.108
157500,0.011,0.896,0.093
158000,0.010,0.899,0.091
158500,0.011,0.915,0.074
159000,0.010,0.867,0.123
159500,0.010,0.874,0.115
160000,0.011,0.873,0.116
160500,0.010,0.917,0.073
161000,0.010,0.927,0.063
161500,0.010,0.888,0.101
162000,0.010,0.874,0.115
162500,0.012,0.900,0.088
163000,0.010,0.909,0.081
163500,0.010,0.937,0.054
164000,0.010,0.880,0.111
164500,0.010,0.884,0.105
165000,0.010,0.897,0.093
165500,0.010,0.921,0.069
166000,0.010,0.931,0.059
166500,0.010,0.902,0.087
167000,0.013,0.854,0.132
167500,0.010,0.892,0.098
168000,0.010,0.871,0.119
168500,0.010,0.906,0.084
169000,0.010,0.895,0.094
169500,0.010,0.927,0.063
170000,0.010,0.928,0.062
170500,0.010,0.945,0.045
171000,0.010,0.958,0.032
171500,0.010,0.959,0.031
172000,0.010,0.967,0.023
172500,0.011,0.955,0.034
173000,0.010,0.956,0.034
173500,0.010,0.962,0.029
174000,0.010,0.967,0.023
174500,0.010,0.976,0.014
175000,0.010,0.934,0.056
175500,0.010,0.936,0.054
176000,0.010,0.917,0.073
176500,0.010,0.866,0.124
177000,0.010,0.881,0.108
177500,0.012,0.890,0.098
178000,0.013,0.903,0.084
178500,0.010,0.913,0.077
179000,0.010,0.888,0.102
179500,0.012,0.919,0.069
180000,0.010,0.884,0.107
180500,0.012,0.866,0.122
181000,0.011,0.906,0.083
181500,0.011,0.832,0.157
182000,0.010,0.895,0.094
182500,0.010,0.897,0.093
183000,0.011,0.900,0.088
183500,0.011,0.888,0.101
184000,0.010,0.877,0.112
184500,0.010,0.914,0.076
185000,0.010,0.926,0.064
185500,0.010,0.940,0.050
