time,n_A+p,n_B,n_AB
100,0.339,0.480,0.180
200,0.278,0.425,0.297
300,0.229,0.352,0.419
400,0.205,0.333,0.462
500,0.180,0.318,0.502
600,0.168,0.287,0.544
700,0.147,0.260,0.593
800,0.131,0.235,0.633
900,0.125,0.232,0.642
1000,0.138,0.220,0.642
1100,0.138,0.208,0.654
1200,0.141,0.190,0.670
1300,0.138,0.159,0.703
1400,0.113,0.165,0.722
1500,0.092,0.159,0.749
1600,0.092,0.138,0.771
1700,0.080,0.131,0.789
1800,0.076,0.138,0.786
1900,0.101,0.150,0.749
2000,0.086,0.168,0.746
2100,0.095,0.171,0.734
2200,0.116,0.150,0.734
2300,0.116,0.150,0.734
2400,0.113,0.138,0.749
2500,0.113,0.122,0.765
2600,0.086,0.107,0.807
2700,0.104,0.135,0.761
2800,0.107,0.131,0.761
2900,0.095,0.131,0.774
3000,0.089,0.113,0.798
3100,0.089,0.107,0.804
3200,0.098,0.104,0.798
3300,0.107,0.104,0.789
3400,0.122,0.089,0.789
3500,0.113,0.101,0.786
3600,0.107,0.092,0.801
3700,0.110,0.080,0.810
3800,0.089,0.080,0.832
3900,0.098,0.073,0.829
4000,0.110,0.080,0.810
4100,0.107,0.080,0.813
4200,0.101,0.070,0.829
4300,0.089,0.095,0.817
4400,0.086,0.113,0.801
4500,0.095,0.125,0.780
4600,0.116,0.107,0.777
4700,0.122,0.107,0.771
4800,0.131,0.086,0.783
4900,0.128,0.098,0.774
5000,0.128,0.080,0.792
5100,0.131,0.067,0.801
5200,0.125,0.101,0.774
5300,0.113,0.135,0.752
5400,0.116,0.125,0.758
5500,0.131,0.101,0.768
5600,0.131,0.110,0.758
5700,0.131,0.092,0.777
5800,0.162,0.080,0.758
5900,0.156,0.061,0.783
6000,0.141,0.064,0.795
6100,0.122,0.064,0.813
6200,0.113,0.052,0.835
6300,0.116,0.061,0.823
6400,0.116,0.061,0.823
6500,0.150,0.064,0.786
6600,0.138,0.080,0.783
6700,0.119,0.070,0.810
6800,0.113,0.064,0.823
6900,0.113,0.058,0.829
7000,0.144,0.052,0.804
7100,0.183,0.076,0.740
7200,0.177,0.080,0.743
7300,0.138,0.092,0.771
7400,0.125,0.080,0.795
7500,0.128,0.070,0.801
7600,0.125,0.098,0.777
7700,0.131,0.086,0.783
7800,0.131,0.113,0.755
7900,0.119,0.098,0.783
8000,0.098,0.104,0.798
8100,0.107,0.101,0.792
8200,0.076,0.089,0.835
8300,0.070,0.095,0.835
8400,0.080,0.086,0.835
8500,0.073,0.086,0.841
8600,0.058,0.089,0.853
8700,0.046,0.092,0.862
8800,0.052,0.098,0.850
8900,0.055,0.122,0.823
9000,0.064,0.122,0.813
9100,0.086,0.110,0.804
9200,0.067,0.101,0.832
9300,0.070,0.119,0.810
9400,0.098,0.095,0.807
9500,0.083,0.095,0.823
9600,0.095,0.104,0.801
9700,0.095,0.110,0.795
9800,0.067,0.116,0.817
9900,0.076,0.122,0.801
10000,0.092,0.144,0.765
10100,0.073,0.135,0.792
10200,0.086,0.122,0.792
10300,0.104,0.110,0.786
10400,0.122,0.107,0.771
10500,0.125,0.107,0.768
10600,0.119,0.107,0.774
10700,0.110,0.098,0.792
10800,0.116,0.098,0.786
10900,0.110,0.095,0.795
11000,0.107,0.101,0.792
11100,0.104,0.092,0.804
11200,0.110,0.083,0.807
11300,0.101,0.092,0.807
11400,0.095,0.073,0.832
11500,0.095,0.064,0.841
11600,0.092,0.058,0.850
11700,0.092,0.061,0.847
11800,0.086,0.083,0.832
11900,0.080,0.086,0.835
12000,0.113,0.076,0.810
12100,0.116,0.083,0.801
12200,0.119,0.070,0.810
12300,0.101,0.067,0.832
12400,0.095,0.073,0.832
12500,0.104,0.080,0.817
12600,0.107,0.119,0.774
12700,0.113,0.092,0.795
12800,0.110,0.119,0.771
12900,0.098,0.101,0.801
13000,0.083,0.073,0.844
13100,0.092,0.076,0.832
13200,0.092,0.073,0.835
13300,0.107,0.086,0.807
13400,0.098,0.095,0.807
13500,0.119,0.104,0.777
13600,0.113,0.113,0.774
13700,0.107,0.110,0.783
13800,0.101,0.110,0.789
13900,0.125,0.086,0.789
14000,0.101,0.095,0.804
14100,0.110,0.113,0.777
14200,0.110,0.098,0.792
14300,0.104,0.110,0.786
14400,0.080,0.101,0.820
14500,0.083,0.098,0.820
14600,0.070,0.101,0.829
14700,0.067,0.089,0.844
14800,0.061,0.080,0.859
14900,0.080,0.073,0.847
15000,0.089,0.083,0.829
15100,0.080,0.089,0.832
15200,0.080,0.086,0.835
15300,0.080,0.080,0.841
15400,0.070,0.061,0.869
15500,0.089,0.086,0.826
15600,0.089,0.080,0.832
15700,0.080,0.086,0.835
15800,0.089,0.080,0.832
15900,0.076,0.080,0.844
16000,0.080,0.086,0.835
16100,0.089,0.089,0.823
16200,0.083,0.076,0.841
16300,0.080,0.089,0.832
16400,0.113,0.104,0.783
16500,0.107,0.116,0.777
16600,0.101,0.116,0.783
16700,0.098,0.104,0.798
16800,0.086,0.107,0.807
16900,0.095,0.095,0.810
17000,0.122,0.098,0.780
17100,0.104,0.076,0.820
17200,0.104,0.086,0.810
17300,0.107,0.107,0.786
17400,0.095,0.131,0.774
17500,0.101,0.135,0.765
17600,0.092,0.110,0.798
17700,0.095,0.101,0.804
17800,0.073,0.113,0.813
17900,0.064,0.104,0.832
18000,0.067,0.104,0.829
18100,0.086,0.141,0.774
18200,0.064,0.135,0.801
18300,0.064,0.122,0.813
18400,0.086,0.113,0.801
18500,0.089,0.119,0.792
18600,0.089,0.138,0.774
18700,0.073,0.131,0.795
18800,0.089,0.147,0.765
18900,0.107,0.131,0.761
19000,0.095,0.119,0.786
19100,0.150,0.113,0.737
19200,0.147,0.119,0.734
19300,0.122,0.098,0.780
19400,0.104,0.092,0.804
19500,0.125,0.083,0.792
19600,0.125,0.104,0.771
19700,0.104,0.098,0.798
19800,0.098,0.098,0.804
19900,0.101,0.083,0.817
20000,0.104,0.092,0.804
20100,0.116,0.095,0.789
20200,0.116,0.095,0.789
20300,0.110,0.070,0.820
20400,0.086,0.073,0.841
20500,0.092,0.064,0.844
20600,0.141,0.080,0.780
20700,0.125,0.073,0.801
20800,0.122,0.046,0.832
20900,0.135,0.052,0.813
21000,0.138,0.064,0.798
21100,0.125,0.058,0.817
21200,0.107,0.061,0.832
21300,0.110,0.073,0.817
21400,0.113,0.073,0.813
21500,0.125,0.083,0.792
21600,0.128,0.101,0.771
21700,0.116,0.092,0.792
21800,0.128,0.098,0.774
21900,0.113,0.107,0.780
22000,0.125,0.089,0.786
22100,0.113,0.083,0.804
22200,0.107,0.076,0.817
22300,0.119,0.086,0.795
22400,0.122,0.086,0.792
22500,0.138,0.104,0.758
22600,0.125,0.089,0.786
22700,0.101,0.110,0.789
22800,0.107,0.098,0.795
22900,0.107,0.067,0.826
23000,0.101,0.055,0.844
23100,0.110,0.064,0.826
23200,0.113,0.073,0.813
23300,0.098,0.086,0.817
23400,0.083,0.086,0.832
23500,0.101,0.098,0.801
23600,0.104,0.080,0.817
23700,0.110,0.083,0.807
23800,0.110,0.092,0.798
23900,0.107,0.092,0.801
24000,0.113,0.089,0.798
24100,0.119,0.086,0.795
24200,0.122,0.076,0.801
24300,0.110,0.080,0.810
24400,0.104,0.067,0.829
24500,0.113,0.076,0.810
24600,0.101,0.119,0.780
24700,0.095,0.104,0.801
24800,0.092,0.101,0.807
24900,0.086,0.110,0.804
25000,0.113,0.107,0.780
25100,0.101,0.104,0.795
25200,0.122,0.095,0.783
25300,0.119,0.083,0.798
25400,0.104,0.076,0.820
25500,0.116,0.070,0.813
25600,0.110,0.086,0.804
25700,0.104,0.073,0.823
25800,0.089,0.073,0.838
25900,0.104,0.083,0.813
26000,0.089,0.080,0.832
26100,0.098,0.083,0.820
26200,0.095,0.086,0.820
26300,0.086,0.080,0.835
26400,0.089,0.101,0.810
26500,0.073,0.104,0.823
26600,0.064,0.098,0.838
26700,0.055,0.147,0.798
26800,0.046,0.135,0.820
26900,0.034,0.125,0.841
27000,0.028,0.119,0.853
27100,0.031,0.073,0.896
27200,0.040,0.073,0.887
27300,0.061,0.064,0.875
27400,0.089,0.067,0.844
27500,0.086,0.076,0.838
27600,0.101,0.095,0.804
27700,0.098,0.083,0.820
27800,0.101,0.092,0.807
27900,0.089,0.107,0.804
28000,0.095,0.122,0.783
28100,0.083,0.104,0.813
28200,0.095,0.113,0.792
28300,0.086,0.104,0.810
28400,0.067,0.089,0.844
28500,0.058,0.101,0.841
28600,0.067,0.128,0.804
28700,0.076,0.116,0.807
28800,0.055,0.104,0.841
