time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.880,0.088,0.183228
1000,0.028,0.912,0.060,0.131322
1500,0.028,0.935,0.037,0.087434
2000,0.037,0.908,0.055,0.117982
2500,0.032,0.903,0.065,0.131905
3000,0.032,0.912,0.055,0.144231
3500,0.028,0.885,0.088,0.162830
4000,0.032,0.889,0.078,0.131613
4500,0.037,0.917,0.046,0.117899
5000,0.032,0.862,0.106,0.168971
5500,0.051,0.793,0.157,0.242965
6000,0.055,0.839,0.106,0.211610
6500,0.046,0.825,0.129,0.223005
7000,0.083,0.710,0.207,0.339129
7500,0.037,0.853,0.111,0.199505
8000,0.028,0.866,0.106,0.176850
8500,0.028,0.899,0.074,0.158974
9000,0.032,0.940,0.028,0.101487
9500,0.028,0.917,0.055,0.130870
10000,0.032,0.899,0.069,0.139376
10500,0.028,0.899,0.074,0.150441
11000,0.028,0.908,0.065,0.131592
11500,0.032,0.935,0.032,0.091683
12000,0.028,0.935,0.037,0.086642
12500,0.028,0.912,0.060,0.117773
13000,0.028,0.922,0.051,0.117106
13500,0.041,0.894,0.065,0.132807
14000,0.032,0.880,0.088,0.160842
14500,0.032,0.885,0.083,0.152562
15000,0.041,0.871,0.088,0.160105
15500,0.032,0.857,0.111,0.165840
16000,0.037,0.848,0.115,0.189905
16500,0.046,0.899,0.055,0.136110
17000,0.037,0.889,0.074,0.149426
17500,0.028,0.894,0.078,0.154497
18000,0.028,0.908,0.065,0.133462
18500,0.037,0.912,0.051,0.115860
19000,0.032,0.903,0.065,0.132496
19500,0.028,0.899,0.074,0.122996
20000,0.046,0.889,0.065,0.148951
20500,0.037,0.880,0.083,0.161264
21000,0.041,0.894,0.065,0.149464
21500,0.041,0.880,0.078,0.161527
22000,0.032,0.889,0.078,0.161429
22500,0.037,0.889,0.074,0.147004
23000,0.028,0.885,0.088,0.158736
23500,0.028,0.949,0.023,0.065871
24000,0.032,0.926,0.041,0.118384
24500,0.051,0.843,0.106,0.220260
25000,0.032,0.880,0.088,0.162662
25500,0.041,0.889,0.069,0.144323
26000,0.041,0.848,0.111,0.205887
26500,0.037,0.922,0.041,0.107098
27000,0.032,0.862,0.106,0.194429
27500,0.028,0.880,0.092,0.170039
28000,0.032,0.862,0.106,0.182928
28500,0.028,0.917,0.055,0.101049
29000,0.037,0.894,0.069,0.139145
29500,0.037,0.903,0.060,0.138111
30000,0.046,0.839,0.115,0.190519
30500,0.051,0.820,0.129,0.243881
31000,0.046,0.912,0.041,0.123312
31500,0.032,0.922,0.046,0.106949
32000,0.028,0.931,0.041,0.107364
32500,0.028,0.912,0.060,0.115815
33000,0.032,0.922,0.046,0.125173
33500,0.028,0.926,0.046,0.107197
34000,0.032,0.862,0.106,0.187833
34500,0.028,0.880,0.092,0.177682
35000,0.028,0.912,0.060,0.120871
35500,0.037,0.922,0.041,0.114722
36000,0.028,0.885,0.088,0.155775
36500,0.041,0.871,0.088,0.186415
37000,0.032,0.945,0.023,0.068493
37500,0.032,0.876,0.092,0.165446
38000,0.041,0.899,0.060,0.125774
38500,0.046,0.829,0.124,0.200190
39000,0.037,0.876,0.088,0.162660
39500,0.037,0.880,0.083,0.178073
40000,0.046,0.876,0.078,0.187642
40500,0.046,0.834,0.120,0.235731
41000,0.060,0.857,0.083,0.206076
41500,0.037,0.871,0.092,0.172868
42000,0.041,0.885,0.074,0.157872
42500,0.041,0.866,0.092,0.170689
43000,0.032,0.825,0.143,0.222793
43500,0.055,0.820,0.124,0.232615
44000,0.037,0.903,0.060,0.126131
44500,0.028,0.908,0.065,0.106535
45000,0.028,0.866,0.106,0.177153
45500,0.041,0.889,0.069,0.140666
46000,0.032,0.885,0.083,0.163964
46500,0.041,0.843,0.115,0.221870
47000,0.060,0.783,0.157,0.271797
47500,0.041,0.853,0.106,0.165481
48000,0.032,0.903,0.065,0.114808
48500,0.028,0.880,0.092,0.159612
49000,0.046,0.871,0.083,0.183998
49500,0.028,0.894,0.078,0.136277
50000,0.028,0.903,0.069,0.132660
50500,0.032,0.857,0.111,0.190006
51000,0.041,0.862,0.097,0.180539
51500,0.032,0.908,0.060,0.111905
52000,0.028,0.894,0.078,0.140154
52500,0.046,0.853,0.101,0.192293
53000,0.041,0.825,0.134,0.220859
53500,0.065,0.797,0.138,0.239968
54000,0.065,0.806,0.129,0.239403
54500,0.051,0.862,0.088,0.175540
55000,0.032,0.926,0.041,0.097442
55500,0.028,0.922,0.051,0.097152
56000,0.028,0.922,0.051,0.107678
56500,0.028,0.935,0.037,0.086338
57000,0.041,0.912,0.046,0.134320
57500,0.028,0.885,0.088,0.148512
58000,0.037,0.889,0.074,0.145197
58500,0.032,0.908,0.060,0.127403
59000,0.051,0.857,0.092,0.188172
59500,0.041,0.839,0.120,0.210535
60000,0.051,0.857,0.092,0.196436
60500,0.037,0.802,0.161,0.255608
61000,0.032,0.889,0.078,0.162783
61500,0.028,0.866,0.106,0.191509
62000,0.032,0.894,0.074,0.159744
62500,0.028,0.862,0.111,0.202081
63000,0.028,0.908,0.065,0.132417
63500,0.028,0.940,0.032,0.090658
64000,0.032,0.903,0.065,0.147704
64500,0.032,0.917,0.051,0.127895
65000,0.032,0.912,0.055,0.112624
65500,0.037,0.908,0.055,0.128235
66000,0.037,0.908,0.055,0.125885
66500,0.028,0.885,0.088,0.159419
