time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.875,0.098,0.197430
1000,0.031,0.716,0.254,0.334297
1500,0.031,0.520,0.450,0.397014
2000,0.070,0.394,0.535,0.395930
2500,0.122,0.266,0.612,0.408530
3000,0.101,0.220,0.679,0.358984
3500,0.138,0.199,0.664,0.381736
4000,0.125,0.193,0.682,0.382263
4500,0.147,0.171,0.682,0.390902
5000,0.092,0.226,0.682,0.348082
5500,0.128,0.269,0.602,0.441134
6000,0.156,0.245,0.599,0.442548
6500,0.147,0.150,0.703,0.359891
7000,0.150,0.141,0.709,0.346532
7500,0.171,0.128,0.700,0.347774
8000,0.159,0.217,0.624,0.430080
8500,0.135,0.153,0.713,0.342510
9000,0.159,0.098,0.743,0.315700
9500,0.168,0.150,0.682,0.384752
10000,0.174,0.141,0.685,0.379874
10500,0.180,0.113,0.706,0.338607
11000,0.168,0.144,0.688,0.354466
11500,0.171,0.162,0.667,0.412031
12000,0.168,0.177,0.654,0.412604
12500,0.199,0.138,0.664,0.398276
13000,0.168,0.122,0.709,0.348851
13500,0.193,0.156,0.651,0.400542
14000,0.183,0.141,0.676,0.370443
14500,0.159,0.174,0.667,0.378986
15000,0.138,0.159,0.703,0.311217
15500,0.183,0.162,0.654,0.379087
16000,0.193,0.159,0.648,0.409630
16500,0.162,0.168,0.670,0.374106
17000,0.144,0.168,0.688,0.372690
17500,0.153,0.125,0.722,0.329924
18000,0.199,0.122,0.679,0.372112
18500,0.242,0.098,0.661,0.375625
19000,0.269,0.131,0.599,0.432224
19500,0.208,0.131,0.661,0.381754
20000,0.202,0.128,0.670,0.384611
20500,0.162,0.098,0.740,0.306346
21000,0.147,0.119,0.734,0.315465
21500,0.187,0.141,0.673,0.373745
22000,0.211,0.138,0.651,0.381018
22500,0.193,0.147,0.661,0.366949
23000,0.211,0.153,0.636,0.411459
23500,0.211,0.092,0.697,0.357368
24000,0.245,0.092,0.664,0.396178
24500,0.223,0.086,0.691,0.367380
25000,0.187,0.086,0.728,0.336545
25500,0.199,0.101,0.700,0.358446
26000,0.196,0.122,0.682,0.381450
26500,0.226,0.128,0.645,0.405374
27000,0.144,0.150,0.706,0.341449
27500,0.174,0.147,0.679,0.364059
28000,0.168,0.116,0.716,0.342951
28500,0.174,0.135,0.691,0.370108
29000,0.177,0.119,0.703,0.357260
