time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.031,0.924,0.046,0.130401
1000,0.040,0.792,0.168,0.287661
1500,0.076,0.768,0.156,0.325481
2000,0.113,0.670,0.217,0.387451
2500,0.070,0.709,0.220,0.341732
3000,0.101,0.639,0.260,0.371439
3500,0.125,0.612,0.263,0.415453
4000,0.104,0.618,0.278,0.425927
4500,0.141,0.578,0.281,0.447027
5000,0.193,0.572,0.235,0.463125
5500,0.125,0.560,0.315,0.448946
6000,0.150,0.538,0.312,0.454412
6500,0.131,0.621,0.248,0.423798
7000,0.086,0.599,0.315,0.411280
7500,0.098,0.590,0.312,0.423622
8000,0.144,0.557,0.300,0.445470
8500,0.116,0.584,0.300,0.441782
9000,0.125,0.554,0.321,0.445362
9500,0.177,0.498,0.324,0.445646
10000,0.177,0.502,0.321,0.421637
10500,0.232,0.422,0.346,0.459091
11000,0.229,0.468,0.303,0.462506
11500,0.281,0.404,0.315,0.469518
12000,0.223,0.446,0.330,0.462125
12500,0.223,0.459,0.318,0.479414
13000,0.263,0.388,0.349,0.527668
13500,0.180,0.462,0.358,0.469671
14000,0.150,0.446,0.404,0.464985
14500,0.156,0.502,0.343,0.465894
15000,0.153,0.468,0.379,0.473523
15500,0.147,0.480,0.373,0.472914
16000,0.183,0.425,0.391,0.509418
16500,0.183,0.480,0.336,0.499250
17000,0.165,0.453,0.382,0.479188
17500,0.159,0.462,0.379,0.497287
18000,0.196,0.437,0.367,0.487441
18500,0.242,0.453,0.306,0.466678
19000,0.260,0.349,0.391,0.503040
19500,0.269,0.355,0.376,0.472679
20000,0.287,0.388,0.324,0.470331
20500,0.272,0.410,0.318,0.506165
21000,0.235,0.416,0.349,0.512687
21500,0.254,0.355,0.391,0.490286
22000,0.294,0.352,0.355,0.490366
22500,0.367,0.260,0.373,0.480187
23000,0.358,0.263,0.379,0.474203
23500,0.361,0.254,0.385,0.490972
24000,0.437,0.211,0.352,0.499294
24500,0.505,0.147,0.349,0.458433
25000,0.578,0.122,0.300,0.419944
25500,0.606,0.058,0.336,0.386504
26000,0.633,0.086,0.281,0.371534
26500,0.636,0.046,0.318,0.383915
27000,0.657,0.040,0.303,0.373194
27500,0.682,0.055,0.263,0.350001
28000,0.740,0.037,0.223,0.315563
28500,0.700,0.052,0.248,0.341761
29000,0.682,0.031,0.287,0.345271
29500,0.709,0.052,0.239,0.327142
30000,0.697,0.083,0.220,0.313322
30500,0.725,0.067,0.208,0.300078
31000,0.746,0.073,0.180,0.302179
31500,0.743,0.046,0.211,0.272743
32000,0.743,0.049,0.208,0.302541
32500,0.737,0.055,0.208,0.311261
33000,0.700,0.070,0.229,0.333370
33500,0.713,0.046,0.242,0.293442
34000,0.743,0.080,0.177,0.300343
34500,0.709,0.064,0.226,0.326449
35000,0.728,0.043,0.229,0.306221
35500,0.691,0.043,0.266,0.315542
36000,0.703,0.043,0.254,0.306559
36500,0.780,0.055,0.165,0.268476
37000,0.798,0.018,0.183,0.256321
37500,0.817,0.037,0.147,0.230210
38000,0.771,0.031,0.199,0.276654
38500,0.789,0.018,0.193,0.242525
39000,0.826,0.018,0.156,0.207788
39500,0.865,0.015,0.119,0.166773
40000,0.896,0.009,0.095,0.117013
40500,0.951,0.003,0.046,0.040144
41000,0.917,0.003,0.080,0.102457
41500,0.930,0.000,0.070,0.075540
42000,0.893,0.018,0.089,0.122160
42500,0.869,0.024,0.107,0.164376
43000,0.881,0.012,0.107,0.148012
43500,0.872,0.015,0.113,0.153126
44000,0.847,0.003,0.150,0.167526
44500,0.841,0.012,0.147,0.207451
45000,0.832,0.006,0.162,0.217401
45500,0.826,0.006,0.168,0.227981
46000,0.829,0.009,0.162,0.226161
46500,0.817,0.021,0.162,0.228117
47000,0.807,0.024,0.168,0.255029
47500,0.789,0.037,0.174,0.269846
48000,0.859,0.006,0.135,0.168453
48500,0.835,0.015,0.150,0.225909
49000,0.847,0.031,0.122,0.199726
49500,0.823,0.037,0.141,0.229466
50000,0.841,0.018,0.141,0.203105
50500,0.847,0.037,0.116,0.196884
51000,0.847,0.028,0.125,0.181710
51500,0.823,0.024,0.153,0.220716
52000,0.789,0.040,0.171,0.285582
52500,0.798,0.046,0.156,0.272488
53000,0.795,0.024,0.180,0.281309
53500,0.820,0.009,0.171,0.240049
54000,0.829,0.018,0.153,0.226361
54500,0.810,0.006,0.183,0.241960
55000,0.850,0.009,0.141,0.206420
55500,0.869,0.003,0.128,0.177262
56000,0.893,0.006,0.101,0.137589
56500,0.911,0.000,0.089,0.104744
57000,0.936,0.000,0.064,0.079247
57500,0.945,0.000,0.055,0.061272
58000,0.951,0.000,0.049,0.059673
58500,0.960,0.000,0.040,0.048869
59000,0.966,0.000,0.034,0.032617
59500,0.985,0.000,0.015,0.015765
60000,0.982,0.000,0.018,0.024221
60500,0.957,0.003,0.040,0.065717
61000,0.951,0.003,0.046,0.050962
61500,0.985,0.003,0.012,0.016765
62000,0.976,0.003,0.021,0.031079
62500,0.979,0.003,0.018,0.023746
63000,0.972,0.000,0.028,0.029787
63500,0.979,0.000,0.021,0.022350
64000,0.994,0.000,0.006,0.009049
64500,0.997,0.000,0.003,0.004518
65000,1.000,0.000,0.000,0.000000
