time,n_A+p,n_B,n_AB
100,0.327,0.498,0.175
200,0.286,0.429,0.286
300,0.253,0.406,0.341
400,0.198,0.359,0.442
500,0.157,0.350,0.493
600,0.138,0.382,0.479
700,0.120,0.406,0.475
800,0.106,0.438,0.456
900,0.074,0.415,0.512
1000,0.106,0.465,0.429
1100,0.083,0.442,0.475
1200,0.088,0.461,0.452
1300,0.101,0.475,0.424
1400,0.083,0.535,0.382
1500,0.092,0.585,0.323
1600,0.074,0.576,0.350
1700,0.051,0.599,0.350
1800,0.051,0.562,0.387
1900,0.041,0.576,0.382
2000,0.065,0.562,0.373
2100,0.088,0.553,0.359
2200,0.092,0.544,0.364
2300,0.092,0.544,0.364
2400,0.106,0.571,0.323
2500,0.097,0.585,0.318
2600,0.097,0.571,0.332
2700,0.083,0.585,0.332
2800,0.065,0.581,0.355
2900,0.055,0.581,0.364
3000,0.069,0.627,0.304
3100,0.069,0.622,0.309
3200,0.065,0.668,0.267
3300,0.041,0.677,0.281
3400,0.041,0.696,0.263
3500,0.051,0.714,0.235
3600,0.065,0.719,0.217
3700,0.060,0.760,0.180
3800,0.032,0.700,0.267
3900,0.051,0.696,0.253
4000,0.055,0.673,0.272
4100,0.051,0.650,0.300
4200,0.037,0.659,0.304
4300,0.055,0.590,0.355
4400,0.041,0.636,0.323
4500,0.069,0.641,0.290
4600,0.041,0.631,0.327
4700,0.069,0.641,0.290
4800,0.051,0.654,0.295
4900,0.065,0.650,0.286
5000,0.065,0.636,0.300
5100,0.069,0.594,0.336
5200,0.069,0.590,0.341
5300,0.065,0.622,0.313
5400,0.060,0.631,0.309
5500,0.060,0.650,0.290
5600,0.055,0.627,0.318
5700,0.051,0.650,0.300
5800,0.046,0.654,0.300
5900,0.041,0.668,0.290
6000,0.023,0.719,0.258
6100,0.046,0.747,0.207
6200,0.060,0.673,0.267
6300,0.060,0.659,0.281
6400,0.051,0.664,0.286
6500,0.032,0.705,0.263
6600,0.046,0.654,0.300
6700,0.037,0.724,0.240
6800,0.028,0.742,0.230
6900,0.014,0.751,0.235
7000,0.014,0.779,0.207
7100,0.000,0.793,0.207
7200,0.000,0.816,0.184
7300,0.009,0.829,0.161
7400,0.005,0.829,0.166
7500,0.014,0.857,0.129
7600,0.005,0.885,0.111
7700,0.014,0.894,0.092
7800,0.014,0.889,0.097
7900,0.009,0.862,0.129
8000,0.009,0.894,0.097
8100,0.000,0.880,0.120
8200,0.000,0.885,0.115
8300,0.000,0.853,0.147
8400,0.000,0.834,0.166
8500,0.000,0.797,0.203
8600,0.000,0.825,0.175
8700,0.018,0.783,0.198
8800,0.009,0.802,0.189
8900,0.018,0.816,0.166
9000,0.009,0.825,0.166
9100,0.014,0.820,0.166
9200,0.014,0.825,0.161
9300,0.014,0.825,0.161
9400,0.009,0.825,0.166
9500,0.009,0.834,0.157
9600,0.005,0.834,0.161
9700,0.005,0.853,0.143
9800,0.000,0.866,0.134
9900,0.000,0.876,0.124
10000,0.000,0.880,0.120
10100,0.000,0.908,0.092
10200,0.000,0.903,0.097
10300,0.000,0.912,0.088
10400,0.000,0.917,0.083
10500,0.000,0.903,0.097
10600,0.009,0.917,0.074
10700,0.005,0.940,0.055
10800,0.014,0.940,0.046
10900,0.014,0.912,0.074
11000,0.014,0.926,0.060
11100,0.009,0.908,0.083
11200,0.005,0.903,0.092
11300,0.005,0.903,0.092
11400,0.014,0.903,0.083
11500,0.005,0.894,0.101
11600,0.000,0.889,0.111
11700,0.000,0.885,0.115
11800,0.000,0.912,0.088
11900,0.000,0.945,0.055
12000,0.000,0.940,0.060
12100,0.000,0.935,0.065
12200,0.000,0.945,0.055
12300,0.000,0.935,0.065
