time,n_A+p,n_B,n_AB
100,0.030,0.963,0.007
200,0.030,0.951,0.019
300,0.030,0.946,0.024
400,0.030,0.934,0.036
500,0.030,0.925,0.045
600,0.030,0.918,0.052
700,0.030,0.910,0.060
800,0.031,0.891,0.078
900,0.031,0.875,0.094
1000,0.031,0.864,0.105
1100,0.031,0.861,0.108
1200,0.032,0.859,0.109
1300,0.032,0.858,0.110
1400,0.032,0.850,0.118
1500,0.032,0.843,0.125
1600,0.032,0.834,0.134
1700,0.032,0.830,0.138
1800,0.032,0.830,0.138
1900,0.032,0.824,0.144
2000,0.034,0.824,0.142
2100,0.036,0.816,0.148
2200,0.036,0.811,0.153
2300,0.035,0.800,0.165
2400,0.035,0.786,0.179
2500,0.034,0.776,0.190
2600,0.032,0.762,0.206
2700,0.032,0.760,0.208
2800,0.032,0.756,0.212
2900,0.032,0.755,0.213
3000,0.032,0.750,0.218
3100,0.034,0.758,0.208
3200,0.034,0.755,0.211
3300,0.034,0.757,0.209
3400,0.034,0.754,0.212
3500,0.035,0.749,0.216
3600,0.034,0.740,0.226
3700,0.036,0.727,0.237
3800,0.036,0.711,0.253
3900,0.038,0.712,0.250
4000,0.037,0.700,0.263
4100,0.037,0.692,0.271
4200,0.036,0.684,0.280
4300,0.040,0.665,0.295
4400,0.039,0.659,0.302
4500,0.039,0.644,0.317
4600,0.038,0.641,0.321
4700,0.036,0.630,0.334
4800,0.036,0.623,0.341
4900,0.037,0.617,0.346
5000,0.037,0.607,0.356
5100,0.037,0.593,0.370
5200,0.038,0.586,0.376
5300,0.042,0.580,0.378
5400,0.043,0.577,0.380
5500,0.041,0.565,0.394
5600,0.041,0.556,0.403
5700,0.048,0.561,0.391
5800,0.045,0.559,0.396
5900,0.046,0.562,0.392
6000,0.054,0.560,0.386
6100,0.055,0.557,0.388
6200,0.054,0.570,0.376
6300,0.053,0.549,0.398
6400,0.056,0.532,0.412
6500,0.054,0.531,0.415
6600,0.058,0.523,0.419
6700,0.061,0.518,0.421
6800,0.064,0.523,0.413
6900,0.072,0.519,0.409
7000,0.078,0.522,0.400
7100,0.075,0.521,0.404
7200,0.077,0.510,0.413
7300,0.080,0.502,0.418
7400,0.081,0.497,0.422
7500,0.079,0.486,0.435
7600,0.077,0.468,0.455
7700,0.079,0.475,0.446
7800,0.081,0.473,0.446
7900,0.081,0.476,0.443
8000,0.082,0.473,0.445
8100,0.081,0.477,0.442
8200,0.082,0.465,0.453
8300,0.083,0.460,0.457
8400,0.084,0.446,0.470
8500,0.083,0.438,0.479
8600,0.086,0.421,0.493
8700,0.086,0.416,0.498
8800,0.089,0.404,0.507
8900,0.101,0.383,0.516
9000,0.101,0.384,0.515
9100,0.103,0.377,0.520
9200,0.099,0.378,0.523
9300,0.098,0.361,0.541
9400,0.096,0.359,0.545
9500,0.099,0.337,0.564
9600,0.093,0.333,0.574
9700,0.096,0.335,0.569
9800,0.106,0.329,0.565
9900,0.104,0.328,0.568
10000,0.109,0.329,0.562
10100,0.110,0.330,0.560
10200,0.118,0.334,0.548
10300,0.123,0.334,0.543
10400,0.123,0.327,0.550
10500,0.117,0.327,0.556
10600,0.120,0.325,0.555
10700,0.120,0.334,0.546
10800,0.127,0.335,0.538
10900,0.131,0.325,0.544
11000,0.127,0.330,0.543
11100,0.133,0.322,0.545
11200,0.138,0.334,0.528
11300,0.132,0.334,0.534
11400,0.135,0.326,0.539
11500,0.138,0.331,0.531
11600,0.152,0.336,0.512
11700,0.148,0.322,0.530
11800,0.154,0.315,0.531
11900,0.146,0.307,0.547
12000,0.146,0.303,0.551
12100,0.157,0.297,0.546
12200,0.155,0.306,0.539
12300,0.157,0.300,0.543
12400,0.150,0.295,0.555
12500,0.141,0.292,0.567
12600,0.143,0.286,0.571
12700,0.137,0.289,0.574
12800,0.137,0.282,0.581
12900,0.133,0.282,0.585
13000,0.132,0.289,0.579
13100,0.128,0.294,0.578
13200,0.126,0.289,0.585
13300,0.148,0.287,0.565
13400,0.139,0.277,0.584
13500,0.136,0.273,0.591
13600,0.136,0.279,0.585
13700,0.143,0.273,0.584
13800,0.137,0.254,0.609
13900,0.145,0.253,0.602
14000,0.156,0.255,0.589
14100,0.158,0.252,0.590
14200,0.164,0.261,0.575
14300,0.157,0.261,0.582
14400,0.157,0.247,0.596
14500,0.150,0.241,0.609
