time,n_A+p,n_B,n_AB
100,0.387,0.496,0.117
200,0.357,0.467,0.176
300,0.337,0.442,0.221
400,0.335,0.412,0.253
500,0.330,0.407,0.263
600,0.337,0.417,0.246
700,0.333,0.412,0.256
800,0.337,0.402,0.261
900,0.318,0.429,0.253
1000,0.313,0.427,0.261
1100,0.310,0.402,0.288
1200,0.300,0.412,0.288
1300,0.305,0.427,0.268
1400,0.300,0.457,0.243
1500,0.300,0.464,0.236
1600,0.273,0.452,0.275
1700,0.266,0.452,0.283
1800,0.251,0.471,0.278
1900,0.258,0.467,0.275
2000,0.251,0.462,0.288
2100,0.236,0.504,0.261
2200,0.223,0.529,0.248
2300,0.218,0.536,0.246
2400,0.206,0.551,0.243
2500,0.186,0.558,0.256
2600,0.184,0.596,0.221
2700,0.164,0.593,0.243
2800,0.132,0.613,0.256
2900,0.117,0.638,0.246
3000,0.117,0.658,0.226
3100,0.109,0.663,0.228
3200,0.114,0.675,0.211
3300,0.104,0.715,0.181
3400,0.087,0.732,0.181
3500,0.072,0.737,0.191
3600,0.062,0.754,0.184
3700,0.055,0.767,0.179
3800,0.047,0.787,0.166
3900,0.042,0.814,0.144
4000,0.042,0.829,0.129
4100,0.037,0.841,0.122
4200,0.037,0.856,0.107
4300,0.035,0.866,0.099
4400,0.032,0.886,0.082
4500,0.037,0.888,0.074
4600,0.037,0.908,0.055
4700,0.030,0.911,0.060
4800,0.025,0.918,0.057
4900,0.022,0.916,0.062
5000,0.022,0.926,0.052
5100,0.020,0.931,0.050
5200,0.022,0.938,0.040
5300,0.020,0.943,0.037
5400,0.015,0.948,0.037
5500,0.015,0.943,0.042
5600,0.015,0.943,0.042
5700,0.015,0.945,0.040
5800,0.012,0.945,0.042
5900,0.012,0.940,0.047
6000,0.017,0.945,0.037
6100,0.017,0.948,0.035
6200,0.012,0.948,0.040
6300,0.012,0.958,0.030
6400,0.010,0.958,0.032
6500,0.010,0.963,0.027
6600,0.010,0.963,0.027
6700,0.010,0.963,0.027
6800,0.010,0.963,0.027
6900,0.010,0.965,0.025
7000,0.010,0.968,0.022
7100,0.010,0.970,0.020
7200,0.010,0.970,0.020
7300,0.010,0.970,0.020
7400,0.007,0.970,0.022
7500,0.007,0.970,0.022
7600,0.007,0.970,0.022
7700,0.007,0.970,0.022
7800,0.007,0.970,0.022
7900,0.007,0.970,0.022
8000,0.007,0.975,0.017
8100,0.007,0.975,0.017
8200,0.007,0.975,0.017
8300,0.007,0.978,0.015
8400,0.007,0.978,0.015
8500,0.007,0.980,0.012
8600,0.007,0.980,0.012
8700,0.007,0.983,0.010
8800,0.007,0.983,0.010
8900,0.007,0.983,0.010
9000,0.007,0.983,0.010
9100,0.007,0.980,0.012
9200,0.007,0.983,0.010
9300,0.007,0.983,0.010
9400,0.007,0.980,0.012
9500,0.007,0.985,0.007
9600,0.007,0.985,0.007
9700,0.007,0.985,0.007
9800,0.007,0.985,0.007
9900,0.005,0.985,0.010
10000,0.005,0.985,0.010
10100,0.005,0.985,0.010
10200,0.005,0.985,0.010
10300,0.005,0.985,0.010
10400,0.005,0.985,0.010
10500,0.005,0.985,0.010
10600,0.005,0.985,0.010
10700,0.005,0.985,0.010
10800,0.005,0.985,0.010
10900,0.005,0.985,0.010
11000,0.005,0.985,0.010
11100,0.005,0.985,0.010
11200,0.005,0.985,0.010
11300,0.005,0.988,0.007
11400,0.005,0.988,0.007
11500,0.005,0.988,0.007
11600,0.005,0.988,0.007
11700,0.005,0.988,0.007
11800,0.005,0.988,0.007
11900,0.005,0.988,0.007
12000,0.005,0.988,0.007
12100,0.005,0.988,0.007
12200,0.005,0.988,0.007
12300,0.005,0.988,0.007
12400,0.005,0.988,0.007
12500,0.005,0.988,0.007
12600,0.005,0.988,0.007
12700,0.005,0.988,0.007
12800,0.005,0.988,0.007
12900,0.005,0.988,0.007
13000,0.005,0.988,0.007
13100,0.005,0.988,0.007
13200,0.005,0.990,0.005
13300,0.005,0.990,0.005
13400,0.005,0.990,0.005
13500,0.005,0.990,0.005
13600,0.005,0.990,0.005
13700,0.005,0.990,0.005
13800,0.005,0.990,0.005
13900,0.005,0.990,0.005
14000,0.005,0.993,0.002
14100,0.005,0.993,0.002
14200,0.005,0.993,0.002
14300,0.005,0.993,0.002
14400,0.005,0.993,0.002
14500,0.005,0.993,0.002
14600,0.005,0.993,0.002
14700,0.005,0.993,0.002
14800,0.005,0.993,0.002
14900,0.005,0.988,0.007
15000,0.005,0.993,0.002
15100,0.005,0.993,0.002
15200,0.002,0.993,0.005
15300,0.002,0.993,0.005
15400,0.002,0.993,0.005
15500,0.002,0.993,0.005
15600,0.002,0.993,0.005
15700,0.002,0.993,0.005
15800,0.002,0.993,0.005
15900,0.002,0.993,0.005
16000,0.002,0.993,0.005
16100,0.002,0.993,0.005
16200,0.002,0.993,0.005
16300,0.002,0.993,0.005
16400,0.002,0.993,0.005
16500,0.002,0.993,0.005
16600,0.002,0.993,0.005
16700,0.002,0.993,0.005
16800,0.002,0.993,0.005
16900,0.002,0.993,0.005
17000,0.002,0.993,0.005
17100,0.002,0.993,0.005
17200,0.002,0.993,0.005
17300,0.002,0.995,0.002
17400,0.002,0.995,0.002
17500,0.002,0.995,0.002
17600,0.002,0.995,0.002
17700,0.000,0.995,0.005
17800,0.000,0.995,0.005
17900,0.000,0.995,0.005
18000,0.000,0.995,0.005
18100,0.000,0.995,0.005
18200,0.000,0.995,0.005
18300,0.000,0.995,0.005
18400,0.000,0.995,0.005
18500,0.000,0.995,0.005
18600,0.000,0.995,0.005
18700,0.000,0.995,0.005
18800,0.000,0.995,0.005
18900,0.000,0.995,0.005
19000,0.000,0.995,0.005
19100,0.000,0.995,0.005
19200,0.000,0.995,0.005
19300,0.000,0.995,0.005
19400,0.000,0.995,0.005
19500,0.000,0.995,0.005
19600,0.000,0.995,0.005
19700,0.000,0.995,0.005
19800,0.000,0.995,0.005
19900,0.000,0.995,0.005
20000,0.000,0.995,0.005
20100,0.000,0.995,0.005
20200,0.000,0.995,0.005
20300,0.000,0.998,0.002
20400,0.000,0.998,0.002
20500,0.000,0.995,0.005
20600,0.000,0.995,0.005
20700,0.000,0.995,0.005
20800,0.000,0.995,0.005
20900,0.000,0.995,0.005
21000,0.000,0.995,0.005
21100,0.000,0.995,0.005
21200,0.000,0.995,0.005
21300,0.000,0.995,0.005
21400,0.000,0.998,0.002
21500,0.000,0.998,0.002
21600,0.000,0.998,0.002
21700,0.000,0.998,0.002
21800,0.000,0.998,0.002
21900,0.000,0.998,0.002
22000,0.000,0.998,0.002
22100,0.000,0.998,0.002
22200,0.000,0.998,0.002
22300,0.000,0.998,0.002
22400,0.000,0.998,0.002
22500,0.000,0.998,0.002
22600,0.000,0.998,0.002
22700,0.000,0.998,0.002
22800,0.000,0.998,0.002
22900,0.000,0.998,0.002
23000,0.000,0.998,0.002
23100,0.000,0.998,0.002
23200,0.000,0.998,0.002
23300,0.000,0.998,0.002
23400,0.000,0.998,0.002
23500,0.000,0.998,0.002
23600,0.000,0.998,0.002
23700,0.000,0.998,0.002
23800,0.000,0.998,0.002
23900,0.000,0.998,0.002
24000,0.000,0.998,0.002
24100,0.000,0.998,0.002
24200,0.000,0.998,0.002
24300,0.000,0.998,0.002
24400,0.000,0.998,0.002
24500,0.000,0.998,0.002
24600,0.000,0.998,0.002
24700,0.000,0.998,0.002
24800,0.000,0.998,0.002
24900,0.000,0.998,0.002
25000,0.000,0.998,0.002
25100,0.000,1.000,0.000
