time,n_A+p,n_B,n_AB
100,0.030,0.964,0.006
200,0.030,0.958,0.012
300,0.030,0.956,0.014
400,0.030,0.955,0.015
500,0.030,0.952,0.018
600,0.030,0.947,0.023
700,0.030,0.950,0.020
800,0.030,0.946,0.024
900,0.030,0.938,0.032
1000,0.030,0.933,0.037
1100,0.031,0.928,0.041
1200,0.031,0.925,0.044
1300,0.031,0.924,0.045
1400,0.031,0.927,0.042
1500,0.033,0.930,0.037
1600,0.033,0.922,0.045
1700,0.033,0.913,0.054
1800,0.034,0.921,0.045
1900,0.034,0.924,0.042
2000,0.034,0.928,0.038
2100,0.034,0.927,0.039
2200,0.036,0.921,0.043
2300,0.035,0.919,0.046
2400,0.036,0.922,0.042
2500,0.036,0.920,0.044
2600,0.035,0.918,0.047
2700,0.034,0.918,0.048
2800,0.034,0.917,0.049
2900,0.034,0.917,0.049
3000,0.034,0.917,0.049
3100,0.032,0.917,0.051
3200,0.032,0.918,0.050
3300,0.032,0.918,0.050
3400,0.033,0.915,0.052
3500,0.032,0.916,0.052
3600,0.032,0.921,0.047
3700,0.032,0.918,0.050
3800,0.033,0.918,0.049
3900,0.033,0.923,0.044
4000,0.034,0.926,0.040
4100,0.034,0.927,0.039
4200,0.034,0.928,0.038
4300,0.032,0.913,0.055
4400,0.032,0.912,0.056
4500,0.032,0.921,0.047
4600,0.032,0.923,0.045
4700,0.032,0.921,0.047
4800,0.031,0.920,0.049
4900,0.031,0.922,0.047
5000,0.031,0.922,0.047
5100,0.031,0.911,0.058
5200,0.031,0.912,0.057
5300,0.031,0.914,0.055
5400,0.031,0.908,0.061
5500,0.031,0.901,0.068
5600,0.031,0.910,0.059
5700,0.031,0.915,0.054
5800,0.031,0.919,0.050
5900,0.032,0.918,0.050
6000,0.034,0.916,0.050
6100,0.033,0.915,0.052
6200,0.033,0.919,0.048
6300,0.033,0.912,0.055
6400,0.033,0.915,0.052
6500,0.032,0.911,0.057
6600,0.032,0.917,0.051
6700,0.032,0.916,0.052
6800,0.032,0.915,0.053
6900,0.032,0.923,0.045
7000,0.031,0.922,0.047
7100,0.031,0.919,0.050
7200,0.031,0.918,0.051
7300,0.031,0.923,0.046
7400,0.030,0.921,0.049
7500,0.030,0.921,0.049
7600,0.030,0.921,0.049
7700,0.030,0.927,0.043
7800,0.030,0.927,0.043
7900,0.030,0.933,0.037
8000,0.030,0.928,0.042
8100,0.030,0.925,0.045
8200,0.031,0.922,0.047
8300,0.031,0.924,0.045
8400,0.031,0.924,0.045
8500,0.031,0.921,0.048
8600,0.031,0.919,0.050
8700,0.031,0.917,0.052
8800,0.031,0.921,0.048
8900,0.030,0.917,0.053
9000,0.030,0.916,0.054
9100,0.030,0.917,0.053
9200,0.030,0.917,0.053
9300,0.030,0.917,0.053
9400,0.030,0.917,0.053
9500,0.030,0.916,0.054
9600,0.030,0.913,0.057
9700,0.030,0.913,0.057
9800,0.030,0.908,0.062
9900,0.030,0.915,0.055
10000,0.031,0.918,0.051
