time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.936,0.037,0.102561
1000,0.040,0.911,0.049,0.141048
1500,0.034,0.920,0.046,0.124958
2000,0.043,0.896,0.061,0.150237
2500,0.034,0.905,0.061,0.134412
3000,0.040,0.813,0.147,0.241281
3500,0.034,0.865,0.101,0.185470
4000,0.055,0.829,0.116,0.230641
4500,0.070,0.813,0.116,0.250199
5000,0.067,0.820,0.113,0.258601
5500,0.086,0.768,0.147,0.316410
6000,0.089,0.765,0.147,0.315164
6500,0.116,0.722,0.162,0.346923
7000,0.101,0.716,0.183,0.337890
7500,0.095,0.731,0.174,0.343114
8000,0.095,0.719,0.187,0.350527
8500,0.076,0.719,0.205,0.341713
9000,0.092,0.703,0.205,0.387801
9500,0.064,0.783,0.153,0.292611
10000,0.083,0.768,0.150,0.300979
10500,0.076,0.820,0.104,0.226253
11000,0.067,0.844,0.089,0.202094
11500,0.113,0.731,0.156,0.319437
12000,0.138,0.703,0.159,0.321765
12500,0.153,0.679,0.168,0.354546
13000,0.131,0.685,0.183,0.350729
13500,0.119,0.642,0.239,0.361907
14000,0.153,0.679,0.168,0.356421
14500,0.138,0.719,0.144,0.325070
15000,0.119,0.703,0.177,0.347268
15500,0.080,0.746,0.174,0.324620
16000,0.104,0.716,0.180,0.341445
16500,0.089,0.780,0.131,0.277285
17000,0.135,0.694,0.171,0.354126
17500,0.131,0.722,0.147,0.310151
18000,0.122,0.783,0.095,0.265635
18500,0.110,0.700,0.190,0.319504
19000,0.153,0.636,0.211,0.365998
19500,0.131,0.627,0.242,0.380958
20000,0.159,0.612,0.229,0.391238
20500,0.199,0.581,0.220,0.419983
21000,0.226,0.538,0.235,0.412621
21500,0.193,0.578,0.229,0.417602
22000,0.159,0.621,0.220,0.382351
22500,0.116,0.685,0.199,0.348714
23000,0.119,0.700,0.180,0.328733
23500,0.113,0.682,0.205,0.349306
24000,0.144,0.636,0.220,0.369224
24500,0.113,0.709,0.177,0.313749
25000,0.177,0.621,0.202,0.370957
25500,0.174,0.602,0.223,0.390678
26000,0.275,0.523,0.202,0.375530
26500,0.297,0.535,0.168,0.358796
27000,0.391,0.410,0.199,0.389115
27500,0.379,0.407,0.214,0.416409
28000,0.446,0.303,0.251,0.443223
28500,0.477,0.284,0.239,0.421808
29000,0.459,0.324,0.217,0.372305
29500,0.483,0.278,0.239,0.388332
30000,0.474,0.333,0.193,0.371901
30500,0.394,0.336,0.269,0.423495
31000,0.453,0.339,0.208,0.354900
31500,0.471,0.291,0.239,0.374591
32000,0.474,0.318,0.208,0.379240
32500,0.450,0.330,0.220,0.382985
33000,0.413,0.355,0.232,0.400133
33500,0.407,0.318,0.275,0.402962
34000,0.410,0.339,0.251,0.399901
34500,0.446,0.343,0.211,0.391630
35000,0.477,0.315,0.208,0.367074
35500,0.498,0.260,0.242,0.395773
36000,0.523,0.232,0.245,0.416810
36500,0.526,0.220,0.254,0.391562
37000,0.505,0.242,0.254,0.421765
37500,0.474,0.303,0.223,0.450095
38000,0.544,0.217,0.239,0.410086
38500,0.547,0.190,0.263,0.433959
39000,0.593,0.159,0.248,0.407269
39500,0.648,0.150,0.202,0.364911
40000,0.676,0.089,0.235,0.358640
40500,0.758,0.070,0.171,0.271089
41000,0.869,0.034,0.098,0.135673
41500,0.899,0.018,0.083,0.114845
42000,0.957,0.003,0.040,0.052349
42500,0.985,0.003,0.012,0.010217
43000,0.985,0.000,0.015,0.013503
43500,0.988,0.000,0.012,0.014939
44000,0.988,0.000,0.012,0.019638
44500,0.988,0.000,0.012,0.016864
45000,0.982,0.000,0.018,0.035238
45500,0.988,0.006,0.006,0.021218
46000,0.988,0.003,0.009,0.025321
46500,0.991,0.000,0.009,0.021000
47000,0.985,0.000,0.015,0.027603
47500,0.988,0.000,0.012,0.018360
48000,0.994,0.000,0.006,0.005902
48500,0.997,0.000,0.003,0.002042
49000,0.997,0.000,0.003,0.002042
49500,0.991,0.000,0.009,0.010934
50000,0.985,0.000,0.015,0.018024
50500,0.997,0.000,0.003,0.002042
51000,0.997,0.000,0.003,0.002042
51500,0.997,0.000,0.003,0.002042
52000,0.997,0.000,0.003,0.002042
52500,0.997,0.000,0.003,0.002042
53000,1.000,0.000,0.000,0.000000
