time,n_A+p,n_B,n_AB
100,0.030,0.966,0.004
200,0.030,0.963,0.007
300,0.030,0.959,0.011
400,0.030,0.958,0.012
500,0.030,0.953,0.017
600,0.030,0.947,0.023
700,0.030,0.947,0.023
800,0.030,0.945,0.025
900,0.030,0.945,0.025
1000,0.030,0.941,0.029
1100,0.030,0.939,0.031
1200,0.030,0.939,0.031
1300,0.030,0.934,0.036
1400,0.030,0.925,0.045
1500,0.030,0.922,0.048
1600,0.030,0.915,0.055
1700,0.030,0.916,0.054
1800,0.030,0.914,0.056
1900,0.030,0.916,0.054
2000,0.030,0.909,0.061
2100,0.032,0.900,0.068
2200,0.032,0.889,0.079
2300,0.032,0.882,0.086
2400,0.032,0.876,0.092
2500,0.032,0.866,0.102
2600,0.039,0.858,0.103
2700,0.038,0.845,0.117
2800,0.035,0.837,0.128
2900,0.037,0.830,0.133
3000,0.037,0.825,0.138
3100,0.038,0.813,0.149
3200,0.035,0.814,0.151
3300,0.034,0.798,0.168
3400,0.034,0.788,0.178
3500,0.034,0.783,0.183
3600,0.034,0.777,0.189
3700,0.034,0.765,0.201
3800,0.034,0.756,0.210
3900,0.033,0.756,0.211
4000,0.032,0.752,0.216
4100,0.032,0.749,0.219
4200,0.038,0.748,0.214
4300,0.040,0.746,0.214
4400,0.041,0.742,0.217
4500,0.040,0.745,0.215
4600,0.040,0.736,0.224
4700,0.043,0.728,0.229
4800,0.047,0.720,0.233
4900,0.053,0.710,0.237
5000,0.055,0.703,0.242
5100,0.054,0.688,0.258
5200,0.062,0.673,0.265
5300,0.059,0.672,0.269
5400,0.057,0.660,0.283
5500,0.057,0.656,0.287
5600,0.055,0.653,0.292
5700,0.056,0.648,0.296
5800,0.059,0.640,0.301
5900,0.065,0.623,0.312
6000,0.069,0.617,0.314
6100,0.071,0.620,0.309
6200,0.067,0.608,0.325
6300,0.066,0.608,0.326
6400,0.063,0.609,0.328
6500,0.064,0.615,0.321
6600,0.074,0.607,0.319
