time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.029,0.781,0.190,0.326256
1000,0.045,0.450,0.504,0.434855
1500,0.066,0.178,0.756,0.280571
2000,0.037,0.112,0.851,0.197867
2500,0.054,0.124,0.822,0.241319
3000,0.066,0.074,0.860,0.190339
3500,0.099,0.045,0.855,0.212481
4000,0.066,0.037,0.897,0.162705
4500,0.074,0.012,0.913,0.117106
5000,0.124,0.025,0.851,0.229863
5500,0.095,0.045,0.860,0.225042
6000,0.124,0.017,0.860,0.215721
6500,0.066,0.066,0.868,0.198244
7000,0.103,0.021,0.876,0.162917
7500,0.074,0.021,0.905,0.120810
8000,0.099,0.045,0.855,0.219145
8500,0.087,0.037,0.876,0.177096
9000,0.099,0.029,0.872,0.189026
9500,0.099,0.054,0.847,0.238741
10000,0.074,0.025,0.901,0.163973
10500,0.058,0.062,0.880,0.169583
11000,0.066,0.050,0.884,0.190987
11500,0.079,0.025,0.897,0.171456
12000,0.103,0.041,0.855,0.236757
12500,0.083,0.029,0.888,0.187429
13000,0.091,0.054,0.855,0.234976
13500,0.083,0.025,0.893,0.166919
14000,0.087,0.058,0.855,0.221971
14500,0.099,0.066,0.835,0.231252
15000,0.087,0.062,0.851,0.221611
15500,0.058,0.029,0.913,0.121084
16000,0.087,0.021,0.893,0.165406
16500,0.070,0.079,0.851,0.221142
17000,0.066,0.045,0.888,0.163677
17500,0.112,0.045,0.843,0.224178
18000,0.103,0.062,0.835,0.234723
18500,0.050,0.029,0.921,0.103721
19000,0.079,0.074,0.847,0.223700
19500,0.079,0.058,0.864,0.210011
20000,0.091,0.041,0.868,0.189787
20500,0.107,0.041,0.851,0.208013
21000,0.087,0.050,0.864,0.198888
21500,0.095,0.037,0.868,0.198651
22000,0.054,0.074,0.872,0.212410
22500,0.079,0.045,0.876,0.190818
23000,0.112,0.079,0.810,0.275173
23500,0.099,0.037,0.864,0.175827
24000,0.079,0.087,0.835,0.230477
24500,0.074,0.074,0.851,0.226921
25000,0.037,0.025,0.938,0.111931
25500,0.099,0.066,0.835,0.238325
26000,0.116,0.062,0.822,0.247082
26500,0.087,0.041,0.872,0.205075
27000,0.045,0.066,0.888,0.166375
27500,0.087,0.066,0.847,0.244252
28000,0.062,0.037,0.901,0.153835
28500,0.062,0.045,0.893,0.167238
29000,0.062,0.029,0.909,0.143467
29500,0.058,0.050,0.893,0.175361
30000,0.062,0.033,0.905,0.161849
30500,0.070,0.045,0.884,0.196175
31000,0.083,0.029,0.888,0.171630
31500,0.099,0.058,0.843,0.256042
32000,0.107,0.058,0.835,0.242728
32500,0.091,0.012,0.897,0.168666
33000,0.087,0.029,0.884,0.171584
33500,0.087,0.083,0.831,0.277974
34000,0.058,0.050,0.893,0.173991
34500,0.045,0.025,0.930,0.129602
35000,0.091,0.033,0.876,0.204029
35500,0.054,0.033,0.913,0.149553
36000,0.079,0.037,0.884,0.181786
36500,0.103,0.008,0.888,0.176576
37000,0.079,0.025,0.897,0.169824
37500,0.091,0.021,0.888,0.172105
38000,0.070,0.033,0.897,0.152319
38500,0.087,0.033,0.880,0.193412
39000,0.079,0.070,0.851,0.220430
39500,0.095,0.050,0.855,0.212190
40000,0.074,0.070,0.855,0.228849
40500,0.066,0.017,0.917,0.138273
41000,0.083,0.050,0.868,0.206168
41500,0.091,0.025,0.884,0.174768
42000,0.066,0.062,0.872,0.200911
42500,0.066,0.033,0.901,0.167925
43000,0.103,0.008,0.888,0.139530
43500,0.103,0.017,0.880,0.170319
44000,0.070,0.037,0.893,0.178182
44500,0.099,0.037,0.864,0.209134
45000,0.091,0.041,0.868,0.175059
45500,0.074,0.058,0.868,0.201579
46000,0.116,0.054,0.831,0.250644
46500,0.107,0.050,0.843,0.212761
47000,0.095,0.050,0.855,0.202999
47500,0.066,0.091,0.843,0.215701
48000,0.054,0.054,0.893,0.144640
48500,0.062,0.074,0.864,0.196481
49000,0.099,0.045,0.855,0.214321
49500,0.058,0.045,0.897,0.149440
50000,0.066,0.021,0.913,0.137673
50500,0.087,0.045,0.868,0.228310
51000,0.066,0.037,0.897,0.176454
51500,0.062,0.033,0.905,0.152171
52000,0.074,0.041,0.884,0.178524
52500,0.066,0.058,0.876,0.208766
53000,0.116,0.029,0.855,0.219382
53500,0.079,0.037,0.884,0.186955
54000,0.079,0.041,0.880,0.171590
54500,0.070,0.017,0.913,0.139905
55000,0.091,0.058,0.851,0.232043
55500,0.107,0.041,0.851,0.245433
56000,0.058,0.029,0.913,0.152928
56500,0.058,0.045,0.897,0.164011
57000,0.062,0.029,0.909,0.141878
57500,0.087,0.050,0.864,0.218091
58000,0.103,0.041,0.855,0.230264
58500,0.070,0.041,0.888,0.162457
59000,0.087,0.066,0.847,0.234511
59500,0.132,0.008,0.860,0.207713
60000,0.124,0.029,0.847,0.227603
60500,0.066,0.029,0.905,0.147599
61000,0.079,0.070,0.851,0.226121
61500,0.045,0.021,0.934,0.102237
62000,0.058,0.079,0.864,0.191226
62500,0.074,0.041,0.884,0.153221
63000,0.070,0.045,0.884,0.181338
63500,0.095,0.037,0.868,0.201657
64000,0.095,0.054,0.851,0.233490
64500,0.087,0.054,0.860,0.226467
65000,0.058,0.054,0.888,0.167474
65500,0.099,0.033,0.868,0.192134
66000,0.087,0.037,0.876,0.191766
66500,0.083,0.033,0.884,0.175101
67000,0.099,0.045,0.855,0.215272
67500,0.099,0.070,0.831,0.249936
68000,0.112,0.054,0.835,0.249336
68500,0.128,0.017,0.855,0.193452
69000,0.103,0.025,0.872,0.179668
69500,0.091,0.017,0.893,0.141059
70000,0.070,0.041,0.888,0.164082
70500,0.074,0.029,0.897,0.167357
71000,0.103,0.054,0.843,0.245165
71500,0.087,0.041,0.872,0.199345
72000,0.050,0.037,0.913,0.143278
72500,0.103,0.045,0.851,0.230401
73000,0.066,0.045,0.888,0.185352
73500,0.070,0.037,0.893,0.183550
74000,0.066,0.062,0.872,0.202503
74500,0.107,0.041,0.851,0.225546
75000,0.116,0.033,0.851,0.235542
75500,0.079,0.041,0.880,0.179900
76000,0.079,0.058,0.864,0.188624
76500,0.095,0.041,0.864,0.212312
77000,0.074,0.054,0.872,0.194675
77500,0.083,0.021,0.897,0.149091
78000,0.074,0.045,0.880,0.188759
78500,0.037,0.025,0.938,0.097316
79000,0.074,0.050,0.876,0.201874
79500,0.091,0.050,0.860,0.236164
80000,0.103,0.058,0.839,0.257334
80500,0.091,0.025,0.884,0.195786
81000,0.112,0.033,0.855,0.227701
81500,0.074,0.029,0.897,0.176109
82000,0.099,0.012,0.888,0.178819
82500,0.120,0.017,0.864,0.209368
83000,0.124,0.054,0.822,0.280073
83500,0.099,0.029,0.872,0.209757
84000,0.087,0.074,0.839,0.239386
84500,0.045,0.074,0.880,0.183689
85000,0.041,0.066,0.893,0.169366
85500,0.079,0.033,0.888,0.160586
86000,0.099,0.037,0.864,0.237407
86500,0.103,0.045,0.851,0.224295
87000,0.095,0.037,0.868,0.207667
87500,0.103,0.045,0.851,0.234402
88000,0.083,0.062,0.855,0.216151
88500,0.066,0.045,0.888,0.159012
89000,0.062,0.017,0.921,0.119328
89500,0.066,0.083,0.851,0.250664
90000,0.066,0.045,0.888,0.186504
90500,0.095,0.029,0.876,0.183849
91000,0.103,0.004,0.893,0.170128
91500,0.050,0.017,0.934,0.115578
92000,0.066,0.058,0.876,0.198794
92500,0.099,0.029,0.872,0.187909
93000,0.058,0.025,0.917,0.116532
93500,0.112,0.045,0.843,0.238540
94000,0.087,0.045,0.868,0.203389
94500,0.128,0.017,0.855,0.228686
95000,0.074,0.029,0.897,0.150006
95500,0.124,0.021,0.855,0.198587
96000,0.112,0.021,0.868,0.190264
96500,0.058,0.058,0.884,0.177246
97000,0.066,0.058,0.876,0.224255
97500,0.079,0.079,0.843,0.236492
98000,0.087,0.074,0.839,0.250199
98500,0.045,0.058,0.897,0.145522
99000,0.066,0.066,0.868,0.186406
99500,0.062,0.037,0.901,0.164077
100000,0.095,0.058,0.847,0.226846
