time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.893,0.073,0.166836
1000,0.040,0.884,0.076,0.180063
1500,0.037,0.850,0.113,0.210841
2000,0.052,0.853,0.095,0.190864
2500,0.046,0.826,0.128,0.237031
3000,0.049,0.844,0.107,0.206176
3500,0.043,0.875,0.083,0.168157
4000,0.040,0.869,0.092,0.183930
4500,0.037,0.905,0.058,0.136711
5000,0.031,0.905,0.064,0.132347
5500,0.037,0.896,0.067,0.155699
6000,0.052,0.881,0.067,0.153715
6500,0.040,0.878,0.083,0.181750
7000,0.040,0.865,0.095,0.187878
7500,0.034,0.902,0.064,0.144156
8000,0.040,0.859,0.101,0.201052
8500,0.061,0.832,0.107,0.225845
9000,0.076,0.768,0.156,0.284242
9500,0.070,0.740,0.190,0.332117
10000,0.080,0.765,0.156,0.270561
10500,0.061,0.807,0.131,0.240446
11000,0.067,0.826,0.107,0.215990
11500,0.052,0.838,0.110,0.203223
12000,0.058,0.853,0.089,0.177052
12500,0.052,0.862,0.086,0.195543
13000,0.043,0.853,0.104,0.194605
13500,0.049,0.801,0.150,0.255836
14000,0.064,0.786,0.150,0.253020
14500,0.037,0.862,0.101,0.196437
15000,0.043,0.792,0.165,0.278228
15500,0.031,0.841,0.128,0.213075
16000,0.034,0.887,0.080,0.151099
16500,0.031,0.872,0.098,0.181288
17000,0.040,0.872,0.089,0.173496
17500,0.049,0.872,0.080,0.178178
18000,0.058,0.789,0.153,0.267231
18500,0.055,0.856,0.089,0.205258
19000,0.040,0.865,0.095,0.167223
19500,0.037,0.884,0.080,0.156704
20000,0.031,0.887,0.083,0.150783
20500,0.031,0.884,0.086,0.150489
21000,0.043,0.875,0.083,0.185164
21500,0.031,0.881,0.089,0.166369
22000,0.061,0.847,0.092,0.203455
22500,0.049,0.844,0.107,0.202940
23000,0.055,0.826,0.119,0.234408
23500,0.037,0.859,0.104,0.182426
24000,0.046,0.878,0.076,0.177300
24500,0.046,0.881,0.073,0.148018
25000,0.043,0.859,0.098,0.193217
25500,0.040,0.850,0.110,0.191007
26000,0.040,0.869,0.092,0.174088
26500,0.028,0.911,0.061,0.136358
27000,0.028,0.939,0.034,0.095383
27500,0.028,0.933,0.040,0.098940
28000,0.031,0.914,0.055,0.132384
28500,0.028,0.911,0.061,0.133948
29000,0.031,0.887,0.083,0.171424
29500,0.037,0.902,0.061,0.135565
30000,0.034,0.865,0.101,0.183429
30500,0.031,0.862,0.107,0.201090
31000,0.064,0.801,0.135,0.262639
31500,0.049,0.844,0.107,0.192161
32000,0.028,0.887,0.086,0.148033
32500,0.043,0.869,0.089,0.162067
33000,0.043,0.869,0.089,0.175473
33500,0.037,0.844,0.119,0.199620
34000,0.052,0.847,0.101,0.159680
34500,0.061,0.807,0.131,0.212782
35000,0.061,0.801,0.138,0.216335
35500,0.076,0.832,0.092,0.175273
36000,0.049,0.859,0.092,0.177225
36500,0.034,0.823,0.144,0.224520
37000,0.046,0.820,0.135,0.249707
37500,0.040,0.850,0.110,0.202687
38000,0.043,0.835,0.122,0.221841
38500,0.043,0.838,0.119,0.205379
39000,0.037,0.862,0.101,0.178714
39500,0.040,0.823,0.138,0.225525
40000,0.046,0.813,0.141,0.248235
40500,0.043,0.872,0.086,0.184493
41000,0.037,0.875,0.089,0.183428
41500,0.049,0.869,0.083,0.180732
42000,0.046,0.817,0.138,0.248678
42500,0.046,0.853,0.101,0.192089
43000,0.037,0.875,0.089,0.168305
43500,0.031,0.905,0.064,0.142879
44000,0.037,0.856,0.107,0.186211
44500,0.034,0.853,0.113,0.212587
45000,0.031,0.881,0.089,0.161049
45500,0.031,0.914,0.055,0.124729
46000,0.031,0.869,0.101,0.189172
46500,0.040,0.832,0.128,0.232007
47000,0.058,0.798,0.144,0.286460
47500,0.049,0.823,0.128,0.234900
48000,0.089,0.801,0.110,0.223446
48500,0.073,0.832,0.095,0.194418
49000,0.083,0.817,0.101,0.218304
49500,0.076,0.813,0.110,0.225018
50000,0.095,0.817,0.089,0.207379
50500,0.076,0.832,0.092,0.193384
51000,0.086,0.807,0.107,0.219215
51500,0.092,0.749,0.159,0.275266
52000,0.073,0.777,0.150,0.234533
52500,0.073,0.761,0.165,0.252270
53000,0.052,0.829,0.119,0.213212
53500,0.058,0.829,0.113,0.214579
54000,0.064,0.838,0.098,0.213943
54500,0.046,0.832,0.122,0.220073
55000,0.037,0.878,0.086,0.160828
55500,0.052,0.865,0.083,0.171744
56000,0.040,0.908,0.052,0.133841
56500,0.043,0.905,0.052,0.135146
57000,0.043,0.878,0.080,0.165210
57500,0.031,0.902,0.067,0.124742
58000,0.028,0.893,0.080,0.139271
58500,0.043,0.887,0.070,0.151983
59000,0.034,0.887,0.080,0.180241
59500,0.040,0.930,0.031,0.105377
60000,0.034,0.930,0.037,0.108002
60500,0.040,0.884,0.076,0.152740
61000,0.037,0.924,0.040,0.108480
61500,0.037,0.881,0.083,0.162686
62000,0.037,0.878,0.086,0.164442
62500,0.034,0.862,0.104,0.183330
63000,0.034,0.856,0.110,0.202431
63500,0.043,0.853,0.104,0.199519
64000,0.040,0.869,0.092,0.182010
64500,0.040,0.856,0.104,0.190221
65000,0.037,0.875,0.089,0.169344
65500,0.034,0.893,0.073,0.160256
66000,0.040,0.893,0.067,0.158987
66500,0.031,0.911,0.058,0.139006
67000,0.031,0.890,0.080,0.161320
67500,0.034,0.856,0.110,0.215827
68000,0.040,0.850,0.110,0.208467
68500,0.040,0.850,0.110,0.206711
69000,0.049,0.856,0.095,0.182774
69500,0.064,0.829,0.107,0.216420
70000,0.064,0.813,0.122,0.222793
70500,0.046,0.862,0.092,0.175944
71000,0.040,0.826,0.135,0.226998
71500,0.049,0.862,0.089,0.183912
72000,0.037,0.850,0.113,0.189039
72500,0.028,0.878,0.095,0.155443
73000,0.040,0.881,0.080,0.158770
73500,0.064,0.853,0.083,0.179645
74000,0.067,0.859,0.073,0.180503
74500,0.049,0.829,0.122,0.222810
75000,0.046,0.865,0.089,0.173984
75500,0.046,0.807,0.147,0.264108
76000,0.034,0.875,0.092,0.180662
76500,0.037,0.850,0.113,0.213873
77000,0.043,0.872,0.086,0.197858
77500,0.040,0.853,0.107,0.212903
78000,0.037,0.850,0.113,0.212698
78500,0.034,0.884,0.083,0.170425
79000,0.034,0.887,0.080,0.161188
79500,0.037,0.905,0.058,0.131941
80000,0.028,0.862,0.110,0.192215
80500,0.037,0.856,0.107,0.206962
81000,0.064,0.829,0.107,0.209826
81500,0.040,0.838,0.122,0.217287
82000,0.037,0.795,0.168,0.245892
82500,0.037,0.817,0.147,0.233667
83000,0.049,0.807,0.144,0.262027
83500,0.049,0.838,0.113,0.229875
84000,0.058,0.774,0.168,0.291169
84500,0.061,0.752,0.187,0.296903
85000,0.040,0.804,0.156,0.244401
85500,0.046,0.789,0.165,0.275221
86000,0.040,0.835,0.125,0.228056
86500,0.040,0.844,0.116,0.199771
87000,0.043,0.838,0.119,0.216550
87500,0.052,0.881,0.067,0.161217
88000,0.043,0.875,0.083,0.169263
88500,0.043,0.887,0.070,0.155163
89000,0.037,0.884,0.080,0.180310
89500,0.031,0.862,0.107,0.178086
90000,0.037,0.884,0.080,0.172495
90500,0.031,0.905,0.064,0.128482
91000,0.043,0.862,0.095,0.159019
91500,0.052,0.817,0.131,0.217001
92000,0.046,0.835,0.119,0.196212
92500,0.034,0.881,0.086,0.178254
93000,0.034,0.884,0.083,0.179547
93500,0.037,0.908,0.055,0.122922
94000,0.034,0.872,0.095,0.176244
94500,0.034,0.902,0.064,0.137620
95000,0.043,0.884,0.073,0.159872
95500,0.031,0.887,0.083,0.163926
96000,0.028,0.890,0.083,0.157062
96500,0.034,0.899,0.067,0.151332
97000,0.028,0.902,0.070,0.144080
97500,0.028,0.930,0.043,0.105553
98000,0.028,0.924,0.049,0.106670
98500,0.031,0.924,0.046,0.111212
99000,0.028,0.887,0.086,0.159773
99500,0.031,0.865,0.104,0.187967
100000,0.028,0.896,0.076,0.162916
