time,n_A+p,n_B,n_AB
0,0.028,0.972,-0.000
500,0.034,0.945,0.021
1000,0.040,0.933,0.028
1500,0.052,0.920,0.028
2000,0.028,0.927,0.046
2500,0.034,0.951,0.015
3000,0.028,0.954,0.018
3500,0.031,0.960,0.009
4000,0.028,0.960,0.012
4500,0.040,0.920,0.040
5000,0.034,0.908,0.058
5500,0.046,0.896,0.058
6000,0.034,0.920,0.046
6500,0.034,0.927,0.040
7000,0.037,0.933,0.031
7500,0.034,0.924,0.043
8000,0.028,0.933,0.040
8500,0.037,0.914,0.049
9000,0.040,0.924,0.037
9500,0.043,0.942,0.015
10000,0.052,0.908,0.040
10500,0.046,0.920,0.034
11000,0.052,0.911,0.037
11500,0.040,0.902,0.058
12000,0.052,0.890,0.058
12500,0.061,0.865,0.073
13000,0.034,0.939,0.028
13500,0.031,0.945,0.024
14000,0.031,0.948,0.021
14500,0.034,0.942,0.024
15000,0.040,0.899,0.061
15500,0.046,0.899,0.055
16000,0.058,0.872,0.070
16500,0.086,0.823,0.092
17000,0.037,0.893,0.070
17500,0.073,0.878,0.049
18000,0.083,0.853,0.064
18500,0.064,0.820,0.116
19000,0.058,0.872,0.070
19500,0.064,0.835,0.101
20000,0.046,0.899,0.055
20500,0.040,0.911,0.049
21000,0.046,0.875,0.080
21500,0.061,0.865,0.073
22000,0.031,0.914,0.055
22500,0.028,0.957,0.015
23000,0.031,0.948,0.021
23500,0.034,0.920,0.046
24000,0.052,0.914,0.034
24500,0.067,0.908,0.024
25000,0.052,0.902,0.046
25500,0.031,0.927,0.043
26000,0.031,0.936,0.034
26500,0.028,0.951,0.021
27000,0.037,0.936,0.028
27500,0.034,0.927,0.040
28000,0.031,0.899,0.070
28500,0.031,0.920,0.049
29000,0.034,0.936,0.031
29500,0.028,0.933,0.040
30000,0.028,0.908,0.064
30500,0.028,0.930,0.043
31000,0.028,0.933,0.040
31500,0.028,0.945,0.028
32000,0.028,0.948,0.024
32500,0.028,0.942,0.031
33000,0.043,0.920,0.037
33500,0.049,0.884,0.067
34000,0.043,0.890,0.067
34500,0.028,0.933,0.040
35000,0.031,0.939,0.031
35500,0.031,0.927,0.043
36000,0.031,0.933,0.037
36500,0.058,0.865,0.076
37000,0.083,0.823,0.095
37500,0.049,0.908,0.043
38000,0.055,0.902,0.043
38500,0.037,0.911,0.052
39000,0.037,0.924,0.040
39500,0.040,0.936,0.024
40000,0.070,0.872,0.058
40500,0.034,0.930,0.037
41000,0.043,0.908,0.049
41500,0.034,0.914,0.052
42000,0.031,0.927,0.043
42500,0.052,0.899,0.049
43000,0.052,0.899,0.049
43500,0.046,0.911,0.043
44000,0.037,0.902,0.061
44500,0.040,0.930,0.031
45000,0.046,0.917,0.037
45500,0.043,0.905,0.052
46000,0.052,0.911,0.037
46500,0.058,0.893,0.049
47000,0.067,0.869,0.064
47500,0.040,0.905,0.055
48000,0.028,0.924,0.049
48500,0.046,0.905,0.049
49000,0.052,0.887,0.061
49500,0.076,0.838,0.086
50000,0.061,0.881,0.058
50500,0.040,0.920,0.040
51000,0.061,0.893,0.046
51500,0.049,0.914,0.037
52000,0.052,0.896,0.052
52500,0.058,0.893,0.049
53000,0.049,0.905,0.046
53500,0.031,0.933,0.037
54000,0.031,0.920,0.049
54500,0.043,0.924,0.034
55000,0.043,0.908,0.049
55500,0.037,0.957,0.006
56000,0.031,0.933,0.037
56500,0.031,0.945,0.024
57000,0.028,0.945,0.028
57500,0.028,0.920,0.052
58000,0.043,0.899,0.058
58500,0.052,0.905,0.043
59000,0.052,0.881,0.067
59500,0.055,0.887,0.058
60000,0.040,0.914,0.046
60500,0.058,0.884,0.058
61000,0.046,0.920,0.034
61500,0.049,0.924,0.028
62000,0.037,0.933,0.031
62500,0.031,0.930,0.040
63000,0.043,0.942,0.015
63500,0.052,0.902,0.046
64000,0.043,0.881,0.076
64500,0.058,0.862,0.080
65000,0.040,0.899,0.061
65500,0.040,0.930,0.031
66000,0.049,0.920,0.031
66500,0.034,0.896,0.070
67000,0.037,0.908,0.055
67500,0.043,0.933,0.024
68000,0.031,0.933,0.037
68500,0.034,0.948,0.018
69000,0.052,0.878,0.070
69500,0.052,0.862,0.086
70000,0.049,0.899,0.052
70500,0.067,0.856,0.076
71000,0.067,0.844,0.089
71500,0.080,0.859,0.061
72000,0.046,0.878,0.076
72500,0.043,0.908,0.049
73000,0.070,0.844,0.086
73500,0.076,0.853,0.070
74000,0.052,0.887,0.061
74500,0.034,0.911,0.055
75000,0.037,0.908,0.055
75500,0.031,0.924,0.046
76000,0.034,0.936,0.031
76500,0.034,0.930,0.037
77000,0.034,0.924,0.043
77500,0.037,0.905,0.058
78000,0.037,0.942,0.021
78500,0.034,0.930,0.037
79000,0.031,0.948,0.021
79500,0.028,0.960,0.012
80000,0.031,0.966,0.003
80500,0.034,0.924,0.043
81000,0.034,0.927,0.040
81500,0.034,0.933,0.034
82000,0.031,0.920,0.049
82500,0.028,0.942,0.031
83000,0.028,0.917,0.055
83500,0.031,0.930,0.040
84000,0.040,0.890,0.070
84500,0.046,0.869,0.086
85000,0.055,0.908,0.037
85500,0.040,0.911,0.049
86000,0.043,0.914,0.043
86500,0.064,0.878,0.058
87000,0.034,0.902,0.064
87500,0.034,0.914,0.052
88000,0.043,0.936,0.021
88500,0.040,0.899,0.061
89000,0.031,0.933,0.037
89500,0.034,0.927,0.040
90000,0.058,0.887,0.055
90500,0.037,0.899,0.064
91000,0.037,0.936,0.028
91500,0.031,0.930,0.040
92000,0.034,0.920,0.046
92500,0.028,0.917,0.055
93000,0.037,0.936,0.028
93500,0.037,0.948,0.015
94000,0.043,0.917,0.040
94500,0.031,0.930,0.040
95000,0.028,0.966,0.006
95500,0.031,0.930,0.040
96000,0.034,0.920,0.046
96500,0.043,0.911,0.046
97000,0.034,0.920,0.046
97500,0.034,0.951,0.015
98000,0.031,0.951,0.018
98500,0.031,0.942,0.028
99000,0.031,0.939,0.031
99500,0.031,0.960,0.009
100000,0.031,0.948,0.021
100500,0.043,0.896,0.061
101000,0.073,0.881,0.046
101500,0.073,0.865,0.061
102000,0.086,0.841,0.073
102500,0.080,0.859,0.061
103000,0.049,0.911,0.040
103500,0.034,0.939,0.028
104000,0.031,0.945,0.024
104500,0.040,0.914,0.046
105000,0.046,0.914,0.040
105500,0.034,0.933,0.034
106000,0.031,0.917,0.052
106500,0.028,0.942,0.031
107000,0.034,0.951,0.015
107500,0.034,0.939,0.028
108000,0.040,0.920,0.040
108500,0.028,0.942,0.031
109000,0.037,0.933,0.031
109500,0.028,0.951,0.021
110000,0.028,0.963,0.009
110500,0.028,0.957,0.015
111000,0.028,0.939,0.034
111500,0.046,0.930,0.024
112000,0.037,0.884,0.080
112500,0.040,0.917,0.043
113000,0.046,0.890,0.064
113500,0.055,0.875,0.070
114000,0.049,0.893,0.058
114500,0.031,0.951,0.018
115000,0.064,0.859,0.076
115500,0.067,0.850,0.083
116000,0.067,0.890,0.043
116500,0.049,0.924,0.028
117000,0.043,0.936,0.021
117500,0.034,0.933,0.034
118000,0.031,0.930,0.040
118500,0.037,0.942,0.021
119000,0.034,0.924,0.043
119500,0.040,0.911,0.049
120000,0.040,0.933,0.028
120500,0.031,0.936,0.034
121000,0.040,0.908,0.052
121500,0.046,0.914,0.040
122000,0.031,0.899,0.070
122500,0.028,0.954,0.018
123000,0.043,0.930,0.028
123500,0.031,0.942,0.028
124000,0.034,0.933,0.034
124500,0.028,0.966,0.006
125000,0.028,0.942,0.031
125500,0.028,0.945,0.028
126000,0.028,0.948,0.024
126500,0.034,0.939,0.028
127000,0.028,0.948,0.024
127500,0.031,0.948,0.021
128000,0.037,0.942,0.021
128500,0.031,0.954,0.015
129000,0.037,0.936,0.028
129500,0.040,0.930,0.031
130000,0.046,0.930,0.024
130500,0.043,0.902,0.055
131000,0.046,0.896,0.058
131500,0.052,0.865,0.083
132000,0.061,0.875,0.064
132500,0.064,0.878,0.058
133000,0.028,0.914,0.058
133500,0.055,0.878,0.067
134000,0.034,0.914,0.052
134500,0.034,0.939,0.028
135000,0.049,0.917,0.034
135500,0.049,0.896,0.055
136000,0.049,0.899,0.052
136500,0.031,0.939,0.031
137000,0.034,0.933,0.034
137500,0.028,0.917,0.055
138000,0.037,0.924,0.040
138500,0.043,0.927,0.031
139000,0.049,0.927,0.024
139500,0.037,0.924,0.040
140000,0.028,0.924,0.049
140500,0.067,0.872,0.061
141000,0.067,0.847,0.086
141500,0.037,0.893,0.070
142000,0.028,0.960,0.012
142500,0.028,0.963,0.009
143000,0.031,0.948,0.021
143500,0.028,0.942,0.031
144000,0.031,0.927,0.043
144500,0.043,0.939,0.018
145000,0.034,0.914,0.052
145500,0.040,0.917,0.043
146000,0.037,0.924,0.040
146500,0.034,0.930,0.037
147000,0.031,0.954,0.015
147500,0.037,0.951,0.012
148000,0.046,0.899,0.055
148500,0.046,0.917,0.037
149000,0.049,0.893,0.058
149500,0.034,0.951,0.015
150000,0.034,0.927,0.040
150500,0.040,0.930,0.031
151000,0.046,0.917,0.037
151500,0.031,0.942,0.028
152000,0.031,0.948,0.021
152500,0.043,0.927,0.031
153000,0.046,0.896,0.058
153500,0.037,0.917,0.046
154000,0.028,0.945,0.028
154500,0.037,0.911,0.052
155000,0.031,0.948,0.021
155500,0.028,0.939,0.034
156000,0.049,0.893,0.058
156500,0.049,0.893,0.058
157000,0.061,0.902,0.037
157500,0.067,0.862,0.070
158000,0.073,0.878,0.049
158500,0.064,0.878,0.058
159000,0.070,0.856,0.073
159500,0.040,0.890,0.070
160000,0.028,0.927,0.046
160500,0.043,0.920,0.037
161000,0.046,0.899,0.055
161500,0.049,0.859,0.092
162000,0.055,0.899,0.046
162500,0.049,0.917,0.034
163000,0.043,0.902,0.055
163500,0.055,0.878,0.067
164000,0.034,0.920,0.046
164500,0.040,0.924,0.037
165000,0.034,0.917,0.049
165500,0.028,0.933,0.040
166000,0.028,0.933,0.040
166500,0.028,0.924,0.049
167000,0.034,0.924,0.043
167500,0.034,0.924,0.043
168000,0.049,0.902,0.049
168500,0.034,0.945,0.021
169000,0.028,0.948,0.024
169500,0.034,0.917,0.049
170000,0.034,0.927,0.040
170500,0.049,0.924,0.028
171000,0.034,0.942,0.024
171500,0.031,0.939,0.031
172000,0.031,0.924,0.046
172500,0.031,0.927,0.043
173000,0.028,0.936,0.037
173500,0.046,0.899,0.055
174000,0.037,0.936,0.028
174500,0.043,0.896,0.061
175000,0.028,0.920,0.052
175500,0.031,0.945,0.024
176000,0.034,0.942,0.024
176500,0.040,0.920,0.040
177000,0.034,0.902,0.064
177500,0.028,0.927,0.046
178000,0.031,0.942,0.028
178500,0.031,0.930,0.040
179000,0.031,0.942,0.028
179500,0.028,0.939,0.034
180000,0.034,0.945,0.021
180500,0.040,0.930,0.031
181000,0.043,0.933,0.024
181500,0.037,0.939,0.024
182000,0.031,0.924,0.046
182500,0.028,0.942,0.031
183000,0.031,0.930,0.040
183500,0.034,0.927,0.040
184000,0.034,0.927,0.040
184500,0.049,0.908,0.043
185000,0.043,0.927,0.031
185500,0.043,0.927,0.031
186000,0.043,0.927,0.031
186500,0.070,0.878,0.052
187000,0.067,0.890,0.043
187500,0.067,0.865,0.067
188000,0.055,0.884,0.061
188500,0.043,0.914,0.043
189000,0.043,0.899,0.058
189500,0.037,0.902,0.061
190000,0.040,0.945,0.015
190500,0.043,0.905,0.052
191000,0.052,0.872,0.076
191500,0.040,0.905,0.055
192000,0.034,0.911,0.055
192500,0.040,0.908,0.052
193000,0.040,0.917,0.043
193500,0.037,0.933,0.031
194000,0.043,0.930,0.028
194500,0.040,0.905,0.055
195000,0.040,0.899,0.061
195500,0.055,0.914,0.031
196000,0.061,0.908,0.031
196500,0.049,0.920,0.031
197000,0.040,0.905,0.055
197500,0.046,0.908,0.046
198000,0.037,0.942,0.021
198500,0.037,0.905,0.058
199000,0.040,0.924,0.037
199500,0.043,0.927,0.031
200000,0.061,0.865,0.073
200500,0.064,0.869,0.067
201000,0.061,0.872,0.067
201500,0.043,0.890,0.067
202000,0.061,0.878,0.061
202500,0.037,0.887,0.076
203000,0.031,0.933,0.037
203500,0.031,0.939,0.031
204000,0.031,0.942,0.028
204500,0.049,0.908,0.043
205000,0.058,0.853,0.089
205500,0.049,0.902,0.049
206000,0.058,0.850,0.092
206500,0.055,0.887,0.058
207000,0.031,0.924,0.046
207500,0.043,0.927,0.031
208000,0.046,0.924,0.031
208500,0.061,0.902,0.037
209000,0.043,0.920,0.037
209500,0.034,0.924,0.043
210000,0.037,0.917,0.046
210500,0.055,0.887,0.058
211000,0.052,0.887,0.061
211500,0.037,0.911,0.052
212000,0.043,0.902,0.055
212500,0.037,0.933,0.031
213000,0.061,0.905,0.034
213500,0.046,0.914,0.040
214000,0.055,0.887,0.058
214500,0.052,0.914,0.034
215000,0.052,0.905,0.043
215500,0.037,0.930,0.034
216000,0.067,0.878,0.055
216500,0.058,0.881,0.061
217000,0.058,0.878,0.064
217500,0.046,0.911,0.043
218000,0.040,0.920,0.040
218500,0.040,0.930,0.031
219000,0.034,0.930,0.037
219500,0.031,0.945,0.024
220000,0.031,0.942,0.028
220500,0.046,0.887,0.067
221000,0.037,0.899,0.064
221500,0.043,0.924,0.034
222000,0.028,0.942,0.031
222500,0.034,0.911,0.055
223000,0.040,0.911,0.049
223500,0.049,0.878,0.073
224000,0.046,0.917,0.037
224500,0.034,0.936,0.031
225000,0.040,0.914,0.046
225500,0.061,0.859,0.080
226000,0.040,0.908,0.052
226500,0.046,0.902,0.052
227000,0.049,0.893,0.058
227500,0.040,0.914,0.046
228000,0.049,0.875,0.076
228500,0.043,0.914,0.043
229000,0.046,0.890,0.064
229500,0.034,0.914,0.052
230000,0.028,0.954,0.018
230500,0.043,0.936,0.021
231000,0.043,0.896,0.061
231500,0.031,0.927,0.043
232000,0.028,0.942,0.031
232500,0.028,0.933,0.040
233000,0.031,0.951,0.018
233500,0.028,0.942,0.031
234000,0.028,0.942,0.031
234500,0.034,0.917,0.049
235000,0.037,0.905,0.058
235500,0.040,0.896,0.064
236000,0.052,0.896,0.052
236500,0.086,0.869,0.046
237000,0.052,0.893,0.055
237500,0.052,0.872,0.076
238000,0.040,0.933,0.028
238500,0.037,0.927,0.037
239000,0.046,0.927,0.028
239500,0.031,0.914,0.055
240000,0.031,0.924,0.046
240500,0.040,0.927,0.034
241000,0.031,0.951,0.018
241500,0.031,0.924,0.046
242000,0.034,0.914,0.052
242500,0.037,0.899,0.064
243000,0.049,0.920,0.031
243500,0.055,0.902,0.043
244000,0.043,0.905,0.052
244500,0.061,0.890,0.049
245000,0.052,0.881,0.067
245500,0.058,0.902,0.040
246000,0.073,0.899,0.028
246500,0.073,0.865,0.061
247000,0.073,0.872,0.055
247500,0.080,0.865,0.055
248000,0.064,0.865,0.070
248500,0.055,0.875,0.070
249000,0.034,0.905,0.061
249500,0.040,0.917,0.043
250000,0.031,0.911,0.058
250500,0.040,0.914,0.046
251000,0.055,0.887,0.058
251500,0.049,0.896,0.055
