time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.916,0.055,0.150192
1000,0.037,0.913,0.050,0.129934
1500,0.045,0.881,0.074,0.205958
2000,0.057,0.873,0.069,0.212404
2500,0.045,0.864,0.092,0.191405
3000,0.057,0.801,0.141,0.274716
3500,0.055,0.816,0.129,0.249263
4000,0.060,0.821,0.119,0.250221
4500,0.069,0.784,0.146,0.307397
5000,0.067,0.739,0.194,0.326432
5500,0.060,0.762,0.179,0.301745
6000,0.104,0.720,0.176,0.375861
6500,0.107,0.717,0.176,0.361266
7000,0.097,0.697,0.206,0.366342
7500,0.104,0.633,0.263,0.414130
8000,0.119,0.663,0.218,0.399936
8500,0.069,0.739,0.191,0.314251
9000,0.102,0.712,0.186,0.367847
9500,0.134,0.682,0.184,0.395336
10000,0.127,0.618,0.256,0.432141
10500,0.124,0.615,0.261,0.419536
11000,0.122,0.608,0.270,0.432558
11500,0.119,0.660,0.221,0.386243
12000,0.104,0.635,0.261,0.376453
12500,0.107,0.685,0.208,0.339453
13000,0.104,0.658,0.238,0.373099
13500,0.117,0.610,0.273,0.421279
14000,0.122,0.648,0.231,0.400877
14500,0.114,0.640,0.246,0.411065
15000,0.132,0.638,0.231,0.400290
15500,0.117,0.620,0.263,0.415147
16000,0.132,0.630,0.238,0.393464
16500,0.179,0.556,0.266,0.448005
17000,0.164,0.538,0.298,0.458140
17500,0.179,0.506,0.315,0.469960
18000,0.223,0.514,0.263,0.458056
18500,0.208,0.501,0.290,0.470461
19000,0.216,0.481,0.303,0.475177
19500,0.216,0.474,0.310,0.480371
20000,0.248,0.481,0.270,0.469957
20500,0.243,0.454,0.303,0.482224
21000,0.283,0.444,0.273,0.486382
21500,0.303,0.377,0.320,0.503967
22000,0.355,0.340,0.305,0.495857
22500,0.397,0.313,0.290,0.492956
23000,0.432,0.280,0.288,0.490680
23500,0.533,0.206,0.261,0.414376
24000,0.588,0.181,0.231,0.386789
24500,0.700,0.124,0.176,0.302308
25000,0.734,0.074,0.191,0.278926
25500,0.806,0.055,0.139,0.176700
26000,0.831,0.040,0.129,0.154987
26500,0.851,0.050,0.099,0.134832
27000,0.856,0.027,0.117,0.122949
27500,0.859,0.022,0.119,0.140998
28000,0.886,0.010,0.104,0.131886
28500,0.908,0.007,0.084,0.088575
29000,0.926,0.005,0.069,0.055557
29500,0.945,0.005,0.050,0.027976
30000,0.958,0.005,0.037,0.024126
30500,0.970,0.002,0.027,0.010506
31000,0.975,0.002,0.022,0.005575
31500,0.973,0.002,0.025,0.010233
32000,0.975,0.002,0.022,0.011983
32500,0.960,0.002,0.037,0.041221
33000,0.968,0.000,0.032,0.031499
33500,0.983,0.000,0.017,0.008210
34000,0.975,0.000,0.025,0.016859
34500,0.980,0.000,0.020,0.013305
35000,0.988,0.000,0.012,0.002543
35500,0.993,0.000,0.007,0.000694
36000,0.993,0.000,0.007,0.000694
36500,0.993,0.000,0.007,0.000694
37000,0.993,0.000,0.007,0.000694
37500,0.993,0.000,0.007,0.000694
38000,0.990,0.000,0.010,0.003247
38500,0.998,0.000,0.002,0.000090
39000,0.998,0.000,0.002,0.000090
39500,0.998,0.000,0.002,0.000090
40000,0.998,0.000,0.002,0.000090
40500,0.998,0.000,0.002,0.000090
41000,0.998,0.000,0.002,0.000090
41500,0.998,0.000,0.002,0.000090
42000,0.998,0.000,0.002,0.000090
42500,0.998,0.000,0.002,0.000090
43000,0.998,0.000,0.002,0.000090
43500,1.000,0.000,0.000,0.000000
