time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.034,0.945,0.021,0.096681
1000,0.028,0.948,0.024,0.088780
1500,0.028,0.933,0.040,0.096570
2000,0.034,0.939,0.028,0.087221
2500,0.028,0.954,0.018,0.060401
3000,0.031,0.927,0.043,0.122171
3500,0.028,0.905,0.067,0.142139
4000,0.028,0.942,0.031,0.086628
4500,0.028,0.920,0.052,0.119270
5000,0.028,0.924,0.049,0.132122
5500,0.031,0.878,0.092,0.173751
6000,0.031,0.930,0.040,0.092087
6500,0.040,0.905,0.055,0.127991
7000,0.034,0.902,0.064,0.131088
7500,0.052,0.872,0.076,0.171279
8000,0.040,0.902,0.058,0.130388
8500,0.034,0.924,0.043,0.100331
9000,0.031,0.948,0.021,0.061335
9500,0.031,0.924,0.046,0.107466
10000,0.028,0.896,0.076,0.145998
10500,0.031,0.930,0.040,0.099230
11000,0.031,0.939,0.031,0.088132
11500,0.031,0.936,0.034,0.098141
12000,0.031,0.933,0.037,0.107990
12500,0.037,0.939,0.024,0.090304
13000,0.034,0.914,0.052,0.106284
13500,0.031,0.945,0.024,0.087334
14000,0.037,0.905,0.058,0.141732
14500,0.046,0.905,0.049,0.127745
15000,0.040,0.890,0.070,0.145354
15500,0.037,0.908,0.055,0.124370
16000,0.043,0.908,0.049,0.122881
16500,0.031,0.948,0.021,0.068526
17000,0.031,0.939,0.031,0.076175
17500,0.037,0.899,0.064,0.139562
18000,0.034,0.927,0.040,0.100767
18500,0.031,0.942,0.028,0.085413
19000,0.034,0.920,0.046,0.124678
19500,0.031,0.924,0.046,0.118190
20000,0.037,0.927,0.037,0.102895
20500,0.031,0.945,0.024,0.068471
21000,0.037,0.911,0.052,0.129726
21500,0.031,0.924,0.046,0.113742
22000,0.034,0.887,0.080,0.156701
22500,0.034,0.893,0.073,0.145067
23000,0.034,0.924,0.043,0.107350
23500,0.040,0.920,0.040,0.112487
24000,0.034,0.920,0.046,0.106874
24500,0.037,0.924,0.040,0.103921
25000,0.037,0.930,0.034,0.099091
25500,0.034,0.942,0.024,0.082260
26000,0.034,0.930,0.037,0.110486
26500,0.037,0.939,0.024,0.096781
27000,0.031,0.945,0.024,0.077363
27500,0.031,0.933,0.037,0.090492
28000,0.031,0.945,0.024,0.075057
28500,0.031,0.927,0.043,0.102305
29000,0.031,0.914,0.055,0.128206
29500,0.031,0.936,0.034,0.093989
30000,0.037,0.930,0.034,0.099856
30500,0.031,0.936,0.034,0.090472
31000,0.034,0.890,0.076,0.168097
31500,0.034,0.930,0.037,0.101917
32000,0.037,0.945,0.018,0.077736
32500,0.034,0.945,0.021,0.077016
33000,0.031,0.942,0.028,0.080294
33500,0.034,0.930,0.037,0.103018
34000,0.031,0.896,0.073,0.135740
34500,0.031,0.914,0.055,0.116996
35000,0.031,0.914,0.055,0.120388
35500,0.031,0.908,0.061,0.117517
36000,0.031,0.939,0.031,0.074282
36500,0.034,0.936,0.031,0.098428
37000,0.034,0.908,0.058,0.137773
37500,0.034,0.933,0.034,0.097560
38000,0.031,0.948,0.021,0.077386
38500,0.034,0.899,0.067,0.145886
39000,0.031,0.924,0.046,0.103609
39500,0.034,0.933,0.034,0.092284
40000,0.034,0.933,0.034,0.096416
40500,0.028,0.930,0.043,0.094738
41000,0.028,0.930,0.043,0.098687
41500,0.028,0.917,0.055,0.121308
42000,0.028,0.930,0.043,0.099758
42500,0.028,0.927,0.046,0.117184
43000,0.028,0.924,0.049,0.119057
43500,0.028,0.939,0.034,0.083258
44000,0.028,0.920,0.052,0.114888
44500,0.028,0.951,0.021,0.070718
45000,0.028,0.936,0.037,0.106217
45500,0.028,0.942,0.031,0.085340
46000,0.028,0.948,0.024,0.085774
46500,0.028,0.927,0.046,0.107394
47000,0.031,0.920,0.049,0.116454
47500,0.028,0.933,0.040,0.096958
48000,0.034,0.908,0.058,0.123345
48500,0.028,0.957,0.015,0.066984
49000,0.028,0.930,0.043,0.102855
49500,0.028,0.924,0.049,0.109505
50000,0.031,0.908,0.061,0.133201
50500,0.034,0.914,0.052,0.117384
51000,0.028,0.917,0.055,0.101921
51500,0.028,0.905,0.067,0.122348
52000,0.031,0.920,0.049,0.097213
52500,0.028,0.878,0.095,0.159812
53000,0.028,0.942,0.031,0.080017
