time,n_A+p,n_B,n_AB
100,0.304,0.467,0.228
200,0.272,0.380,0.348
300,0.228,0.283,0.489
400,0.217,0.424,0.359
500,0.196,0.337,0.467
600,0.315,0.424,0.261
700,0.228,0.359,0.413
800,0.196,0.424,0.380
900,0.217,0.348,0.435
1000,0.261,0.326,0.413
1100,0.207,0.326,0.467
1200,0.272,0.337,0.391
1300,0.283,0.337,0.380
1400,0.283,0.424,0.293
1500,0.272,0.424,0.304
1600,0.207,0.489,0.304
1700,0.207,0.380,0.413
1800,0.239,0.424,0.337
1900,0.196,0.435,0.370
2000,0.239,0.467,0.293
2100,0.272,0.370,0.359
2200,0.315,0.304,0.380
2300,0.217,0.326,0.457
2400,0.228,0.326,0.446
2500,0.304,0.272,0.424
2600,0.293,0.348,0.359
2700,0.413,0.174,0.413
2800,0.478,0.109,0.413
2900,0.620,0.054,0.326
3000,0.609,0.033,0.359
3100,0.652,0.043,0.304
3200,0.652,0.065,0.283
3300,0.707,0.087,0.207
3400,0.696,0.087,0.217
3500,0.696,0.087,0.217
3600,0.652,0.043,0.304
3700,0.707,0.065,0.228
3800,0.728,0.054,0.217
3900,0.750,0.033,0.217
4000,0.783,0.000,0.217
4100,0.707,0.054,0.239
4200,0.826,0.054,0.120
4300,0.891,0.011,0.098
4400,0.880,0.000,0.120
4500,0.913,0.000,0.087
4600,0.957,0.000,0.043
4700,0.967,0.000,0.033
4800,0.967,0.000,0.033
4900,0.989,0.000,0.011
5000,0.989,0.000,0.011
5100,0.989,0.000,0.011
5200,0.989,0.000,0.011
5300,0.989,0.000,0.011
5400,0.989,0.000,0.011
5500,0.989,0.000,0.011
5600,1.000,0.000,0.000
