time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.028,0.963,0.009,0.059146
1000,0.032,0.903,0.065,0.143377
1500,0.028,0.922,0.051,0.105932
2000,0.028,0.940,0.032,0.096225
2500,0.032,0.903,0.065,0.139521
3000,0.028,0.908,0.065,0.128516
3500,0.032,0.935,0.032,0.084370
4000,0.037,0.908,0.055,0.139518
4500,0.037,0.912,0.051,0.118628
5000,0.028,0.903,0.069,0.158548
5500,0.046,0.894,0.060,0.143553
6000,0.051,0.857,0.092,0.212979
6500,0.037,0.839,0.124,0.212034
7000,0.046,0.829,0.124,0.221230
7500,0.032,0.903,0.065,0.135477
8000,0.032,0.816,0.152,0.242766
8500,0.037,0.811,0.152,0.253877
9000,0.037,0.899,0.065,0.141933
9500,0.041,0.917,0.041,0.123170
10000,0.046,0.848,0.106,0.211011
10500,0.028,0.853,0.120,0.193718
11000,0.037,0.899,0.065,0.131452
11500,0.032,0.885,0.083,0.142125
12000,0.028,0.908,0.065,0.127214
12500,0.028,0.899,0.074,0.133509
13000,0.028,0.889,0.083,0.162587
13500,0.028,0.866,0.106,0.193838
14000,0.028,0.871,0.101,0.180078
14500,0.032,0.853,0.115,0.208913
15000,0.051,0.843,0.106,0.215647
15500,0.032,0.894,0.074,0.136684
16000,0.037,0.917,0.046,0.116438
16500,0.037,0.843,0.120,0.229091
17000,0.041,0.853,0.106,0.199699
17500,0.041,0.889,0.069,0.150360
18000,0.032,0.862,0.106,0.195349
18500,0.028,0.899,0.074,0.146612
19000,0.041,0.917,0.041,0.127844
19500,0.037,0.912,0.051,0.112313
20000,0.041,0.857,0.101,0.195601
20500,0.032,0.880,0.088,0.170617
21000,0.046,0.880,0.074,0.176228
21500,0.041,0.848,0.111,0.211810
22000,0.041,0.880,0.078,0.175303
22500,0.032,0.935,0.032,0.093361
23000,0.041,0.839,0.120,0.236963
23500,0.032,0.889,0.078,0.141478
24000,0.041,0.857,0.101,0.196331
24500,0.028,0.912,0.060,0.110989
25000,0.051,0.843,0.106,0.215205
25500,0.046,0.853,0.101,0.188165
26000,0.041,0.825,0.134,0.216868
26500,0.032,0.797,0.171,0.254016
27000,0.032,0.880,0.088,0.153260
27500,0.041,0.857,0.101,0.181256
28000,0.041,0.829,0.129,0.209433
28500,0.037,0.788,0.175,0.246341
29000,0.069,0.765,0.166,0.273020
29500,0.060,0.783,0.157,0.247568
30000,0.051,0.820,0.129,0.217649
30500,0.037,0.829,0.134,0.194117
31000,0.028,0.862,0.111,0.168614
31500,0.028,0.908,0.065,0.126070
32000,0.032,0.903,0.065,0.126869
32500,0.032,0.935,0.032,0.082015
33000,0.028,0.903,0.069,0.138264
33500,0.032,0.848,0.120,0.189679
34000,0.046,0.793,0.161,0.264232
34500,0.032,0.876,0.092,0.177884
35000,0.037,0.899,0.065,0.142875
35500,0.028,0.926,0.046,0.106696
36000,0.028,0.903,0.069,0.135625
36500,0.028,0.908,0.065,0.114351
37000,0.028,0.853,0.120,0.196291
37500,0.032,0.839,0.129,0.188512
38000,0.032,0.793,0.175,0.252182
38500,0.046,0.829,0.124,0.205037
39000,0.032,0.839,0.129,0.189725
39500,0.032,0.871,0.097,0.166589
40000,0.028,0.848,0.124,0.190398
40500,0.032,0.866,0.101,0.169434
41000,0.028,0.880,0.092,0.165864
41500,0.028,0.908,0.065,0.117066
42000,0.032,0.912,0.055,0.130688
42500,0.028,0.899,0.074,0.157602
43000,0.032,0.899,0.069,0.148897
43500,0.032,0.912,0.055,0.121965
44000,0.028,0.876,0.097,0.160863
44500,0.037,0.871,0.092,0.172264
45000,0.037,0.839,0.124,0.215672
45500,0.041,0.848,0.111,0.215366
46000,0.028,0.899,0.074,0.147509
46500,0.028,0.862,0.111,0.186895
47000,0.051,0.802,0.147,0.249021
47500,0.041,0.825,0.134,0.245356
48000,0.041,0.829,0.129,0.227118
48500,0.041,0.820,0.138,0.244901
49000,0.028,0.876,0.097,0.161833
49500,0.028,0.903,0.069,0.136409
50000,0.028,0.876,0.097,0.169579
50500,0.028,0.885,0.088,0.157082
51000,0.028,0.866,0.106,0.201549
51500,0.028,0.857,0.115,0.176671
52000,0.028,0.876,0.097,0.177305
52500,0.028,0.871,0.101,0.180895
53000,0.046,0.862,0.092,0.201502
53500,0.028,0.866,0.106,0.195601
