time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.864,0.107,0.239656
1000,0.032,0.787,0.181,0.322407
1500,0.060,0.667,0.273,0.397639
2000,0.069,0.568,0.362,0.425849
2500,0.074,0.496,0.429,0.432455
3000,0.122,0.439,0.439,0.464422
3500,0.149,0.370,0.481,0.464719
4000,0.174,0.270,0.556,0.430427
4500,0.194,0.253,0.553,0.447179
5000,0.223,0.216,0.561,0.438770
5500,0.231,0.208,0.561,0.447311
6000,0.221,0.199,0.581,0.433004
6500,0.261,0.166,0.573,0.417955
7000,0.263,0.159,0.578,0.420787
7500,0.263,0.171,0.566,0.422499
8000,0.283,0.181,0.536,0.435573
8500,0.300,0.191,0.509,0.448817
9000,0.236,0.181,0.583,0.412075
9500,0.246,0.196,0.558,0.440482
10000,0.246,0.169,0.586,0.420891
10500,0.231,0.174,0.596,0.416801
11000,0.241,0.154,0.605,0.412801
11500,0.226,0.166,0.608,0.382966
12000,0.268,0.181,0.551,0.439710
12500,0.268,0.161,0.571,0.422863
13000,0.238,0.154,0.608,0.398962
13500,0.246,0.169,0.586,0.431596
14000,0.261,0.184,0.556,0.446706
14500,0.275,0.136,0.588,0.413965
15000,0.273,0.181,0.546,0.451151
15500,0.256,0.169,0.576,0.427216
16000,0.256,0.156,0.588,0.420773
16500,0.243,0.194,0.563,0.447590
17000,0.253,0.208,0.538,0.458318
17500,0.228,0.186,0.586,0.419213
18000,0.243,0.191,0.566,0.448394
18500,0.226,0.179,0.596,0.414670
19000,0.248,0.203,0.548,0.449263
19500,0.290,0.159,0.551,0.439986
20000,0.268,0.181,0.551,0.442065
20500,0.221,0.171,0.608,0.420621
21000,0.236,0.218,0.546,0.450818
21500,0.211,0.144,0.645,0.371743
22000,0.179,0.171,0.650,0.376315
22500,0.196,0.208,0.596,0.421011
23000,0.203,0.213,0.583,0.426037
23500,0.298,0.184,0.519,0.472132
24000,0.241,0.186,0.573,0.439145
24500,0.218,0.203,0.578,0.436008
25000,0.226,0.184,0.591,0.413960
25500,0.268,0.149,0.583,0.398079
26000,0.263,0.189,0.548,0.443511
26500,0.248,0.141,0.610,0.405677
27000,0.246,0.139,0.615,0.419471
27500,0.266,0.134,0.600,0.406841
28000,0.290,0.149,0.561,0.443854
28500,0.243,0.159,0.598,0.423675
29000,0.223,0.119,0.658,0.376892
29500,0.253,0.129,0.618,0.414155
30000,0.226,0.156,0.618,0.422113
30500,0.216,0.159,0.625,0.399806
31000,0.216,0.186,0.598,0.441133
31500,0.236,0.134,0.630,0.414850
32000,0.288,0.141,0.571,0.433993
32500,0.323,0.127,0.551,0.440062
33000,0.300,0.104,0.596,0.393228
33500,0.241,0.181,0.578,0.450175
34000,0.256,0.151,0.593,0.432073
34500,0.231,0.159,0.610,0.422049
35000,0.236,0.154,0.610,0.406317
35500,0.218,0.146,0.635,0.382165
36000,0.251,0.179,0.571,0.439797
36500,0.256,0.161,0.583,0.429089
37000,0.273,0.129,0.598,0.418622
37500,0.280,0.169,0.551,0.455053
38000,0.280,0.161,0.558,0.436485
38500,0.266,0.171,0.563,0.428722
39000,0.258,0.176,0.566,0.426944
39500,0.241,0.146,0.613,0.398175
40000,0.256,0.141,0.603,0.419288
40500,0.226,0.149,0.625,0.419529
41000,0.241,0.129,0.630,0.399241
41500,0.228,0.154,0.618,0.413281
42000,0.233,0.184,0.583,0.434299
42500,0.305,0.176,0.519,0.453327
43000,0.293,0.109,0.598,0.399034
43500,0.288,0.127,0.586,0.414043
44000,0.261,0.134,0.605,0.399756
44500,0.248,0.154,0.598,0.424121
45000,0.208,0.171,0.620,0.399017
45500,0.233,0.154,0.613,0.411883
46000,0.278,0.124,0.598,0.404330
46500,0.231,0.151,0.618,0.402352
47000,0.263,0.149,0.588,0.441503
47500,0.228,0.164,0.608,0.427278
48000,0.241,0.122,0.638,0.396179
48500,0.266,0.132,0.603,0.422751
49000,0.290,0.129,0.581,0.442669
49500,0.293,0.114,0.593,0.422802
50000,0.305,0.119,0.576,0.431643
50500,0.270,0.136,0.593,0.426101
51000,0.300,0.124,0.576,0.426571
51500,0.305,0.134,0.561,0.425534
52000,0.248,0.154,0.598,0.413308
52500,0.268,0.117,0.615,0.404309
53000,0.273,0.139,0.588,0.427960
53500,0.228,0.159,0.613,0.425311
54000,0.266,0.119,0.615,0.407529
54500,0.315,0.087,0.598,0.410328
55000,0.323,0.102,0.576,0.410381
55500,0.308,0.134,0.558,0.437624
56000,0.256,0.159,0.586,0.428658
56500,0.251,0.176,0.573,0.437577
57000,0.288,0.154,0.558,0.439410
57500,0.298,0.119,0.583,0.432763
58000,0.285,0.114,0.600,0.423268
58500,0.243,0.114,0.643,0.398944
59000,0.221,0.159,0.620,0.419673
59500,0.203,0.194,0.603,0.425032
60000,0.203,0.201,0.596,0.425954
60500,0.186,0.164,0.650,0.384345
61000,0.233,0.181,0.586,0.420232
61500,0.258,0.151,0.591,0.404532
62000,0.298,0.151,0.551,0.435015
62500,0.278,0.161,0.561,0.443803
63000,0.221,0.166,0.613,0.410204
63500,0.236,0.174,0.591,0.419822
64000,0.231,0.201,0.568,0.433470
64500,0.223,0.176,0.600,0.406538
65000,0.256,0.169,0.576,0.437139
65500,0.278,0.161,0.561,0.448196
66000,0.273,0.136,0.591,0.419741
66500,0.238,0.144,0.618,0.424779
