time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.921,0.050,0.133671
1000,0.032,0.876,0.092,0.170747
1500,0.037,0.819,0.144,0.260868
2000,0.055,0.727,0.218,0.339717
2500,0.067,0.645,0.288,0.387440
3000,0.069,0.578,0.352,0.416153
3500,0.069,0.541,0.390,0.422630
4000,0.082,0.553,0.365,0.429113
4500,0.089,0.519,0.392,0.440996
5000,0.084,0.536,0.380,0.422875
5500,0.122,0.484,0.395,0.451747
6000,0.146,0.449,0.404,0.456428
6500,0.154,0.419,0.427,0.459856
7000,0.159,0.352,0.489,0.446193
7500,0.184,0.357,0.459,0.461436
8000,0.196,0.328,0.476,0.472602
8500,0.184,0.377,0.439,0.462830
9000,0.186,0.355,0.459,0.460445
9500,0.218,0.352,0.429,0.483721
10000,0.213,0.320,0.467,0.475725
10500,0.218,0.293,0.489,0.472630
11000,0.256,0.325,0.419,0.494799
11500,0.226,0.275,0.499,0.453610
12000,0.226,0.315,0.459,0.464232
12500,0.218,0.310,0.471,0.467955
13000,0.221,0.300,0.479,0.483427
13500,0.206,0.295,0.499,0.455020
14000,0.228,0.305,0.467,0.472755
14500,0.236,0.313,0.452,0.470073
15000,0.236,0.337,0.427,0.480812
15500,0.251,0.290,0.459,0.471863
16000,0.268,0.256,0.476,0.478862
16500,0.253,0.258,0.489,0.469302
17000,0.275,0.248,0.476,0.471947
17500,0.278,0.261,0.462,0.486178
18000,0.323,0.211,0.467,0.476795
18500,0.370,0.159,0.471,0.459489
19000,0.315,0.136,0.548,0.417300
19500,0.365,0.136,0.499,0.445246
20000,0.362,0.146,0.491,0.449712
20500,0.333,0.127,0.541,0.409914
21000,0.313,0.194,0.494,0.468469
21500,0.278,0.206,0.516,0.443520
22000,0.258,0.243,0.499,0.479443
22500,0.233,0.233,0.533,0.456769
23000,0.238,0.253,0.509,0.474552
23500,0.256,0.248,0.496,0.474861
24000,0.270,0.223,0.506,0.456377
24500,0.290,0.253,0.457,0.483090
25000,0.221,0.261,0.519,0.467890
25500,0.251,0.243,0.506,0.464842
26000,0.223,0.295,0.481,0.474358
26500,0.216,0.325,0.459,0.478122
