time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.898,0.072,0.180195
1000,0.030,0.821,0.149,0.269249
1500,0.037,0.677,0.285,0.387557
2000,0.037,0.556,0.407,0.396049
2500,0.047,0.439,0.514,0.384518
3000,0.057,0.360,0.583,0.352453
3500,0.089,0.328,0.583,0.370931
4000,0.089,0.295,0.615,0.357767
4500,0.079,0.288,0.633,0.337617
5000,0.102,0.253,0.645,0.368162
5500,0.114,0.223,0.663,0.346570
6000,0.117,0.181,0.702,0.314049
6500,0.159,0.151,0.690,0.352752
7000,0.146,0.149,0.705,0.343969
7500,0.151,0.156,0.692,0.363043
8000,0.119,0.132,0.749,0.282941
8500,0.139,0.117,0.744,0.312187
9000,0.171,0.134,0.695,0.364010
9500,0.139,0.139,0.722,0.320590
10000,0.176,0.117,0.707,0.328014
10500,0.196,0.107,0.697,0.344101
11000,0.174,0.102,0.725,0.308576
11500,0.151,0.124,0.725,0.332949
12000,0.149,0.141,0.710,0.352910
12500,0.164,0.122,0.715,0.337167
13000,0.181,0.117,0.702,0.350243
13500,0.164,0.104,0.732,0.302226
14000,0.169,0.139,0.692,0.360142
14500,0.161,0.149,0.690,0.362980
15000,0.156,0.122,0.722,0.326926
15500,0.189,0.139,0.672,0.378770
16000,0.179,0.139,0.682,0.364086
16500,0.149,0.151,0.700,0.344395
17000,0.132,0.132,0.737,0.316201
17500,0.174,0.124,0.702,0.353438
18000,0.134,0.136,0.730,0.337149
18500,0.151,0.127,0.722,0.358671
19000,0.141,0.112,0.747,0.320327
19500,0.174,0.127,0.700,0.372524
20000,0.181,0.107,0.712,0.332860
20500,0.139,0.107,0.754,0.301294
21000,0.159,0.079,0.762,0.278231
21500,0.171,0.082,0.747,0.318616
22000,0.156,0.112,0.732,0.341176
22500,0.136,0.164,0.700,0.380437
23000,0.132,0.114,0.754,0.305250
23500,0.139,0.107,0.754,0.336509
24000,0.174,0.069,0.757,0.308037
24500,0.176,0.117,0.707,0.330018
25000,0.181,0.099,0.720,0.360568
25500,0.169,0.097,0.734,0.307259
26000,0.169,0.099,0.732,0.331282
26500,0.206,0.102,0.692,0.357659
27000,0.161,0.092,0.747,0.291695
27500,0.144,0.104,0.752,0.285749
28000,0.179,0.092,0.730,0.342451
28500,0.151,0.094,0.754,0.312203
29000,0.134,0.127,0.739,0.319211
29500,0.166,0.104,0.730,0.320178
30000,0.179,0.079,0.742,0.304188
30500,0.203,0.087,0.710,0.345643
31000,0.174,0.112,0.715,0.317815
31500,0.181,0.124,0.695,0.357450
32000,0.122,0.161,0.717,0.342436
32500,0.164,0.151,0.685,0.379529
33000,0.149,0.149,0.702,0.348878
33500,0.154,0.124,0.722,0.333234
34000,0.161,0.132,0.707,0.353802
34500,0.176,0.099,0.725,0.325216
35000,0.179,0.082,0.739,0.306335
35500,0.201,0.079,0.720,0.316861
36000,0.189,0.089,0.722,0.316908
36500,0.206,0.127,0.667,0.390708
37000,0.196,0.072,0.732,0.312769
37500,0.231,0.069,0.700,0.328454
38000,0.199,0.089,0.712,0.320164
38500,0.196,0.109,0.695,0.338012
39000,0.176,0.062,0.762,0.257422
39500,0.176,0.062,0.762,0.258160
40000,0.179,0.074,0.747,0.291511
40500,0.199,0.092,0.710,0.345300
41000,0.211,0.065,0.725,0.334729
41500,0.199,0.050,0.752,0.305224
42000,0.176,0.060,0.764,0.289634
42500,0.191,0.087,0.722,0.326789
43000,0.186,0.136,0.677,0.380284
43500,0.184,0.089,0.727,0.306066
44000,0.184,0.069,0.747,0.289369
44500,0.174,0.109,0.717,0.324676
45000,0.196,0.102,0.702,0.343729
45500,0.134,0.136,0.730,0.329886
46000,0.129,0.112,0.759,0.298506
46500,0.174,0.107,0.720,0.330525
47000,0.174,0.139,0.687,0.366859
47500,0.201,0.122,0.677,0.367271
48000,0.151,0.114,0.734,0.287589
48500,0.161,0.114,0.725,0.304848
49000,0.179,0.094,0.727,0.295288
49500,0.201,0.097,0.702,0.332691
50000,0.199,0.109,0.692,0.359925
50500,0.181,0.089,0.730,0.324787
51000,0.208,0.092,0.700,0.348386
51500,0.159,0.122,0.720,0.325307
52000,0.166,0.139,0.695,0.355596
52500,0.191,0.149,0.660,0.382673
53000,0.203,0.124,0.672,0.352475
53500,0.196,0.127,0.677,0.353445
54000,0.141,0.144,0.715,0.327512
54500,0.139,0.107,0.754,0.299899
55000,0.149,0.117,0.734,0.328581
55500,0.161,0.129,0.710,0.343272
56000,0.179,0.127,0.695,0.352659
56500,0.164,0.109,0.727,0.317911
57000,0.201,0.089,0.710,0.328774
57500,0.213,0.102,0.685,0.369935
58000,0.169,0.104,0.727,0.328346
58500,0.176,0.102,0.722,0.316569
59000,0.154,0.117,0.730,0.317812
59500,0.171,0.107,0.722,0.344906
60000,0.156,0.122,0.722,0.343056
60500,0.164,0.094,0.742,0.305762
61000,0.129,0.109,0.762,0.302398
61500,0.144,0.097,0.759,0.290771
62000,0.146,0.082,0.772,0.263797
62500,0.141,0.084,0.774,0.262997
63000,0.164,0.094,0.742,0.315154
63500,0.149,0.109,0.742,0.321685
64000,0.179,0.107,0.715,0.338869
64500,0.179,0.109,0.712,0.321966
65000,0.154,0.139,0.707,0.343882
65500,0.196,0.164,0.640,0.420999
66000,0.151,0.109,0.739,0.304499
66500,0.149,0.129,0.722,0.322855
67000,0.159,0.114,0.727,0.322747
67500,0.136,0.104,0.759,0.303272
68000,0.169,0.119,0.712,0.348582
68500,0.176,0.107,0.717,0.330097
69000,0.141,0.117,0.742,0.313827
69500,0.149,0.094,0.757,0.289992
70000,0.151,0.112,0.737,0.293615
70500,0.149,0.124,0.727,0.302602
71000,0.136,0.117,0.747,0.280369
71500,0.136,0.109,0.754,0.285319
72000,0.164,0.146,0.690,0.340282
72500,0.124,0.159,0.717,0.306322
73000,0.124,0.179,0.697,0.340842
73500,0.127,0.179,0.695,0.346930
74000,0.127,0.124,0.749,0.313498
74500,0.122,0.107,0.772,0.264364
75000,0.156,0.094,0.749,0.308261
75500,0.144,0.114,0.742,0.324140
76000,0.129,0.122,0.749,0.338200
76500,0.129,0.087,0.784,0.273115
77000,0.166,0.087,0.747,0.322300
77500,0.146,0.092,0.762,0.302001
78000,0.174,0.072,0.754,0.305539
78500,0.186,0.079,0.734,0.335994
79000,0.194,0.067,0.739,0.302245
79500,0.194,0.087,0.720,0.318293
80000,0.186,0.089,0.725,0.315855
80500,0.186,0.107,0.707,0.323357
81000,0.169,0.122,0.710,0.328608
81500,0.186,0.102,0.712,0.333901
