time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.916,0.055,0.138675
1000,0.030,0.841,0.129,0.238499
1500,0.035,0.789,0.176,0.270909
2000,0.047,0.720,0.233,0.357577
2500,0.062,0.598,0.340,0.401315
3000,0.104,0.541,0.355,0.440595
3500,0.094,0.526,0.380,0.429364
4000,0.112,0.529,0.360,0.431884
4500,0.104,0.556,0.340,0.418245
5000,0.122,0.494,0.385,0.453391
5500,0.119,0.471,0.409,0.448308
6000,0.127,0.462,0.412,0.456413
6500,0.122,0.429,0.449,0.446562
7000,0.161,0.407,0.432,0.468494
7500,0.117,0.365,0.519,0.425553
8000,0.109,0.380,0.511,0.434257
8500,0.184,0.372,0.444,0.475115
9000,0.166,0.422,0.412,0.467194
9500,0.194,0.407,0.400,0.467576
10000,0.216,0.357,0.427,0.481568
10500,0.184,0.345,0.471,0.460663
11000,0.218,0.323,0.459,0.479208
11500,0.206,0.328,0.467,0.471058
12000,0.208,0.283,0.509,0.445467
12500,0.248,0.253,0.499,0.471819
13000,0.258,0.236,0.506,0.451853
13500,0.273,0.194,0.533,0.431291
14000,0.251,0.208,0.541,0.440914
14500,0.248,0.241,0.511,0.462709
15000,0.228,0.236,0.536,0.453515
15500,0.213,0.275,0.511,0.469553
16000,0.171,0.285,0.543,0.442830
16500,0.223,0.288,0.489,0.454281
17000,0.261,0.251,0.489,0.466274
17500,0.238,0.228,0.533,0.447856
18000,0.228,0.231,0.541,0.445224
18500,0.181,0.298,0.521,0.450997
19000,0.211,0.275,0.514,0.458474
19500,0.194,0.275,0.531,0.453761
20000,0.241,0.243,0.516,0.463887
20500,0.266,0.228,0.506,0.475744
21000,0.305,0.189,0.506,0.452288
21500,0.360,0.132,0.509,0.443895
22000,0.350,0.112,0.538,0.419039
22500,0.360,0.129,0.511,0.435913
23000,0.310,0.136,0.553,0.421054
23500,0.342,0.134,0.524,0.428816
24000,0.320,0.122,0.558,0.442234
24500,0.333,0.122,0.546,0.422023
25000,0.370,0.127,0.504,0.442877
25500,0.347,0.132,0.521,0.450899
26000,0.370,0.127,0.504,0.441926
26500,0.365,0.107,0.529,0.426892
27000,0.357,0.107,0.536,0.431858
27500,0.387,0.122,0.491,0.445034
28000,0.380,0.132,0.489,0.448031
28500,0.387,0.107,0.506,0.435835
29000,0.382,0.074,0.543,0.411114
29500,0.419,0.067,0.514,0.420832
30000,0.345,0.141,0.514,0.443780
30500,0.382,0.144,0.474,0.462305
31000,0.385,0.117,0.499,0.454622
31500,0.439,0.102,0.459,0.427682
32000,0.414,0.099,0.486,0.435381
32500,0.407,0.094,0.499,0.438034
33000,0.392,0.149,0.459,0.462419
33500,0.367,0.146,0.486,0.447077
34000,0.387,0.109,0.504,0.435740
34500,0.385,0.144,0.471,0.457864
35000,0.387,0.087,0.526,0.421128
35500,0.402,0.099,0.499,0.443206
36000,0.459,0.112,0.429,0.440451
36500,0.417,0.102,0.481,0.429972
37000,0.437,0.104,0.459,0.423380
37500,0.481,0.074,0.444,0.417213
38000,0.449,0.084,0.467,0.420388
38500,0.457,0.119,0.424,0.444931
39000,0.462,0.079,0.459,0.423593
39500,0.459,0.122,0.419,0.458779
40000,0.437,0.139,0.424,0.462819
40500,0.454,0.112,0.434,0.435465
41000,0.422,0.112,0.467,0.438494
41500,0.387,0.129,0.484,0.454309
42000,0.377,0.114,0.509,0.434952
42500,0.392,0.122,0.486,0.442953
43000,0.390,0.124,0.486,0.449875
43500,0.395,0.092,0.514,0.416713
44000,0.434,0.102,0.464,0.429106
44500,0.434,0.099,0.467,0.429492
45000,0.469,0.062,0.469,0.398201
45500,0.489,0.035,0.476,0.389873
46000,0.521,0.055,0.424,0.413668
46500,0.546,0.060,0.395,0.396560
47000,0.533,0.040,0.427,0.389691
47500,0.494,0.069,0.437,0.406627
48000,0.449,0.089,0.462,0.433565
48500,0.464,0.082,0.454,0.434189
49000,0.437,0.099,0.464,0.444639
49500,0.439,0.107,0.454,0.441819
50000,0.447,0.129,0.424,0.456250
50500,0.333,0.164,0.504,0.462154
51000,0.385,0.144,0.471,0.462727
51500,0.365,0.112,0.524,0.430471
52000,0.395,0.139,0.467,0.465670
52500,0.397,0.117,0.486,0.440764
53000,0.400,0.094,0.506,0.426327
53500,0.392,0.122,0.486,0.456511
54000,0.409,0.114,0.476,0.451552
54500,0.375,0.099,0.526,0.421289
55000,0.377,0.117,0.506,0.434372
55500,0.541,0.084,0.375,0.397135
56000,0.509,0.119,0.372,0.431605
56500,0.459,0.099,0.442,0.433860
57000,0.471,0.062,0.467,0.415186
57500,0.489,0.060,0.452,0.407369
58000,0.499,0.082,0.419,0.421623
58500,0.516,0.084,0.400,0.432592
59000,0.524,0.047,0.429,0.384425
59500,0.504,0.057,0.439,0.398842
60000,0.499,0.074,0.427,0.407451
60500,0.514,0.069,0.417,0.419063
61000,0.516,0.062,0.422,0.404789
61500,0.494,0.062,0.444,0.407801
62000,0.538,0.050,0.412,0.387706
62500,0.511,0.062,0.427,0.409754
63000,0.494,0.072,0.434,0.418396
63500,0.543,0.065,0.392,0.404060
64000,0.506,0.079,0.414,0.422760
64500,0.449,0.074,0.476,0.425382
65000,0.459,0.065,0.476,0.406422
65500,0.444,0.107,0.449,0.437915
66000,0.429,0.141,0.429,0.469727
66500,0.387,0.122,0.491,0.442205
67000,0.380,0.112,0.509,0.432459
67500,0.397,0.124,0.479,0.451470
68000,0.380,0.087,0.533,0.410692
68500,0.385,0.112,0.504,0.425775
69000,0.409,0.112,0.479,0.433132
69500,0.400,0.109,0.491,0.432437
70000,0.429,0.114,0.457,0.436246
70500,0.447,0.112,0.442,0.445728
71000,0.424,0.072,0.504,0.414331
71500,0.469,0.065,0.467,0.407432
72000,0.432,0.102,0.467,0.439956
72500,0.417,0.119,0.464,0.450361
73000,0.442,0.119,0.439,0.449361
73500,0.424,0.087,0.489,0.428427
74000,0.454,0.077,0.469,0.433617
74500,0.422,0.074,0.504,0.433020
75000,0.484,0.062,0.454,0.395589
75500,0.494,0.062,0.444,0.413338
76000,0.489,0.072,0.439,0.422114
76500,0.395,0.092,0.514,0.439705
77000,0.390,0.069,0.541,0.416299
77500,0.375,0.102,0.524,0.443688
78000,0.370,0.084,0.546,0.416053
78500,0.387,0.092,0.521,0.431059
79000,0.434,0.077,0.489,0.425069
79500,0.457,0.060,0.484,0.393608
80000,0.452,0.069,0.479,0.413284
80500,0.449,0.084,0.467,0.420588
81000,0.442,0.104,0.454,0.434758
81500,0.387,0.132,0.481,0.453527
82000,0.424,0.097,0.479,0.432446
82500,0.402,0.104,0.494,0.426720
83000,0.414,0.097,0.489,0.436945
83500,0.432,0.084,0.484,0.428031
84000,0.400,0.094,0.506,0.421700
84500,0.407,0.109,0.484,0.441643
85000,0.404,0.099,0.496,0.426017
85500,0.392,0.107,0.501,0.429719
86000,0.362,0.089,0.548,0.418091
86500,0.377,0.097,0.526,0.441347
87000,0.412,0.097,0.491,0.439093
87500,0.407,0.094,0.499,0.433564
88000,0.449,0.072,0.479,0.415134
88500,0.442,0.084,0.474,0.427121
89000,0.454,0.094,0.452,0.435444
89500,0.474,0.104,0.422,0.444591
90000,0.452,0.074,0.474,0.420470
90500,0.494,0.102,0.404,0.441273
91000,0.467,0.074,0.459,0.413800
91500,0.407,0.087,0.506,0.435570
92000,0.390,0.109,0.501,0.446502
92500,0.372,0.122,0.506,0.443491
93000,0.444,0.119,0.437,0.457813
93500,0.449,0.074,0.476,0.417826
94000,0.422,0.084,0.494,0.428067
94500,0.462,0.092,0.447,0.436562
95000,0.424,0.102,0.474,0.436292
95500,0.462,0.097,0.442,0.436495
96000,0.449,0.102,0.449,0.445934
96500,0.444,0.119,0.437,0.453017
97000,0.400,0.112,0.489,0.441875
97500,0.407,0.154,0.439,0.462211
98000,0.412,0.122,0.467,0.435397
98500,0.355,0.117,0.529,0.424799
99000,0.333,0.102,0.566,0.416618
99500,0.385,0.097,0.519,0.435362
100000,0.372,0.102,0.526,0.436026
