time,n_A+p,n_B,n_AB
100,0.355,0.434,0.211
200,0.263,0.263,0.474
300,0.211,0.421,0.368
400,0.092,0.526,0.382
500,0.053,0.592,0.355
600,0.026,0.842,0.132
700,0.013,0.842,0.145
800,0.000,0.882,0.118
900,0.000,0.882,0.118
1000,0.000,0.961,0.039
1100,0.000,0.947,0.053
1200,0.026,0.921,0.053
1300,0.000,0.855,0.145
1400,0.026,0.803,0.171
1500,0.000,0.947,0.053
1600,0.000,0.961,0.039
1700,0.000,0.974,0.026
1800,0.000,0.974,0.026
1900,0.000,0.974,0.026
2000,0.000,0.974,0.026
2100,0.000,0.974,0.026
2200,0.000,0.974,0.026
2300,0.000,1.000,0.000
