time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.943,0.027,0.089565
1000,0.032,0.866,0.102,0.207606
1500,0.042,0.739,0.218,0.341886
2000,0.045,0.747,0.208,0.326823
2500,0.037,0.747,0.216,0.330596
3000,0.050,0.710,0.241,0.353102
3500,0.074,0.618,0.308,0.400171
4000,0.077,0.615,0.308,0.398752
4500,0.074,0.516,0.409,0.417926
5000,0.065,0.533,0.402,0.421545
5500,0.074,0.526,0.400,0.420390
6000,0.107,0.462,0.432,0.452300
6500,0.136,0.409,0.454,0.459242
7000,0.159,0.382,0.459,0.473666
7500,0.144,0.382,0.474,0.468650
8000,0.176,0.365,0.459,0.464659
8500,0.216,0.330,0.454,0.480253
9000,0.236,0.310,0.454,0.489573
9500,0.213,0.293,0.494,0.465491
10000,0.211,0.273,0.516,0.447430
10500,0.206,0.288,0.506,0.471050
11000,0.248,0.278,0.474,0.489691
11500,0.270,0.241,0.489,0.483906
12000,0.258,0.216,0.526,0.451186
12500,0.241,0.221,0.538,0.441629
13000,0.228,0.216,0.556,0.444525
13500,0.213,0.293,0.494,0.470768
14000,0.201,0.288,0.511,0.451926
14500,0.206,0.278,0.516,0.455495
15000,0.238,0.308,0.454,0.475781
15500,0.231,0.270,0.499,0.451704
16000,0.270,0.248,0.481,0.465197
16500,0.226,0.290,0.484,0.475949
17000,0.266,0.238,0.496,0.472595
17500,0.330,0.213,0.457,0.469351
18000,0.298,0.208,0.494,0.476236
18500,0.340,0.169,0.491,0.468040
19000,0.325,0.184,0.491,0.479525
19500,0.298,0.161,0.541,0.438165
20000,0.298,0.199,0.504,0.456396
20500,0.298,0.199,0.504,0.460286
21000,0.305,0.208,0.486,0.472893
21500,0.285,0.171,0.543,0.440674
22000,0.310,0.203,0.486,0.479636
22500,0.330,0.176,0.494,0.465337
23000,0.313,0.179,0.509,0.456018
23500,0.278,0.179,0.543,0.447295
24000,0.362,0.132,0.506,0.453573
24500,0.347,0.179,0.474,0.471072
25000,0.365,0.136,0.499,0.451581
25500,0.414,0.124,0.462,0.445947
26000,0.392,0.119,0.489,0.435418
26500,0.323,0.174,0.504,0.449062
27000,0.355,0.169,0.476,0.465752
27500,0.434,0.124,0.442,0.438328
28000,0.397,0.134,0.469,0.450145
28500,0.362,0.151,0.486,0.451168
29000,0.347,0.169,0.484,0.461638
29500,0.313,0.203,0.484,0.480280
30000,0.333,0.186,0.481,0.460748
30500,0.365,0.184,0.452,0.472694
31000,0.427,0.114,0.459,0.434867
31500,0.479,0.109,0.412,0.425706
32000,0.481,0.114,0.404,0.431198
32500,0.504,0.082,0.414,0.411368
33000,0.543,0.055,0.402,0.376461
33500,0.486,0.114,0.400,0.444061
34000,0.414,0.139,0.447,0.457099
34500,0.414,0.141,0.444,0.458256
35000,0.372,0.156,0.471,0.449977
35500,0.390,0.122,0.489,0.450484
36000,0.385,0.122,0.494,0.452562
36500,0.380,0.166,0.454,0.476372
37000,0.357,0.144,0.499,0.455055
37500,0.382,0.149,0.469,0.461966
38000,0.330,0.174,0.496,0.469891
38500,0.323,0.194,0.484,0.458364
39000,0.357,0.159,0.484,0.462709
39500,0.375,0.169,0.457,0.478408
40000,0.432,0.112,0.457,0.432705
40500,0.454,0.097,0.449,0.436338
41000,0.442,0.092,0.467,0.425839
41500,0.471,0.109,0.419,0.444958
42000,0.474,0.129,0.397,0.448761
42500,0.424,0.114,0.462,0.441363
43000,0.402,0.117,0.481,0.432615
43500,0.429,0.107,0.464,0.439906
44000,0.417,0.087,0.496,0.419522
44500,0.459,0.104,0.437,0.435254
45000,0.474,0.062,0.464,0.394479
45500,0.533,0.060,0.407,0.385278
46000,0.546,0.062,0.392,0.398973
46500,0.546,0.079,0.375,0.385781
47000,0.519,0.079,0.402,0.403367
47500,0.526,0.057,0.417,0.395780
48000,0.529,0.072,0.400,0.420532
48500,0.541,0.072,0.387,0.405450
49000,0.591,0.047,0.362,0.370007
49500,0.633,0.042,0.325,0.329446
50000,0.593,0.035,0.372,0.375457
50500,0.593,0.035,0.372,0.376200
51000,0.610,0.042,0.347,0.371538
51500,0.556,0.035,0.409,0.378669
52000,0.633,0.035,0.333,0.353401
52500,0.605,0.045,0.350,0.386424
53000,0.658,0.025,0.318,0.344495
53500,0.650,0.035,0.315,0.347370
54000,0.635,0.022,0.342,0.348137
54500,0.643,0.030,0.328,0.356969
55000,0.670,0.042,0.288,0.356882
55500,0.655,0.027,0.318,0.352619
56000,0.665,0.030,0.305,0.339497
56500,0.697,0.022,0.280,0.324911
57000,0.628,0.042,0.330,0.386030
57500,0.645,0.032,0.323,0.378016
58000,0.623,0.037,0.340,0.370538
58500,0.613,0.050,0.337,0.388737
59000,0.640,0.037,0.323,0.347985
59500,0.573,0.050,0.377,0.399132
60000,0.608,0.045,0.347,0.375876
60500,0.578,0.037,0.385,0.375714
61000,0.581,0.082,0.337,0.412021
61500,0.578,0.060,0.362,0.400269
62000,0.558,0.065,0.377,0.423002
62500,0.553,0.050,0.397,0.406864
63000,0.533,0.060,0.407,0.407355
63500,0.519,0.067,0.414,0.429725
64000,0.551,0.077,0.372,0.414486
64500,0.561,0.042,0.397,0.379878
65000,0.553,0.052,0.395,0.398142
65500,0.533,0.065,0.402,0.425048
