time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.933,0.037,0.117551
1000,0.030,0.933,0.037,0.107360
1500,0.030,0.891,0.079,0.180820
2000,0.035,0.866,0.099,0.185610
2500,0.035,0.866,0.099,0.174020
3000,0.035,0.844,0.122,0.204999
3500,0.042,0.821,0.136,0.226828
4000,0.045,0.779,0.176,0.277426
4500,0.052,0.769,0.179,0.283292
5000,0.050,0.764,0.186,0.299320
5500,0.057,0.769,0.174,0.293241
6000,0.055,0.787,0.159,0.275202
6500,0.055,0.789,0.156,0.272213
7000,0.047,0.759,0.194,0.279145
7500,0.062,0.754,0.184,0.304102
8000,0.065,0.737,0.199,0.332780
8500,0.062,0.739,0.199,0.317100
9000,0.062,0.702,0.236,0.359900
9500,0.060,0.734,0.206,0.317103
10000,0.052,0.732,0.216,0.324918
10500,0.087,0.705,0.208,0.348192
11000,0.079,0.722,0.199,0.312815
11500,0.069,0.730,0.201,0.296798
12000,0.072,0.725,0.203,0.321110
12500,0.060,0.739,0.201,0.304279
13000,0.057,0.725,0.218,0.311070
13500,0.067,0.702,0.231,0.345157
14000,0.062,0.725,0.213,0.313204
14500,0.055,0.749,0.196,0.301004
15000,0.052,0.769,0.179,0.281837
15500,0.065,0.739,0.196,0.316710
16000,0.062,0.759,0.179,0.284244
16500,0.060,0.730,0.211,0.314851
17000,0.077,0.727,0.196,0.339840
17500,0.072,0.747,0.181,0.289086
18000,0.045,0.789,0.166,0.236780
18500,0.065,0.762,0.174,0.274861
19000,0.060,0.734,0.206,0.299496
19500,0.067,0.685,0.248,0.355233
20000,0.077,0.653,0.270,0.382545
20500,0.067,0.707,0.226,0.343868
21000,0.067,0.702,0.231,0.356221
21500,0.072,0.680,0.248,0.373223
22000,0.052,0.702,0.246,0.342648
22500,0.057,0.732,0.211,0.315105
23000,0.060,0.759,0.181,0.280254
23500,0.050,0.757,0.194,0.287370
24000,0.035,0.809,0.156,0.213544
24500,0.035,0.779,0.186,0.266525
25000,0.045,0.797,0.159,0.248301
25500,0.037,0.841,0.122,0.175959
26000,0.040,0.801,0.159,0.254498
26500,0.037,0.809,0.154,0.230712
27000,0.062,0.801,0.136,0.256961
27500,0.042,0.809,0.149,0.220458
28000,0.037,0.797,0.166,0.231686
28500,0.045,0.814,0.141,0.226548
29000,0.042,0.841,0.117,0.187457
29500,0.032,0.797,0.171,0.258670
30000,0.035,0.819,0.146,0.207980
30500,0.040,0.799,0.161,0.239732
31000,0.055,0.759,0.186,0.280883
31500,0.055,0.772,0.174,0.260369
32000,0.042,0.787,0.171,0.250913
32500,0.052,0.829,0.119,0.218007
33000,0.047,0.831,0.122,0.209975
33500,0.047,0.834,0.119,0.211888
34000,0.050,0.804,0.146,0.246386
34500,0.062,0.797,0.141,0.257200
35000,0.050,0.772,0.179,0.255285
35500,0.042,0.801,0.156,0.229295
36000,0.052,0.809,0.139,0.224037
36500,0.047,0.787,0.166,0.257933
37000,0.040,0.801,0.159,0.227754
37500,0.042,0.797,0.161,0.233198
38000,0.047,0.779,0.174,0.271410
38500,0.037,0.801,0.161,0.252438
39000,0.037,0.789,0.174,0.271892
39500,0.037,0.752,0.211,0.305328
40000,0.057,0.752,0.191,0.288398
40500,0.055,0.779,0.166,0.269833
41000,0.050,0.757,0.194,0.298142
41500,0.040,0.782,0.179,0.281457
42000,0.042,0.792,0.166,0.247241
42500,0.047,0.787,0.166,0.258836
43000,0.052,0.804,0.144,0.266141
43500,0.050,0.794,0.156,0.249409
44000,0.065,0.764,0.171,0.326768
44500,0.052,0.759,0.189,0.314830
45000,0.060,0.779,0.161,0.266384
45500,0.047,0.826,0.127,0.217551
46000,0.042,0.868,0.089,0.165174
46500,0.042,0.849,0.109,0.185153
47000,0.035,0.836,0.129,0.212411
47500,0.052,0.774,0.174,0.273973
48000,0.055,0.737,0.208,0.296359
48500,0.060,0.749,0.191,0.289505
49000,0.055,0.747,0.199,0.290076
49500,0.069,0.702,0.228,0.338402
50000,0.062,0.734,0.203,0.301067
50500,0.069,0.700,0.231,0.336733
51000,0.077,0.697,0.226,0.367565
51500,0.072,0.633,0.295,0.390083
52000,0.079,0.660,0.261,0.374766
52500,0.065,0.715,0.221,0.325728
53000,0.072,0.725,0.203,0.325171
53500,0.077,0.682,0.241,0.366150
54000,0.065,0.732,0.203,0.296433
54500,0.052,0.737,0.211,0.273287
55000,0.055,0.732,0.213,0.319590
55500,0.057,0.715,0.228,0.336662
56000,0.097,0.700,0.203,0.365664
56500,0.089,0.690,0.221,0.344803
57000,0.067,0.655,0.278,0.376864
57500,0.067,0.687,0.246,0.351990
58000,0.072,0.685,0.243,0.344417
58500,0.092,0.690,0.218,0.333232
59000,0.065,0.682,0.253,0.340179
59500,0.050,0.690,0.261,0.336127
60000,0.055,0.727,0.218,0.296092
60500,0.060,0.712,0.228,0.314229
61000,0.079,0.680,0.241,0.351428
61500,0.065,0.690,0.246,0.343492
62000,0.067,0.715,0.218,0.295796
62500,0.074,0.675,0.251,0.343604
63000,0.089,0.648,0.263,0.370707
63500,0.099,0.663,0.238,0.356624
64000,0.097,0.665,0.238,0.369828
64500,0.094,0.640,0.266,0.378741
65000,0.097,0.663,0.241,0.358177
65500,0.097,0.650,0.253,0.363659
66000,0.089,0.658,0.253,0.372430
66500,0.102,0.655,0.243,0.397895
67000,0.074,0.700,0.226,0.342304
67500,0.065,0.744,0.191,0.298431
68000,0.065,0.747,0.189,0.298098
68500,0.067,0.762,0.171,0.284533
69000,0.065,0.752,0.184,0.300264
69500,0.067,0.717,0.216,0.332548
70000,0.055,0.737,0.208,0.302844
70500,0.045,0.774,0.181,0.266402
71000,0.060,0.782,0.159,0.245857
