time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.035,0.918,0.047,0.131816
1000,0.035,0.926,0.040,0.121034
1500,0.032,0.868,0.099,0.200465
2000,0.030,0.868,0.102,0.177321
2500,0.030,0.868,0.102,0.200900
3000,0.035,0.856,0.109,0.209963
3500,0.045,0.861,0.094,0.204478
4000,0.040,0.841,0.119,0.220192
4500,0.035,0.859,0.107,0.196175
5000,0.050,0.831,0.119,0.227374
5500,0.050,0.782,0.169,0.280435
6000,0.052,0.806,0.141,0.244263
6500,0.050,0.829,0.122,0.211364
7000,0.050,0.831,0.119,0.215122
7500,0.052,0.787,0.161,0.293237
8000,0.045,0.829,0.127,0.198823
8500,0.045,0.801,0.154,0.237201
9000,0.037,0.809,0.154,0.222754
9500,0.037,0.784,0.179,0.289933
10000,0.042,0.769,0.189,0.292028
10500,0.052,0.779,0.169,0.287916
11000,0.060,0.772,0.169,0.294706
11500,0.047,0.742,0.211,0.328575
12000,0.062,0.764,0.174,0.286989
12500,0.065,0.732,0.203,0.306176
13000,0.065,0.727,0.208,0.330965
13500,0.050,0.767,0.184,0.286771
14000,0.055,0.792,0.154,0.232087
14500,0.052,0.814,0.134,0.232158
15000,0.052,0.782,0.166,0.269365
15500,0.067,0.769,0.164,0.293852
16000,0.084,0.725,0.191,0.330378
16500,0.069,0.725,0.206,0.335014
17000,0.060,0.754,0.186,0.301612
17500,0.057,0.799,0.144,0.246825
18000,0.042,0.789,0.169,0.262703
18500,0.040,0.799,0.161,0.258028
19000,0.055,0.784,0.161,0.276796
19500,0.055,0.764,0.181,0.304994
20000,0.042,0.829,0.129,0.210582
20500,0.042,0.814,0.144,0.226710
21000,0.042,0.811,0.146,0.220825
21500,0.037,0.801,0.161,0.228442
22000,0.047,0.787,0.166,0.253381
22500,0.045,0.794,0.161,0.232327
23000,0.042,0.784,0.174,0.274542
23500,0.065,0.752,0.184,0.300197
24000,0.045,0.777,0.179,0.276689
24500,0.042,0.816,0.141,0.244974
25000,0.050,0.821,0.129,0.238247
25500,0.040,0.799,0.161,0.270226
26000,0.035,0.824,0.141,0.219714
26500,0.037,0.854,0.109,0.181849
27000,0.042,0.851,0.107,0.199313
27500,0.037,0.801,0.161,0.265318
28000,0.035,0.839,0.127,0.223375
28500,0.040,0.826,0.134,0.229044
29000,0.047,0.844,0.109,0.190650
29500,0.042,0.834,0.124,0.216011
30000,0.047,0.811,0.141,0.247518
30500,0.035,0.826,0.139,0.217663
31000,0.050,0.814,0.136,0.241366
31500,0.042,0.834,0.124,0.227133
32000,0.042,0.839,0.119,0.204778
32500,0.040,0.864,0.097,0.168700
33000,0.045,0.851,0.104,0.208123
33500,0.047,0.829,0.124,0.241527
34000,0.060,0.767,0.174,0.318757
34500,0.050,0.794,0.156,0.285777
35000,0.050,0.811,0.139,0.237363
35500,0.045,0.854,0.102,0.175594
36000,0.037,0.851,0.112,0.209717
36500,0.040,0.866,0.094,0.186150
37000,0.035,0.871,0.094,0.182672
37500,0.032,0.868,0.099,0.192209
38000,0.032,0.846,0.122,0.202801
38500,0.035,0.893,0.072,0.140768
39000,0.035,0.896,0.069,0.150155
39500,0.040,0.881,0.079,0.175944
40000,0.037,0.841,0.122,0.215220
40500,0.045,0.814,0.141,0.256318
41000,0.047,0.839,0.114,0.231014
41500,0.042,0.831,0.127,0.228307
42000,0.032,0.861,0.107,0.192266
42500,0.040,0.854,0.107,0.214146
43000,0.042,0.851,0.107,0.199587
43500,0.037,0.891,0.072,0.137805
44000,0.037,0.888,0.074,0.156753
44500,0.032,0.866,0.102,0.185107
45000,0.037,0.866,0.097,0.184982
45500,0.042,0.866,0.092,0.184688
46000,0.032,0.881,0.087,0.168813
46500,0.032,0.876,0.092,0.188339
47000,0.035,0.886,0.079,0.159503
47500,0.035,0.851,0.114,0.199817
48000,0.045,0.821,0.134,0.246159
48500,0.060,0.846,0.094,0.203378
49000,0.050,0.836,0.114,0.209178
49500,0.057,0.819,0.124,0.252695
50000,0.040,0.814,0.146,0.247597
50500,0.050,0.829,0.122,0.225272
51000,0.045,0.819,0.136,0.239283
51500,0.035,0.864,0.102,0.185056
52000,0.040,0.856,0.104,0.209784
52500,0.035,0.873,0.092,0.189015
53000,0.032,0.856,0.112,0.205609
53500,0.050,0.851,0.099,0.202796
54000,0.050,0.836,0.114,0.233969
54500,0.045,0.811,0.144,0.256495
55000,0.055,0.797,0.149,0.266149
55500,0.052,0.779,0.169,0.255840
56000,0.042,0.757,0.201,0.272965
56500,0.047,0.749,0.203,0.304748
57000,0.042,0.804,0.154,0.249135
57500,0.035,0.836,0.129,0.203777
58000,0.035,0.859,0.107,0.189489
58500,0.037,0.871,0.092,0.178905
59000,0.032,0.866,0.102,0.188124
59500,0.037,0.868,0.094,0.185413
