time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.938,0.032,0.107702
1000,0.030,0.888,0.082,0.188190
1500,0.032,0.754,0.213,0.334001
2000,0.035,0.630,0.335,0.390278
2500,0.040,0.481,0.479,0.398688
3000,0.062,0.365,0.573,0.389103
3500,0.057,0.313,0.630,0.366471
4000,0.074,0.221,0.705,0.284168
4500,0.094,0.191,0.715,0.299992
5000,0.092,0.184,0.725,0.288654
5500,0.102,0.176,0.722,0.304015
6000,0.092,0.154,0.754,0.245700
6500,0.119,0.156,0.725,0.300668
7000,0.112,0.176,0.712,0.311631
7500,0.127,0.132,0.742,0.279285
8000,0.159,0.119,0.722,0.310289
8500,0.119,0.114,0.767,0.250942
9000,0.114,0.097,0.789,0.228214
9500,0.127,0.079,0.794,0.228978
10000,0.141,0.079,0.779,0.240245
10500,0.134,0.122,0.744,0.293193
11000,0.127,0.124,0.749,0.287295
11500,0.097,0.109,0.794,0.241205
12000,0.119,0.119,0.762,0.292428
12500,0.119,0.109,0.772,0.257479
13000,0.139,0.117,0.744,0.291930
13500,0.159,0.112,0.730,0.312268
14000,0.166,0.099,0.734,0.324988
14500,0.186,0.107,0.707,0.339587
15000,0.154,0.114,0.732,0.321319
15500,0.129,0.079,0.792,0.258129
16000,0.134,0.087,0.779,0.283564
16500,0.129,0.069,0.801,0.258672
17000,0.149,0.057,0.794,0.249760
17500,0.144,0.067,0.789,0.251695
18000,0.127,0.099,0.774,0.286037
18500,0.117,0.109,0.774,0.283349
19000,0.119,0.084,0.797,0.237517
19500,0.164,0.065,0.772,0.279909
20000,0.119,0.072,0.809,0.215977
20500,0.127,0.079,0.794,0.240327
21000,0.156,0.074,0.769,0.278406
21500,0.132,0.079,0.789,0.268150
22000,0.122,0.089,0.789,0.292176
22500,0.112,0.094,0.794,0.256572
23000,0.099,0.087,0.814,0.224961
23500,0.089,0.107,0.804,0.244133
24000,0.151,0.122,0.727,0.331078
24500,0.099,0.129,0.772,0.234624
25000,0.112,0.124,0.764,0.260429
25500,0.117,0.127,0.757,0.290603
26000,0.136,0.109,0.754,0.277093
26500,0.149,0.092,0.759,0.290219
27000,0.129,0.072,0.799,0.227153
27500,0.159,0.067,0.774,0.259563
28000,0.141,0.074,0.784,0.264662
28500,0.127,0.087,0.787,0.266577
29000,0.139,0.089,0.772,0.273634
29500,0.132,0.107,0.762,0.283113
30000,0.112,0.077,0.811,0.218569
30500,0.109,0.119,0.772,0.267786
31000,0.107,0.102,0.792,0.250271
31500,0.119,0.089,0.792,0.245156
32000,0.104,0.087,0.809,0.244242
32500,0.117,0.104,0.779,0.277891
33000,0.154,0.094,0.752,0.302577
33500,0.139,0.092,0.769,0.278961
34000,0.139,0.097,0.764,0.284648
34500,0.154,0.112,0.734,0.327957
35000,0.169,0.097,0.734,0.325898
35500,0.139,0.069,0.792,0.243519
36000,0.109,0.129,0.762,0.311164
36500,0.129,0.097,0.774,0.281857
37000,0.151,0.107,0.742,0.340637
37500,0.141,0.097,0.762,0.275634
38000,0.124,0.107,0.769,0.276874
38500,0.132,0.094,0.774,0.272494
39000,0.132,0.104,0.764,0.284048
39500,0.099,0.107,0.794,0.253041
40000,0.102,0.084,0.814,0.233636
40500,0.109,0.097,0.794,0.269909
41000,0.109,0.077,0.814,0.244713
41500,0.122,0.074,0.804,0.264314
42000,0.112,0.092,0.797,0.281518
