time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.955,0.015,0.060846
1000,0.030,0.938,0.032,0.098102
1500,0.032,0.935,0.032,0.081632
2000,0.030,0.935,0.035,0.082992
2500,0.030,0.928,0.042,0.098518
3000,0.030,0.908,0.062,0.136803
3500,0.030,0.935,0.035,0.079297
4000,0.030,0.943,0.027,0.069955
4500,0.032,0.926,0.042,0.118546
5000,0.037,0.933,0.030,0.093763
5500,0.035,0.916,0.050,0.112095
6000,0.032,0.921,0.047,0.093270
6500,0.037,0.926,0.037,0.092750
7000,0.035,0.933,0.032,0.094206
7500,0.037,0.945,0.017,0.071398
8000,0.035,0.908,0.057,0.111374
8500,0.032,0.921,0.047,0.083222
9000,0.032,0.923,0.045,0.102227
9500,0.032,0.943,0.025,0.064708
10000,0.035,0.923,0.042,0.088644
10500,0.030,0.906,0.065,0.143043
11000,0.030,0.933,0.037,0.081277
11500,0.037,0.933,0.030,0.088607
12000,0.030,0.960,0.010,0.055440
12500,0.030,0.953,0.017,0.066109
13000,0.030,0.938,0.032,0.087699
13500,0.030,0.940,0.030,0.084741
14000,0.030,0.943,0.027,0.081937
14500,0.030,0.916,0.055,0.112857
15000,0.032,0.918,0.050,0.109676
15500,0.032,0.911,0.057,0.109242
16000,0.035,0.908,0.057,0.114494
16500,0.035,0.903,0.062,0.126303
17000,0.032,0.911,0.057,0.111087
17500,0.037,0.906,0.057,0.131054
18000,0.032,0.908,0.060,0.120590
18500,0.040,0.908,0.052,0.120595
19000,0.037,0.928,0.035,0.087584
19500,0.042,0.913,0.045,0.126307
20000,0.032,0.903,0.065,0.133191
20500,0.035,0.903,0.062,0.132686
21000,0.045,0.868,0.087,0.183810
21500,0.037,0.886,0.077,0.144099
22000,0.032,0.906,0.062,0.105396
22500,0.037,0.918,0.045,0.098522
23000,0.035,0.921,0.045,0.105836
23500,0.035,0.938,0.027,0.080625
24000,0.035,0.935,0.030,0.086840
24500,0.032,0.938,0.030,0.075965
25000,0.037,0.935,0.027,0.093453
25500,0.032,0.940,0.027,0.076645
26000,0.032,0.931,0.037,0.097905
26500,0.030,0.931,0.040,0.093269
27000,0.030,0.928,0.042,0.091184
27500,0.035,0.908,0.057,0.145465
28000,0.035,0.911,0.055,0.123396
28500,0.035,0.896,0.069,0.173666
29000,0.037,0.886,0.077,0.173709
29500,0.035,0.913,0.052,0.118197
30000,0.032,0.918,0.050,0.105610
30500,0.032,0.903,0.065,0.141449
31000,0.035,0.928,0.037,0.095132
31500,0.030,0.923,0.047,0.109682
32000,0.032,0.923,0.045,0.122624
32500,0.032,0.948,0.020,0.081207
33000,0.030,0.945,0.025,0.087597
33500,0.032,0.948,0.020,0.072128
34000,0.030,0.916,0.055,0.113489
34500,0.032,0.918,0.050,0.112845
35000,0.030,0.921,0.050,0.106865
35500,0.030,0.911,0.060,0.122799
36000,0.035,0.913,0.052,0.130657
36500,0.032,0.940,0.027,0.074103
37000,0.032,0.931,0.037,0.101799
37500,0.035,0.943,0.022,0.082175
38000,0.047,0.898,0.055,0.152843
38500,0.032,0.908,0.060,0.121324
39000,0.030,0.911,0.060,0.117584
39500,0.030,0.931,0.040,0.089805
40000,0.030,0.923,0.047,0.105032
40500,0.030,0.933,0.037,0.080921
41000,0.035,0.933,0.032,0.097151
41500,0.032,0.933,0.035,0.093657
42000,0.030,0.923,0.047,0.124603
42500,0.030,0.950,0.020,0.072031
43000,0.040,0.918,0.042,0.127887
43500,0.030,0.911,0.060,0.129291
44000,0.032,0.926,0.042,0.098820
44500,0.032,0.898,0.069,0.127049
45000,0.030,0.901,0.069,0.108788
45500,0.037,0.891,0.072,0.151343
46000,0.032,0.893,0.074,0.135180
46500,0.030,0.908,0.062,0.109136
47000,0.032,0.916,0.052,0.085853
47500,0.035,0.901,0.065,0.130784
48000,0.035,0.913,0.052,0.099974
48500,0.035,0.903,0.062,0.118396
49000,0.035,0.921,0.045,0.091619
49500,0.037,0.933,0.030,0.073290
50000,0.032,0.921,0.047,0.095402
50500,0.037,0.911,0.052,0.113179
51000,0.040,0.891,0.069,0.148425
51500,0.037,0.903,0.060,0.126541
52000,0.035,0.921,0.045,0.100890
52500,0.035,0.886,0.079,0.136292
53000,0.035,0.918,0.047,0.098253
53500,0.035,0.921,0.045,0.097908
54000,0.042,0.918,0.040,0.093421
54500,0.042,0.928,0.030,0.078561
55000,0.042,0.903,0.055,0.108811
55500,0.042,0.903,0.055,0.105076
56000,0.040,0.903,0.057,0.118422
56500,0.040,0.923,0.037,0.096085
57000,0.037,0.921,0.042,0.088699
57500,0.032,0.906,0.062,0.116086
58000,0.032,0.911,0.057,0.127609
58500,0.030,0.908,0.062,0.107741
59000,0.030,0.923,0.047,0.086440
59500,0.032,0.928,0.040,0.092157
60000,0.030,0.918,0.052,0.112548
60500,0.030,0.923,0.047,0.100073
61000,0.030,0.916,0.055,0.086391
61500,0.030,0.906,0.065,0.125388
62000,0.030,0.935,0.035,0.083301
62500,0.032,0.935,0.032,0.077055
63000,0.030,0.908,0.062,0.122874
63500,0.040,0.928,0.032,0.099731
64000,0.035,0.926,0.040,0.092007
64500,0.035,0.931,0.035,0.097231
65000,0.035,0.935,0.030,0.098331
65500,0.030,0.923,0.047,0.110957
66000,0.030,0.923,0.047,0.105093
66500,0.032,0.918,0.050,0.110913
67000,0.037,0.928,0.035,0.104491
67500,0.035,0.883,0.082,0.171736
68000,0.035,0.906,0.060,0.135793
68500,0.032,0.893,0.074,0.134813
69000,0.037,0.911,0.052,0.123757
69500,0.037,0.901,0.062,0.131036
70000,0.042,0.888,0.069,0.146343
70500,0.037,0.906,0.057,0.120841
71000,0.042,0.903,0.055,0.124113
71500,0.045,0.893,0.062,0.139046
72000,0.040,0.903,0.057,0.114760
72500,0.040,0.893,0.067,0.118047
73000,0.042,0.878,0.079,0.152402
73500,0.040,0.891,0.069,0.142762
74000,0.037,0.896,0.067,0.117549
74500,0.032,0.903,0.065,0.129116
75000,0.032,0.898,0.069,0.134653
75500,0.042,0.903,0.055,0.144848
76000,0.032,0.931,0.037,0.087663
76500,0.035,0.928,0.037,0.083967
77000,0.030,0.933,0.037,0.100088
77500,0.030,0.931,0.040,0.091631
78000,0.035,0.923,0.042,0.119011
78500,0.035,0.903,0.062,0.118980
79000,0.035,0.901,0.065,0.112036
79500,0.032,0.891,0.077,0.150843
80000,0.032,0.893,0.074,0.143072
80500,0.040,0.886,0.074,0.142342
81000,0.035,0.911,0.055,0.125688
81500,0.040,0.893,0.067,0.144043
82000,0.032,0.918,0.050,0.087895
82500,0.032,0.916,0.052,0.110601
83000,0.030,0.938,0.032,0.085810
