time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.931,0.040,0.116683
1000,0.030,0.876,0.094,0.206688
1500,0.045,0.801,0.154,0.272841
2000,0.047,0.660,0.293,0.382293
2500,0.079,0.568,0.352,0.435575
3000,0.055,0.529,0.417,0.410051
3500,0.092,0.437,0.471,0.437718
4000,0.099,0.419,0.481,0.436712
4500,0.122,0.367,0.511,0.428845
5000,0.164,0.355,0.481,0.471630
5500,0.176,0.268,0.556,0.434349
6000,0.151,0.275,0.573,0.412106
6500,0.141,0.226,0.633,0.389025
7000,0.159,0.206,0.635,0.371035
7500,0.144,0.223,0.633,0.393723
8000,0.186,0.218,0.596,0.426033
8500,0.176,0.189,0.635,0.390310
9000,0.208,0.206,0.586,0.431679
9500,0.201,0.186,0.613,0.400850
10000,0.191,0.201,0.608,0.408413
10500,0.196,0.231,0.573,0.420316
11000,0.191,0.194,0.615,0.396444
11500,0.233,0.206,0.561,0.440834
12000,0.251,0.194,0.556,0.443748
12500,0.228,0.164,0.608,0.417260
13000,0.218,0.164,0.618,0.400182
13500,0.191,0.149,0.660,0.365450
14000,0.248,0.169,0.583,0.435066
14500,0.285,0.164,0.551,0.439441
15000,0.288,0.166,0.546,0.426210
15500,0.248,0.181,0.571,0.437204
16000,0.233,0.166,0.600,0.414147
16500,0.179,0.221,0.600,0.409410
17000,0.206,0.228,0.566,0.431073
17500,0.216,0.196,0.588,0.426444
18000,0.226,0.226,0.548,0.443069
18500,0.181,0.191,0.628,0.383453
19000,0.228,0.216,0.556,0.433733
19500,0.221,0.184,0.596,0.409370
20000,0.226,0.166,0.608,0.411728
20500,0.290,0.203,0.506,0.468395
21000,0.218,0.191,0.591,0.421197
21500,0.236,0.216,0.548,0.458110
22000,0.213,0.191,0.596,0.426934
22500,0.266,0.176,0.558,0.433431
23000,0.251,0.174,0.576,0.414501
23500,0.261,0.184,0.556,0.448680
24000,0.268,0.146,0.586,0.426652
24500,0.303,0.129,0.568,0.437274
25000,0.300,0.156,0.543,0.425510
25500,0.256,0.171,0.573,0.444270
26000,0.285,0.146,0.568,0.426783
26500,0.258,0.149,0.593,0.405666
27000,0.270,0.169,0.561,0.452396
27500,0.238,0.174,0.588,0.422362
28000,0.241,0.191,0.568,0.425033
28500,0.270,0.166,0.563,0.435840
29000,0.337,0.112,0.551,0.422319
29500,0.337,0.119,0.543,0.426609
30000,0.320,0.097,0.583,0.393125
30500,0.323,0.119,0.558,0.425740
31000,0.283,0.139,0.578,0.401328
31500,0.273,0.151,0.576,0.427865
32000,0.243,0.151,0.605,0.409487
32500,0.213,0.166,0.620,0.410518
33000,0.174,0.174,0.653,0.363024
33500,0.169,0.171,0.660,0.370848
34000,0.159,0.213,0.628,0.392245
34500,0.176,0.231,0.593,0.432474
35000,0.189,0.226,0.586,0.435473
35500,0.226,0.184,0.591,0.425304
