time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.032,0.918,0.050,0.154336
1000,0.035,0.901,0.065,0.165783
1500,0.032,0.898,0.069,0.177475
2000,0.040,0.921,0.040,0.123725
2500,0.035,0.921,0.045,0.125648
3000,0.037,0.906,0.057,0.154252
3500,0.037,0.896,0.067,0.159348
4000,0.045,0.871,0.084,0.188118
4500,0.035,0.896,0.069,0.147272
5000,0.037,0.896,0.067,0.152978
5500,0.035,0.896,0.069,0.164643
6000,0.035,0.911,0.055,0.140938
6500,0.035,0.888,0.077,0.177840
7000,0.040,0.881,0.079,0.179230
7500,0.042,0.896,0.062,0.154602
8000,0.040,0.896,0.065,0.149989
8500,0.037,0.928,0.035,0.130580
9000,0.045,0.903,0.052,0.157740
9500,0.042,0.881,0.077,0.166132
10000,0.050,0.854,0.097,0.246576
10500,0.040,0.881,0.079,0.175231
11000,0.040,0.856,0.104,0.230782
11500,0.050,0.849,0.102,0.222569
12000,0.040,0.854,0.107,0.221263
12500,0.042,0.886,0.072,0.164704
13000,0.047,0.844,0.109,0.245278
13500,0.042,0.864,0.094,0.207690
14000,0.037,0.913,0.050,0.135830
14500,0.035,0.901,0.065,0.153462
15000,0.032,0.903,0.065,0.142185
15500,0.032,0.898,0.069,0.155989
16000,0.035,0.883,0.082,0.167255
16500,0.042,0.891,0.067,0.159677
17000,0.055,0.839,0.107,0.242645
17500,0.040,0.851,0.109,0.196579
18000,0.062,0.851,0.087,0.208199
18500,0.057,0.844,0.099,0.214127
19000,0.045,0.829,0.127,0.230990
19500,0.055,0.849,0.097,0.205307
20000,0.052,0.841,0.107,0.223062
20500,0.052,0.864,0.084,0.197196
21000,0.035,0.886,0.079,0.179280
21500,0.042,0.873,0.084,0.217090
22000,0.037,0.883,0.079,0.179993
22500,0.037,0.896,0.067,0.155823
23000,0.045,0.881,0.074,0.202438
23500,0.035,0.908,0.057,0.153450
24000,0.032,0.921,0.047,0.122000
24500,0.032,0.891,0.077,0.173253
25000,0.037,0.893,0.069,0.166771
25500,0.042,0.898,0.060,0.156568
