time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.953,0.017,0.071884
1000,0.030,0.911,0.060,0.139994
1500,0.030,0.903,0.067,0.135006
2000,0.030,0.868,0.102,0.171132
2500,0.032,0.846,0.122,0.191406
3000,0.030,0.789,0.181,0.243991
3500,0.047,0.759,0.194,0.298327
4000,0.047,0.697,0.256,0.350337
4500,0.072,0.645,0.283,0.372728
5000,0.067,0.581,0.352,0.403467
5500,0.079,0.499,0.422,0.416640
6000,0.077,0.521,0.402,0.420350
6500,0.127,0.509,0.365,0.461337
7000,0.084,0.471,0.444,0.417360
7500,0.092,0.467,0.442,0.415355
8000,0.114,0.464,0.422,0.445768
8500,0.132,0.407,0.462,0.455774
9000,0.132,0.402,0.467,0.443624
9500,0.146,0.377,0.476,0.439230
10000,0.146,0.400,0.454,0.446746
10500,0.156,0.382,0.462,0.462748
11000,0.169,0.305,0.526,0.435067
11500,0.194,0.275,0.531,0.432577
12000,0.231,0.288,0.481,0.477659
12500,0.211,0.285,0.504,0.455348
13000,0.203,0.333,0.464,0.457098
13500,0.213,0.288,0.499,0.460402
14000,0.221,0.270,0.509,0.458022
14500,0.228,0.270,0.501,0.450822
15000,0.251,0.243,0.506,0.457184
15500,0.253,0.189,0.558,0.445466
16000,0.231,0.228,0.541,0.447791
16500,0.261,0.201,0.538,0.461052
17000,0.313,0.191,0.496,0.454031
17500,0.308,0.206,0.486,0.465340
18000,0.370,0.154,0.476,0.439128
18500,0.409,0.146,0.444,0.461638
19000,0.422,0.124,0.454,0.445546
19500,0.397,0.136,0.467,0.450283
20000,0.377,0.141,0.481,0.453627
20500,0.370,0.144,0.486,0.449972
21000,0.342,0.141,0.516,0.439832
21500,0.347,0.164,0.489,0.466240
22000,0.303,0.154,0.543,0.424393
22500,0.308,0.156,0.536,0.424451
23000,0.288,0.176,0.536,0.454242
23500,0.298,0.179,0.524,0.444405
24000,0.328,0.186,0.486,0.459352
24500,0.318,0.174,0.509,0.447165
25000,0.342,0.176,0.481,0.453612
25500,0.345,0.156,0.499,0.456853
26000,0.333,0.159,0.509,0.460527
26500,0.335,0.146,0.519,0.450807
27000,0.328,0.184,0.489,0.462989
27500,0.263,0.181,0.556,0.428582
28000,0.295,0.149,0.556,0.412612
28500,0.280,0.176,0.543,0.456358
29000,0.355,0.132,0.514,0.439665
29500,0.380,0.119,0.501,0.433268
30000,0.385,0.136,0.479,0.454823
30500,0.355,0.139,0.506,0.450550
31000,0.392,0.122,0.486,0.446964
31500,0.345,0.134,0.521,0.442155
32000,0.342,0.171,0.486,0.465614
32500,0.293,0.181,0.526,0.437041
33000,0.293,0.181,0.526,0.451421
33500,0.325,0.136,0.538,0.431917
34000,0.347,0.136,0.516,0.436399
34500,0.375,0.132,0.494,0.448506
35000,0.365,0.141,0.494,0.446369
35500,0.429,0.122,0.449,0.447202
36000,0.380,0.112,0.509,0.421608
36500,0.434,0.094,0.471,0.428671
37000,0.447,0.082,0.471,0.417430
37500,0.462,0.087,0.452,0.422680
38000,0.464,0.114,0.422,0.448048
38500,0.484,0.104,0.412,0.437748
39000,0.511,0.074,0.414,0.413349
39500,0.494,0.092,0.414,0.441441
40000,0.536,0.082,0.382,0.420643
40500,0.414,0.089,0.496,0.409852
41000,0.392,0.122,0.486,0.442111
41500,0.362,0.139,0.499,0.455613
42000,0.357,0.099,0.543,0.434522
42500,0.400,0.094,0.506,0.439100
43000,0.337,0.136,0.526,0.450218
43500,0.422,0.124,0.454,0.446642
44000,0.417,0.114,0.469,0.441404
44500,0.387,0.129,0.484,0.450055
45000,0.429,0.124,0.447,0.449777
45500,0.380,0.104,0.516,0.431862
46000,0.365,0.114,0.521,0.416422
46500,0.340,0.154,0.506,0.450054
47000,0.323,0.154,0.524,0.438746
47500,0.352,0.171,0.476,0.458337
48000,0.352,0.151,0.496,0.452625
48500,0.402,0.159,0.439,0.474759
49000,0.380,0.146,0.474,0.465154
49500,0.337,0.136,0.526,0.444387
50000,0.372,0.132,0.496,0.445467
50500,0.422,0.087,0.491,0.425926
51000,0.442,0.099,0.459,0.437697
51500,0.486,0.082,0.432,0.422390
52000,0.469,0.087,0.444,0.430529
52500,0.489,0.079,0.432,0.410628
53000,0.494,0.082,0.424,0.427741
53500,0.476,0.069,0.454,0.418451
54000,0.509,0.069,0.422,0.419982
54500,0.533,0.060,0.407,0.401234
55000,0.469,0.084,0.447,0.433490
55500,0.414,0.069,0.516,0.422236
56000,0.360,0.129,0.511,0.436683
56500,0.337,0.129,0.533,0.431948
57000,0.330,0.149,0.521,0.439939
57500,0.333,0.161,0.506,0.466926
58000,0.333,0.181,0.486,0.451154
58500,0.295,0.191,0.514,0.466126
59000,0.280,0.241,0.479,0.481367
59500,0.256,0.243,0.501,0.457630
60000,0.228,0.273,0.499,0.447140
60500,0.179,0.293,0.529,0.449630
61000,0.184,0.308,0.509,0.465027
61500,0.179,0.283,0.538,0.440279
62000,0.184,0.333,0.484,0.457401
62500,0.129,0.320,0.551,0.407037
63000,0.181,0.310,0.509,0.451506
63500,0.149,0.347,0.504,0.455952
64000,0.136,0.347,0.516,0.436211
64500,0.166,0.377,0.457,0.465945
65000,0.124,0.352,0.524,0.422096
65500,0.154,0.313,0.533,0.440445
66000,0.184,0.283,0.533,0.461387
66500,0.179,0.278,0.543,0.435894
67000,0.196,0.253,0.551,0.441826
67500,0.228,0.256,0.516,0.461501
68000,0.194,0.243,0.563,0.429780
68500,0.194,0.275,0.531,0.446097
69000,0.221,0.248,0.531,0.452666
69500,0.199,0.285,0.516,0.448549
70000,0.203,0.280,0.516,0.457167
70500,0.246,0.280,0.474,0.482762
71000,0.233,0.243,0.524,0.450956
71500,0.206,0.241,0.553,0.428098
72000,0.236,0.238,0.526,0.462342
72500,0.268,0.238,0.494,0.453584
73000,0.253,0.236,0.511,0.462394
73500,0.256,0.226,0.519,0.441120
74000,0.221,0.233,0.546,0.446547
74500,0.233,0.216,0.551,0.426070
75000,0.270,0.241,0.489,0.474209
75500,0.266,0.246,0.489,0.476701
76000,0.278,0.208,0.514,0.450241
76500,0.213,0.231,0.556,0.452956
77000,0.186,0.246,0.568,0.430726
77500,0.216,0.295,0.489,0.473453
78000,0.216,0.256,0.529,0.452483
78500,0.233,0.300,0.467,0.478139
79000,0.203,0.318,0.479,0.463147
79500,0.191,0.318,0.491,0.463530
80000,0.216,0.236,0.548,0.427805
80500,0.253,0.201,0.546,0.443515
81000,0.238,0.201,0.561,0.440998
81500,0.231,0.253,0.516,0.465724
82000,0.161,0.315,0.524,0.448147
82500,0.156,0.352,0.491,0.452855
83000,0.141,0.375,0.484,0.439878
83500,0.141,0.370,0.489,0.442613
84000,0.159,0.342,0.499,0.466031
84500,0.186,0.330,0.484,0.480212
85000,0.166,0.333,0.501,0.454997
85500,0.179,0.333,0.489,0.464327
86000,0.223,0.295,0.481,0.471900
86500,0.253,0.300,0.447,0.480021
87000,0.246,0.270,0.484,0.468642
87500,0.221,0.266,0.514,0.450596
88000,0.211,0.270,0.519,0.451256
88500,0.238,0.320,0.442,0.479256
89000,0.208,0.295,0.496,0.467242
89500,0.261,0.241,0.499,0.463396
90000,0.285,0.206,0.509,0.457612
90500,0.337,0.196,0.467,0.457548
91000,0.330,0.166,0.504,0.449108
91500,0.293,0.199,0.509,0.468786
92000,0.337,0.181,0.481,0.466265
92500,0.340,0.161,0.499,0.447901
93000,0.300,0.171,0.529,0.449040
93500,0.293,0.156,0.551,0.434215
94000,0.333,0.171,0.496,0.461499
94500,0.333,0.176,0.491,0.467871
95000,0.318,0.171,0.511,0.459984
95500,0.248,0.191,0.561,0.439460
96000,0.263,0.174,0.563,0.442072
96500,0.270,0.208,0.521,0.461543
97000,0.280,0.196,0.524,0.455569
97500,0.335,0.186,0.479,0.473084
98000,0.340,0.156,0.504,0.463227
98500,0.308,0.127,0.566,0.429386
99000,0.357,0.161,0.481,0.472399
99500,0.365,0.144,0.491,0.453492
100000,0.417,0.136,0.447,0.451532
