time,n_A+p,n_B,n_AB,avg_entropy_simp
500,0.030,0.943,0.027,0.084040
1000,0.030,0.931,0.040,0.103210
1500,0.032,0.928,0.040,0.095984
2000,0.030,0.950,0.020,0.072675
2500,0.030,0.953,0.017,0.072665
3000,0.035,0.948,0.017,0.070221
3500,0.035,0.931,0.035,0.087593
4000,0.032,0.935,0.032,0.084258
4500,0.032,0.911,0.057,0.141001
5000,0.047,0.888,0.065,0.161703
5500,0.037,0.913,0.050,0.126097
6000,0.032,0.913,0.055,0.111451
6500,0.032,0.916,0.052,0.110485
7000,0.037,0.923,0.040,0.097712
7500,0.032,0.911,0.057,0.112870
8000,0.030,0.908,0.062,0.133289
8500,0.030,0.928,0.042,0.099075
9000,0.030,0.926,0.045,0.111225
9500,0.035,0.923,0.042,0.102778
10000,0.035,0.926,0.040,0.098491
10500,0.032,0.943,0.025,0.065801
11000,0.032,0.940,0.027,0.075628
11500,0.032,0.935,0.032,0.097625
12000,0.030,0.938,0.032,0.082283
12500,0.030,0.950,0.020,0.067867
13000,0.030,0.943,0.027,0.086989
13500,0.030,0.918,0.052,0.127223
14000,0.032,0.948,0.020,0.066420
14500,0.035,0.933,0.032,0.092237
15000,0.032,0.960,0.007,0.049204
15500,0.032,0.935,0.032,0.092252
16000,0.030,0.945,0.025,0.082801
16500,0.032,0.935,0.032,0.096979
17000,0.035,0.940,0.025,0.094464
17500,0.032,0.943,0.025,0.079432
18000,0.030,0.931,0.040,0.099875
18500,0.032,0.938,0.030,0.092415
19000,0.030,0.943,0.027,0.075476
19500,0.030,0.938,0.032,0.089237
20000,0.032,0.926,0.042,0.116323
20500,0.030,0.945,0.025,0.078623
21000,0.040,0.938,0.022,0.080425
21500,0.037,0.940,0.022,0.072637
22000,0.040,0.913,0.047,0.115981
22500,0.042,0.918,0.040,0.104049
23000,0.042,0.923,0.035,0.119038
23500,0.035,0.945,0.020,0.066186
24000,0.035,0.953,0.012,0.076221
24500,0.032,0.935,0.032,0.085177
25000,0.032,0.940,0.027,0.074129
25500,0.032,0.940,0.027,0.074015
26000,0.030,0.933,0.037,0.076623
26500,0.030,0.921,0.050,0.103308
27000,0.032,0.926,0.042,0.092616
27500,0.032,0.940,0.027,0.065298
28000,0.032,0.931,0.037,0.082654
28500,0.035,0.926,0.040,0.092571
29000,0.037,0.940,0.022,0.082466
29500,0.037,0.926,0.037,0.104189
30000,0.040,0.928,0.032,0.095266
30500,0.042,0.926,0.032,0.091225
31000,0.040,0.940,0.020,0.073704
31500,0.037,0.928,0.035,0.085033
32000,0.035,0.926,0.040,0.111860
32500,0.037,0.918,0.045,0.102160
33000,0.042,0.898,0.060,0.150472
33500,0.032,0.911,0.057,0.109498
34000,0.040,0.911,0.050,0.125363
34500,0.037,0.935,0.027,0.086312
35000,0.040,0.913,0.047,0.123119
35500,0.040,0.906,0.055,0.126712
36000,0.030,0.938,0.032,0.072687
36500,0.030,0.938,0.032,0.078596
37000,0.035,0.913,0.052,0.109859
37500,0.032,0.935,0.032,0.072357
38000,0.030,0.933,0.037,0.091703
38500,0.030,0.923,0.047,0.091702
39000,0.030,0.933,0.037,0.082446
39500,0.030,0.945,0.025,0.070788
40000,0.032,0.928,0.040,0.099566
40500,0.030,0.935,0.035,0.085261
41000,0.035,0.916,0.050,0.116684
41500,0.035,0.913,0.052,0.133996
42000,0.032,0.926,0.042,0.100469
42500,0.030,0.938,0.032,0.071011
43000,0.037,0.938,0.025,0.071774
43500,0.035,0.931,0.035,0.095706
44000,0.032,0.928,0.040,0.090464
44500,0.030,0.916,0.055,0.116139
45000,0.042,0.916,0.042,0.117028
45500,0.050,0.891,0.060,0.161582
46000,0.040,0.908,0.052,0.125226
46500,0.050,0.878,0.072,0.149275
47000,0.050,0.893,0.057,0.148060
47500,0.032,0.943,0.025,0.077610
48000,0.032,0.935,0.032,0.093989
48500,0.032,0.931,0.037,0.106747
49000,0.035,0.926,0.040,0.113578
49500,0.032,0.945,0.022,0.080246
50000,0.040,0.898,0.062,0.135721
50500,0.035,0.928,0.037,0.102334
51000,0.032,0.926,0.042,0.102954
51500,0.032,0.935,0.032,0.082131
52000,0.032,0.933,0.035,0.083511
52500,0.035,0.901,0.065,0.129627
53000,0.035,0.931,0.035,0.077417
53500,0.035,0.911,0.055,0.111950
54000,0.042,0.926,0.032,0.095921
54500,0.032,0.945,0.022,0.074741
55000,0.032,0.950,0.017,0.057056
55500,0.032,0.950,0.017,0.060249
56000,0.030,0.931,0.040,0.090947
56500,0.030,0.958,0.012,0.053644
57000,0.030,0.945,0.025,0.075126
57500,0.030,0.953,0.017,0.066291
58000,0.030,0.935,0.035,0.082097
58500,0.030,0.940,0.030,0.076178
59000,0.030,0.928,0.042,0.100834
59500,0.030,0.945,0.025,0.073520
60000,0.040,0.926,0.035,0.122576
60500,0.035,0.926,0.040,0.107626
61000,0.030,0.928,0.042,0.094360
61500,0.030,0.945,0.025,0.075492
62000,0.032,0.943,0.025,0.077290
62500,0.030,0.943,0.027,0.075526
63000,0.030,0.945,0.025,0.073618
63500,0.030,0.955,0.015,0.067768
64000,0.035,0.921,0.045,0.117485
64500,0.032,0.918,0.050,0.141873
65000,0.030,0.938,0.032,0.088412
65500,0.032,0.950,0.017,0.074899
66000,0.030,0.950,0.020,0.074347
66500,0.030,0.950,0.020,0.070408
67000,0.032,0.945,0.022,0.077733
67500,0.032,0.940,0.027,0.072935
68000,0.030,0.928,0.042,0.097419
68500,0.035,0.935,0.030,0.093160
69000,0.032,0.931,0.037,0.118151
69500,0.035,0.931,0.035,0.117928
70000,0.030,0.943,0.027,0.080903
70500,0.040,0.918,0.042,0.110218
71000,0.040,0.931,0.030,0.107894
71500,0.037,0.938,0.025,0.097286
72000,0.032,0.931,0.037,0.106024
72500,0.032,0.945,0.022,0.080274
73000,0.030,0.948,0.022,0.065766
73500,0.032,0.945,0.022,0.080203
74000,0.035,0.921,0.045,0.106401
74500,0.032,0.933,0.035,0.081437
75000,0.035,0.931,0.035,0.095980
75500,0.030,0.928,0.042,0.108501
76000,0.030,0.943,0.027,0.076583
76500,0.032,0.935,0.032,0.085040
77000,0.035,0.938,0.027,0.077984
77500,0.032,0.933,0.035,0.076410
78000,0.032,0.923,0.045,0.109587
78500,0.035,0.906,0.060,0.121703
79000,0.037,0.923,0.040,0.087693
79500,0.035,0.921,0.045,0.111584
80000,0.037,0.903,0.060,0.135771
80500,0.032,0.911,0.057,0.116844
81000,0.032,0.921,0.047,0.089726
81500,0.032,0.935,0.032,0.070137
82000,0.030,0.943,0.027,0.062292
82500,0.030,0.926,0.045,0.112779
83000,0.032,0.948,0.020,0.064593
83500,0.032,0.935,0.032,0.089329
84000,0.032,0.940,0.027,0.078276
84500,0.032,0.928,0.040,0.096475
85000,0.030,0.928,0.042,0.104346
85500,0.032,0.928,0.040,0.090717
86000,0.032,0.933,0.035,0.078137
86500,0.030,0.938,0.032,0.079094
87000,0.032,0.950,0.017,0.053810
87500,0.035,0.933,0.032,0.082724
88000,0.035,0.911,0.055,0.115972
88500,0.040,0.931,0.030,0.087636
89000,0.037,0.903,0.060,0.125228
89500,0.037,0.935,0.027,0.078797
90000,0.032,0.950,0.017,0.062562
90500,0.032,0.940,0.027,0.086762
91000,0.030,0.938,0.032,0.078578
91500,0.030,0.943,0.027,0.086674
92000,0.032,0.950,0.017,0.070345
92500,0.030,0.940,0.030,0.077012
93000,0.030,0.916,0.055,0.107191
93500,0.035,0.878,0.087,0.164889
94000,0.035,0.911,0.055,0.120440
94500,0.030,0.918,0.052,0.102346
95000,0.035,0.903,0.062,0.118319
95500,0.045,0.898,0.057,0.125754
96000,0.035,0.926,0.040,0.089572
96500,0.035,0.935,0.030,0.085092
97000,0.035,0.911,0.055,0.123166
97500,0.037,0.913,0.050,0.125222
98000,0.035,0.923,0.042,0.108085
98500,0.035,0.923,0.042,0.117737
99000,0.030,0.931,0.040,0.086279
99500,0.032,0.940,0.027,0.092118
100000,0.032,0.928,0.040,0.091698
